"Title","Url","Date","Content","Category"
"Did a Study Say Fellatio Decreases the Risk of Breast Cancer in Women?","http://www.hoax-slayer.com/hoax-loggers-cut-down-oldest-tree.shtml","2015-05-28 15:49:08","  By David Emery
  Homemade web page masquerading as an AP news story published on CNN.com claims that women can decrease their risk of breast cancer by, quote, 'performing the act of fellatio on a regular basis.' Uh-huh. Some less-than-careful mainstream media outlets (they know who they are) bought this hoax hook, line, and sinker. Did you?
  Description: Web hoax / Joke Circulating since: Oct. 2003 Status: False (see details below)
  Example: As posted in an Internet forum, Oct. 9, 2003:
  Study: Fellatio may significantly decrease the risk of breast cancer in women
  Thursday, October 2, 2003
  (AP) -- Women who perform the act of fellatio on a regular basis, one to two times a week, may reduce their risk of breast cancer by up to 40 percent, a North Carolina State University study found.
  Doctors had never suspected a link between the act of fellatio and breast cancer, but new research being performed at North Carolina State University is starting to suggest that there could be an important link between the two.
  In a study of over 15,000 women suspected of having performed regular fellatio over the past ten years, the researchers found that those actually having performed the act regularly, one to two times a week, had a lower occurance of breast cancer than those who had not. There was no increased risk, however, for those who did not regularly perform.
  'I think it removes the last shade of doubt that fellatio is actually a healthy act,' said Dr. B.J. Sooner of Johns Hopkins School of Medicine, who was not involved in the research. 'I am surprised by these findings, but am also excited that the researchers may have discovered a relatively easy way to lower the occurance of breast cancer in women.'
  The University researchers stressed that, though breast cancer is relatively uncommon, any steps taken to reduce the risk would be a wise decision.
  'Only with regular performance will your chances be reduced, so I encourage all women out there to make fellatio an important part of their daily routine,' said Dr. Inserta Shafteer, one of the researchers at the University. 'Since the emergence of the research, I try to fellate at least once every other night to reduce my chances.'
  The study is reported in Friday's Journal of Medical Research.
  In 1991, 43,582 women died of breast cancer, as reported by the National Cancer Institute.
  Dr. Len Lictepeen, deputy chief medical officer for the American Cancer Society, said women should not overlook or 'play down' these findings.
  'This will hopefully change women's practice and patterns, resulting in a severe drop in the future number of cases,' Lictepeen said.
  Sooner said the research shows no increase in the risk of breast cancer in those who are, for whatever reason, not able to fellate regularly.
  'There's definitely fertile ground for more research. Many have stepped forward to volunteer for related research now in the planning stages,' he said.
  Almost every woman is, at some point, going to perform the act of fellatio, but it is the frequency at which this event occurs that makes the difference, say researchers.
  The reasearch consisted of two groups, 6,246 women ages 25 to 45 who had performed fellatio on a regular basis over the past five to ten years, and 9,728 women who had not. The group of women who had performed fellatio had a breast cancer rate of 1.9 percent and the group who had not had a breast cancer rate of 10.4 percent.
  'The findings do suggest that there are other causes for breast cancer besides the absence of regular fellatio,' Shafteer said. 'It's a cause, not THE cause.'
  continue reading below our video
  Highest Paid Male Actors Ever
  Analysis: Is it really necessary to debunk this story? The names alone suffice to show it's a spoof: Dr. B.J. Sooner . Dr. Inserta Shafteer . Dr. Len Lictepeen .
  This was not published by the Associated Press. Or CNN.com.
  In point of fact, this faux report first appeared on a college student's website in October 2003. It vanished without explanation soon afterward, only to reappear 24 hours later with a disclaimer stating that the story — which now bore a byline: 'Brandon Williamson' — was intended for 'entertainment purposes only.' (A revised version was stripped of all graphics and references to CNN, presumably due to threats of litigation.)
  Those who find this sort of prank amusing will probably also enjoy ' Ogling Breasts Increases Men's Lifespans ,' a similar spoof circulating since 2000.
  Or not.
  Further reading:
  Fellatio and Breast Cancer American Cancer Society
  Fantasy as the Facts of Life Sydney Morning Herald , 25 November 2003
  CNN Blows! New York Observer , 2 November 2003
  Last updated: 12/02/10
","The Fake News Desk"
"Did a Study Say Fellatio Decreases the Risk of Breast Cancer in Women?","http://www.snopes.com/media/notnews/palinmexico.asp","2015-05-28 15:49:08","  By David Emery
  Homemade web page masquerading as an AP news story published on CNN.com claims that women can decrease their risk of breast cancer by, quote, 'performing the act of fellatio on a regular basis.' Uh-huh. Some less-than-careful mainstream media outlets (they know who they are) bought this hoax hook, line, and sinker. Did you?
  Description: Web hoax / Joke Circulating since: Oct. 2003 Status: False (see details below)
  Example: As posted in an Internet forum, Oct. 9, 2003:
  Study: Fellatio may significantly decrease the risk of breast cancer in women
  Thursday, October 2, 2003
  (AP) -- Women who perform the act of fellatio on a regular basis, one to two times a week, may reduce their risk of breast cancer by up to 40 percent, a North Carolina State University study found.
  Doctors had never suspected a link between the act of fellatio and breast cancer, but new research being performed at North Carolina State University is starting to suggest that there could be an important link between the two.
  In a study of over 15,000 women suspected of having performed regular fellatio over the past ten years, the researchers found that those actually having performed the act regularly, one to two times a week, had a lower occurance of breast cancer than those who had not. There was no increased risk, however, for those who did not regularly perform.
  'I think it removes the last shade of doubt that fellatio is actually a healthy act,' said Dr. B.J. Sooner of Johns Hopkins School of Medicine, who was not involved in the research. 'I am surprised by these findings, but am also excited that the researchers may have discovered a relatively easy way to lower the occurance of breast cancer in women.'
  The University researchers stressed that, though breast cancer is relatively uncommon, any steps taken to reduce the risk would be a wise decision.
  'Only with regular performance will your chances be reduced, so I encourage all women out there to make fellatio an important part of their daily routine,' said Dr. Inserta Shafteer, one of the researchers at the University. 'Since the emergence of the research, I try to fellate at least once every other night to reduce my chances.'
  The study is reported in Friday's Journal of Medical Research.
  In 1991, 43,582 women died of breast cancer, as reported by the National Cancer Institute.
  Dr. Len Lictepeen, deputy chief medical officer for the American Cancer Society, said women should not overlook or 'play down' these findings.
  'This will hopefully change women's practice and patterns, resulting in a severe drop in the future number of cases,' Lictepeen said.
  Sooner said the research shows no increase in the risk of breast cancer in those who are, for whatever reason, not able to fellate regularly.
  'There's definitely fertile ground for more research. Many have stepped forward to volunteer for related research now in the planning stages,' he said.
  Almost every woman is, at some point, going to perform the act of fellatio, but it is the frequency at which this event occurs that makes the difference, say researchers.
  The reasearch consisted of two groups, 6,246 women ages 25 to 45 who had performed fellatio on a regular basis over the past five to ten years, and 9,728 women who had not. The group of women who had performed fellatio had a breast cancer rate of 1.9 percent and the group who had not had a breast cancer rate of 10.4 percent.
  'The findings do suggest that there are other causes for breast cancer besides the absence of regular fellatio,' Shafteer said. 'It's a cause, not THE cause.'
  continue reading below our video
  Highest Paid Male Actors Ever
  Analysis: Is it really necessary to debunk this story? The names alone suffice to show it's a spoof: Dr. B.J. Sooner . Dr. Inserta Shafteer . Dr. Len Lictepeen .
  This was not published by the Associated Press. Or CNN.com.
  In point of fact, this faux report first appeared on a college student's website in October 2003. It vanished without explanation soon afterward, only to reappear 24 hours later with a disclaimer stating that the story — which now bore a byline: 'Brandon Williamson' — was intended for 'entertainment purposes only.' (A revised version was stripped of all graphics and references to CNN, presumably due to threats of litigation.)
  Those who find this sort of prank amusing will probably also enjoy ' Ogling Breasts Increases Men's Lifespans ,' a similar spoof circulating since 2000.
  Or not.
  Further reading:
  Fellatio and Breast Cancer American Cancer Society
  Fantasy as the Facts of Life Sydney Morning Herald , 25 November 2003
  CNN Blows! New York Observer , 2 November 2003
  Last updated: 12/02/10
","The Fake News Desk"
"Did a Study Say Fellatio Decreases the Risk of Breast Cancer in Women?","http://www.snopes.com/medical/ebola/turkey.asp","2015-05-28 15:49:08","  By David Emery
  Homemade web page masquerading as an AP news story published on CNN.com claims that women can decrease their risk of breast cancer by, quote, 'performing the act of fellatio on a regular basis.' Uh-huh. Some less-than-careful mainstream media outlets (they know who they are) bought this hoax hook, line, and sinker. Did you?
  Description: Web hoax / Joke Circulating since: Oct. 2003 Status: False (see details below)
  Example: As posted in an Internet forum, Oct. 9, 2003:
  Study: Fellatio may significantly decrease the risk of breast cancer in women
  Thursday, October 2, 2003
  (AP) -- Women who perform the act of fellatio on a regular basis, one to two times a week, may reduce their risk of breast cancer by up to 40 percent, a North Carolina State University study found.
  Doctors had never suspected a link between the act of fellatio and breast cancer, but new research being performed at North Carolina State University is starting to suggest that there could be an important link between the two.
  In a study of over 15,000 women suspected of having performed regular fellatio over the past ten years, the researchers found that those actually having performed the act regularly, one to two times a week, had a lower occurance of breast cancer than those who had not. There was no increased risk, however, for those who did not regularly perform.
  'I think it removes the last shade of doubt that fellatio is actually a healthy act,' said Dr. B.J. Sooner of Johns Hopkins School of Medicine, who was not involved in the research. 'I am surprised by these findings, but am also excited that the researchers may have discovered a relatively easy way to lower the occurance of breast cancer in women.'
  The University researchers stressed that, though breast cancer is relatively uncommon, any steps taken to reduce the risk would be a wise decision.
  'Only with regular performance will your chances be reduced, so I encourage all women out there to make fellatio an important part of their daily routine,' said Dr. Inserta Shafteer, one of the researchers at the University. 'Since the emergence of the research, I try to fellate at least once every other night to reduce my chances.'
  The study is reported in Friday's Journal of Medical Research.
  In 1991, 43,582 women died of breast cancer, as reported by the National Cancer Institute.
  Dr. Len Lictepeen, deputy chief medical officer for the American Cancer Society, said women should not overlook or 'play down' these findings.
  'This will hopefully change women's practice and patterns, resulting in a severe drop in the future number of cases,' Lictepeen said.
  Sooner said the research shows no increase in the risk of breast cancer in those who are, for whatever reason, not able to fellate regularly.
  'There's definitely fertile ground for more research. Many have stepped forward to volunteer for related research now in the planning stages,' he said.
  Almost every woman is, at some point, going to perform the act of fellatio, but it is the frequency at which this event occurs that makes the difference, say researchers.
  The reasearch consisted of two groups, 6,246 women ages 25 to 45 who had performed fellatio on a regular basis over the past five to ten years, and 9,728 women who had not. The group of women who had performed fellatio had a breast cancer rate of 1.9 percent and the group who had not had a breast cancer rate of 10.4 percent.
  'The findings do suggest that there are other causes for breast cancer besides the absence of regular fellatio,' Shafteer said. 'It's a cause, not THE cause.'
  continue reading below our video
  Highest Paid Male Actors Ever
  Analysis: Is it really necessary to debunk this story? The names alone suffice to show it's a spoof: Dr. B.J. Sooner . Dr. Inserta Shafteer . Dr. Len Lictepeen .
  This was not published by the Associated Press. Or CNN.com.
  In point of fact, this faux report first appeared on a college student's website in October 2003. It vanished without explanation soon afterward, only to reappear 24 hours later with a disclaimer stating that the story — which now bore a byline: 'Brandon Williamson' — was intended for 'entertainment purposes only.' (A revised version was stripped of all graphics and references to CNN, presumably due to threats of litigation.)
  Those who find this sort of prank amusing will probably also enjoy ' Ogling Breasts Increases Men's Lifespans ,' a similar spoof circulating since 2000.
  Or not.
  Further reading:
  Fellatio and Breast Cancer American Cancer Society
  Fantasy as the Facts of Life Sydney Morning Herald , 25 November 2003
  CNN Blows! New York Observer , 2 November 2003
  Last updated: 12/02/10
","The Fake News Desk"
"","http://wafflesatnoon.com/jack-bruce-death-hoax/","","","The Fake News Desk"
"","http://www.snopes.com/media/notnews/scaredstiff.asp","","","The Fake News Desk"
"","http://www.telegraph.co.uk/news/uknews/crime/11174625/Banksy-arrest-hoax-US-website-claims-street-artist-caught-in-London.html","","","The Fake News Desk"
"","http://badsatiretoday.com/ebola-vaccine-contains-rfid-chips-cdc-whistleblower/","","","The Fake News Desk"
"FYI, That 'News' About Mandatory RFID Chips in Wyoming Is Bogus","http://urbanlegends.about.com/od/Fake-News/fl/Study-Finds-1-in-3-Americans-Implanted.htm","2016-01-15 20:18:07","  By David Emery
  Wake up, Internet! That viral 'news' story claiming welfare recipients in Wyoming are required by law to have RFID chips implanted in their butts is a spoof, completely false.
  The item was published on the satirical website NationalReport.net, whose disclaimer page reads: 'National Report is a news and political satire web publication, which may or may not use real names, often in semi-real or mostly fictitious ways. All news articles contained within National Report are fiction, and presumably fake news.'
  There is no microchip mandate in Obamacare
  As to the longstanding Internet rumor that all U.S. citizens will be required to receive microchip implants per a little-known provision of Obamacare, that, too is false . No such provision exists, or ever existed, in the Affordable Care Act .
  Learn more: • Microchip Implants Required Under Obamacare?
  Fake follow-up to the original fake story: • Multiple Wyoming School Districts Implant RFID Chip Technology In Students Without Parental Consent
  continue reading below our video
  5 Classic Novels Everyone Should Read
  More fake news from National Report: • Actor Ray Romano Dead, 'Gutted Like a Fish' • Gay-to-Straight Program Required in Arizona Public Schools • Obama to Auction Off Marijuana Seized in Drug Raids
  News & analysis about NationalReport.net: • When Fake News Goes Viral • Satirical Article Creates Stir in Wyoming Town • Website Claims Mayor Banned Twerking • Fake News Story Causes Stir in DeQuincey • 'National Report' Proves That Not Everyone On Internet Can Write Satire
","The Fake News Desk"
"FYI, That 'News' About Mandatory RFID Chips in Wyoming Is Bogus","http://urbanlegends.about.com/od/Fake-News/fl/Charles-Manson-Granted-Parole.htm","2016-01-15 20:18:07","  By David Emery
  Wake up, Internet! That viral 'news' story claiming welfare recipients in Wyoming are required by law to have RFID chips implanted in their butts is a spoof, completely false.
  The item was published on the satirical website NationalReport.net, whose disclaimer page reads: 'National Report is a news and political satire web publication, which may or may not use real names, often in semi-real or mostly fictitious ways. All news articles contained within National Report are fiction, and presumably fake news.'
  There is no microchip mandate in Obamacare
  As to the longstanding Internet rumor that all U.S. citizens will be required to receive microchip implants per a little-known provision of Obamacare, that, too is false . No such provision exists, or ever existed, in the Affordable Care Act .
  Learn more: • Microchip Implants Required Under Obamacare?
  Fake follow-up to the original fake story: • Multiple Wyoming School Districts Implant RFID Chip Technology In Students Without Parental Consent
  continue reading below our video
  5 Classic Novels Everyone Should Read
  More fake news from National Report: • Actor Ray Romano Dead, 'Gutted Like a Fish' • Gay-to-Straight Program Required in Arizona Public Schools • Obama to Auction Off Marijuana Seized in Drug Raids
  News & analysis about NationalReport.net: • When Fake News Goes Viral • Satirical Article Creates Stir in Wyoming Town • Website Claims Mayor Banned Twerking • Fake News Story Causes Stir in DeQuincey • 'National Report' Proves That Not Everyone On Internet Can Write Satire
","The Fake News Desk"
"Jimmy Fallon Talks About "Fever Pitch"","http://urbanlegends.about.com/od/Fake-News/ss/Derek-Jeter-Cancels-Retirement.htm","2016-02-17 06:31:41","  Fallon on His Favorite Baseball Team and Being a Fan: I was born and raised in New York so Ive got to be a New York fan.
  Im not as crazy a fan as the guy in this movie. I only catch three or four games a year, if anything. In the movie, this guy got like  hes a Red Sox fan  and he has like Red Sox sheets and Red Sox pillow cases and a poster of Carl Yastrzemski in his living room and a framed Sports Illustrated Tony Conigliaro that he genuflexes to before he leaves the house.
  So Im not a crazy as that. Hes got Fenway Park in his living room, like the Green Monster painted on his living room wall.
  Tapping Into That Obsession: Man, you hang in Boston for a week and you get it. Its beyond baseball when youre in Boston. Its not even about baseball. Its deeper. Its almost like a religion. Its family, really. Its crazy. I get emotional thinking about it. I dont know how to describe it. Its like, you know when they won? I dont think Boston fans were like, We got a trophy, or, We got a ring. They were like, I got to call my dad. Stuff like that. It was weird. Youd go past cemeteries and see like hats on the gravestones. Its like deep, man. Its beyond anything Ive experienced.
  Fallon and Barrymore Mingle With the Fans: They were extra nice, nicer than I could imagine. And you get to know everybody. The people in the stands werent actors around us. All during the games we had real fans in the seats. Pete and Bobby Farrelly said, Look, if you look in the camera, youre not going to be in the movie. And they were like, Yeah, yeah whatever.
  Cmon Manny. Lets go.
  The way we did it, it was real guerilla filmmaking. Pete and Bobby were like, Heres the deal. We do not want to disrupt the game at all in any way. We do not want to have anyone blame us for losing the game. So wed get direction by the beer and hot dog stand and then wed run in like guerilla filmmaking and sit down. Theyd film us saying, Really great game, or just cheering or singing Sweet Caroline.
  You got to know the same people. Hey Jimmy. How you doing pal? This is my son. And this is my mother. You became close. You meet the same people, the same fans. When we started they were like 10 ½ games out of first and of course in the script we didnt have it that the Red Sox win the World Series. If we did, that would be like bulls**t. Theyve lost for 86 years. All of sudden theyre gonna win? This really is a comedy.
  So then we were there and as we started shooting, they started winning. And we were like, What do we do if they win? And Boston fans were like, Dont worry about it. Well lose Pally. Dont have a heart attack. Ive done this for too long. Were not going to win. I dont care how many bloody socks they have. Were not going to win. So they started winning and we called [writers Lowell Ganz and Babaloo Mandel] in a panic. I mean, we were excited. Dude, this could happen. It was just unbelievable. We were in shock. Then we got to go to the Series. Pete was like, Were going to put you guys on a plane. Youll make it there for the first inning. In case the Red Sox win, youve got to be there. Our movie is about a guy who loves the Red Sox.
  On the Sox Breaking the Curse and Winning the World Series: It couldnt have been more exciting, to me anyway. Its also a perfect ending to my movie. Its a Hollywood ending from the gods. I was in shock I was so happy. It was amazing.
  The Original Ending of Fever Pitch: The original ending is basically like the Nick Hornby book, which is a great book but its really sad. Its more of a memoir of how fans Its a love letter to the fans, which is why we picked the Red Sox because they lose. If you root for something that loses for 86 years, youre a pretty good fan. Win or lose. You dont have to win everything to be a fan of something. So the way it ended was that you have that realization about whats important in your life, my relationship with my team or my relationship with this girl. So I think the original ending was just we rip the contract up, or we dont really rip it up, then we kiss and the camera just cranes out. But then it cranes back in and they go to the season. So if they hadnt gone to the World Series, it would have probably just ended on that. Just them kissing on the field.
  PAGE 2: Jimmy Fallon on the Farrelly Bros and Leaving 'Saturday Night Live'
  The Heartbreak of St. Louis Fans: Actually there were a lot of Boston fans at that last game. People were like, Just give it to them. A lot of people are comparing it to the United States beating the Russians. Yeah we beat the Russians, but then we had to go on and beat Romania or something, Finland, to get the Gold. No one remembers that. But its like, We did it! That was the best Olympics ever!
  We beat the Russians! Yeah, but that wasnt the end. That wasnt what got us the Gold. So once after the Yankees, people just said, Whatever. Just go. Even the Yankee fans were like, Just give them one. Im tired of hearing it.
  Learning from the Farrelly Bros. and Drew Barrymore: Listening is more important than talking.
  And just hit your mark and believe what you say. Just listen to people and react to what they are saying.
  Drew [Barrymore] does it different almost every time. Shes awesome. She can do a scene where shes upset and theyll say, Just tone it down a little bit. And shell do it again and tone it down and not cry so much. Then theyll say go all the way and shell just goes all out. Holy mackerel! Its like you turn a knob going more. Its so impressive. I think this is the best Ive seen her in a movie, too. Im a big fan of Drew Barrymore but I thought she was fantastic in this movie. I watched it and I got right out of it. I didnt act like I was there. I just got into the story.
  Leaving After Six Years on SNL: The first couple of episodes, youve got to kind of wean yourself off.
  Six years I lived in a dorm at Rockefeller Center sleeping in the same office as Horatio [Sanz] and waking up there. You miss it so bad. Whenever Im around a TV set Ill watch it.
","The Fake News Desk"
"Grand(ma) Larceny","http://urbanlegends.about.com/od/crime/a/grandma_larceny.htm","2016-05-18 14:23:08","  By David Emery
  Also known as: 'The Runaway Grandmother,' 'The Stolen Granny '
  A friend of mine knows a family who were on vacation, driving through some remote part of the country in their station wagon. They had brought Grandma along even though she was quite elderly and not feeling well, because her heart was set on going on this one last trip with her grandchildren, and they didn't want to disappoint her.
  Unfortunately, at some point during the long drive Grandma passed away in the back seat of the car. Her grandchildren, sitting on either side of her, became hysterical.
  Since they were several hours away from the nearest sizable city, the father did the only thing he could think of to remedy the situation. He wrapped Grandma's body in a thick blanket, secured it to the luggage rack on top of the station wagon, and drove on.
  When they finally reached the outskirts of civilization the father stopped at a service station and everyone clambered out of the car while he used a payphone to call authorities and report the death. Understandably nervous and upset, he didn't realize he had left the keys in the ignition.
  continue reading below our video
  What Do Movie Ratings Mean?
  When the family went back to the car they found it had been stolen, along with all their possessions ... and Grandma.
  Analysis: If this story sounds familiar, that's no doubt because it's an exceedingly common FOAFtale (friend-of-a-friend tale) dating back (at least) to World War II. Folklorist Duncan Emrich reported a variant of it in his 1972 book Folklore on the American Land , and it has appeared in several collections of urban legends since.
  Or perhaps you recognize it as one of the more amusing subplots of the 1983 film National Lampoon's Vacation , or in Tom Robbins' 1971 novel Another Roadside Attraction .
  You may have even run across it in your local newspaper, written up as if it were a real-life occurrence.
  The Associated Press dispatched a brief item in December 1999, to cite one example, about an incident that supposedly happened in the former U.S.S.R. According to the article, a pair of Moldavan cousins living in Ukraine, both too poor to afford a funeral for their dead grandmother, rolled up her corpse in a carpet and strapped it to the top of their car to be taken home for burial.
  When the grieving cousins stopped for a meal at a restaurant in southern Ukraine, a gang of thieves made off with their car... and Grandma.
  Among the U.S. papers that ran this suspiciously familiar story was the Deseret News in Salt Lake City, where it appeared under the headline 'Thieves Take Rug – and Grandma's Corpse.'
  It caught the attention of Jan Harold Brunvand, Salt Lake City resident, professor emeritus at the University of Utah, and author of more than half a dozen books on urban legends, including the marvelous volume Too Good to Be True , published that same year.
  Brunvand fired off a letter to the Deseret News . 'Oh, come on, editor!' it began. 'Surely you didn't believe that AP story you published on Page A14 of the Dec. 9 Deseret News about the missing Moldavan granny. This is nothing but the old 'Runaway Grandmother' urban legend that has been told worldwide for decades.'
  As a matter of fact, he scolded, in 1987 the legend had appeared in the Deseret News itself, in one of Brunvand's own weekly columns, entitled 'Grandma's Fit to Be Tied — to the Luggage Rack.'
  Did the Associated Press and Deseret News bite on an old urban legend? According to Jan Harold Brunvand, they did. Some stories, like this one, really are 'too good to be true.'
","The Fake News Desk"
"FAKE NEWS: Jeff Gordon, Stephen Rhodes Confirm Homosexual Relationship","http://urbanlegends.about.com/od/Fake-News/ss/Eli-Manning-Cut-From-the-Giants.htm","2016-01-17 22:47:54","  Description: Fake news / Satire Circulating since: March 2014 Status: FALSE (see details below)
  Example: Via Empire Sports, March 24, 2014:
  Jeff Gordon And Stephen Rhodes Confirm Homosexual Relationship; NASCAR Fans Outraged
  DAYTONA BEACH, Florida— As if the sports world didn’t have enough people coming out of the closet. A highly respected member of the NASCAR community has come out and admitted he is in a relationship with a fellow openly gay NASCAR member. Jeff Gordon who is going through a divorce said that he is now dating openly gay driver Stephen Rhodes. Gordon joins a list of male athletes who are new to the openly gay sports world.
  - Full Text -
  Analysis: False. Race car drivers Jeff Gordon and Stephen Rhodes have not announced that they're having a homosexual relationship. Because they're not.
  While it's true that in 2003 Rhodes became the first openly gay driver to compete in a NASCAR national touring series, Gordon is both nominally straight (notwithstanding Internet gossip to the contrary) and married. To a woman.
  The alleged confirmation of a 'homosexual relationship' between the two racing drivers is strictly a fiction invented by the self-declared 'satirical and entertainment website' Empire Sports (EmpireSports.co). Not a reliable source!
  More examples of 'news' from Empire Sports: • Blake Griffin Smacks Justin Bieber At Hollywood Starbucks • Michael Vick Hospitalized in Pit Bull Attack
  Recent fake news: • Sarah Palin Wonders If Flight 370 'Went Directly to Heaven' • Google Earth Finds Woman Trapped on Deserted Island • Rev. Fred Phelps' Deathbed Confession: 'I'm Gay' • Justin Bieber Changes Race to 'African American'
  And this: • Don't Be Fooled! A Handy Guide to Fake News Websites
  Sources and further reading:
  Jeff Gordon And Stephen Rhodes Confirm Homosexual Relationship; NASCAR Fans Outraged Empire Sports News (satire website), 24 March 2014
  Is NASCAR Ready for an Openly Gay Driver? Fox Sports, 17 July 2013
  Jeff Gordon Bio GordonOnline.com, 2012
  At Home with Jeff Gordon Forbes Life , 28 October 2013
  Last updated 03/25/14
","The Fake News Desk"
"Fans of 'Fast and Furious' Destroy Blogger's Vehicle?","http://urbanlegends.about.com/od/Fake-News/ss/Fans-of-Fast-and-Furious-Destroy-Bloggers-Vehicle.htm","2016-08-23 06:32:33","  Description: Fake news / Satire Circulating since: Dec. 2013 Status: False (see details below)
  Text example Via NationalReport.net:
  Fans Of Fast And Furious Series Destroy Blogger`s Vehicle After Inflammatory Article Goes Viral
  Trillions and bazillions of death threats were received by feminist blogger Adora Bull after she released an article entitled “5 Reasons Why I’m Glad Paul Walker is Dead“. She was forced into hiding and is reported to be on suicide watch after her phone number and address were leaked online.
  - Full Text -
  Analysis: While it's true that pseudonymous blogger 'Adora Bull' has been the target of hateful comments since her tongue-in-cheek article ' Top 5 Reasons Why I'm Glad Paul Walker Is Dead ' appeared on the satirical website Modern Woman Digest , the ' news story ' on NationalReport.net claiming angry Fast and Furious fans tracked her down and destroyed her vehicle is equally tongue-in-cheek (and, for all we know, authored by the same person).
  As noted on National Report's disclaimer page , 'All news articles contained within National Report are fiction, and presumably fake news.'
  Modern Woman Digest carries no such disclaimer, but its articles are clearly facetious, for example: ' How Video Games Are Turning Your Children Into Homosexuals, ' ' Scientific Breakthrough Allows Male Insemination for the First Time in Human History ,' and ' Are You or Someone You Love Pregnant? Who Cares! '
  The National Report image showing a battered car windshield was lifted from a website called Camaro Car Place .
  Sources and further reading:
  Fans of Fast and Furious Series Destroy Blogger's Vehicle After Inflammatory Article Goes Viral National Report (satire website), 4 December 2013
  Top 5 Reasons Why I'm Glad Paul Walker Is Dead Modern Woman Digest (satire website), 3 December 2013
  Expensive Luxury Cars Wrecked by a Crazy Naked Man in Texas Camaro Car Place, 27 November 2013
  Last updated 12//05/13
","The Fake News Desk"
"","https://www.lifewire.com/make-personalized-comics-3485734","","  1 Get Started with Bitstrips
  
  Bitstrips is a very popular comic builder app that people are using to create funny cartoons of themselves and tell stories about their lives through personalized web comics.
  
  Since all the tools are already provided for you, along with a wide range of scenes to choose from, making your own characters and building your comic is actually very easy.
  
  Click through to the next slides to see how you can get started and have your very first Bitstrips comic built and published in just a few minutes.
  2 Download the App and Sign in Through Facebook
  
  To get started with Bitstrips, you need to download the app for iPhone or for Android.
  
  Alternatively, if you don't have a compatible mobile device, you can also use it through its Facebook app .
  
  If you decide to use the mobile apps, you will be asked to sign in through your Facebook account. (A sign-in option without a Facebook account is on its way soon.)
  3 Start Designing Your Own Avatar
  
  Once signed in, Bitstrips will ask you to choose your gender and then give you a basic avatar design to start with.
  
  Tap the list icon found on the left to display a men of physical features you can customize. There are lots of options, so you can really have fun with making your avatar look exactly like you in cartoon form.
  
  When you're done, click the green checkmark button in the top right corner of the screen.
  4 Add Friends (Co-stars)
  
  When you're all done, you'll be able to access your home feed and a bunch of other options listed in the menu at the bottom, and you should notice a button labeled + Co-star at the very top. Tap this to see all your Facebook friends who are already using Bitstrips, and add anybody you want.
  
  The home feed features a few default scenes with your avatar, prompting you to share them or to add a new co-star friend.
  5 Make a Comic
  
  Tap the pencil icon on the bottom menu to start creating your own comics. You can choose from three different formats: status comics, friend comics or greeting cards.
  
  Once you've chosen a comic style, you'll be shown a bunch of different scene options to fit specific situations. For example, if you're making a status comic, you can choose a scene from the #Good, #Bad, #Weird or other categories -- depending on what type of story you want to share.
  6 Edit and Share Your Comic
  
  After you've chosen a scene, you can edit it to make it even more personalized.
  
  A green edit button should is shown in the top right corner of the screen, which allows you to edit the facial expression of your avatars. You can also tap the default text shown beneath the image to change it and make it your own.
  
  And lastly, you can share your finished comic on Bistrips and/or Facebook. You can uncheck the Facebook option beneath the blue share button if you'd rather not share it on Facebook.
  
  You can edit your avatar any time by tapping the user icon in the middle of the lower menu, and you can even tap the book icon to look at archived comics that your friends previously shared.
  
  New customizable scenes are being added every day to the app, so keep checking in for new comic ideas and scenes available to share your funny stories with your friends.
","The Fake News Desk"
