"Title","Url","Date","Content","Category"
"Facebook Closed for Maintenance February 29, 30, 31? It's a Prank!","http://urbanlegends.about.com/od/facebook/ss/Facebook-Closed-For-Maintenance.htm","2015-02-28 16:16:24","  Description: Viral joke / Prank Circulating since: Feb. 2011 Status: Oh, please (see details below)
  Example #1: As shared on Facebook, Jan. 2, 2014:
  FACEBOOK WILL BE CLOSED DOWN & NOT ACCESSIBLE ON FEB 29th, Feb 30th & Feb. 31st. SORRY !!!!!
  Example #2: As shared on Facebook, Feb. 7, 2013:
  WARNING! Facebook will be closed down for maintenance from February 29th to 31st!!. Many people will try to log in from February 29 to 31, just to find the site closed down for those days with no warning.... Tell your friends!!
  Example #3: As shared on Facebook, Feb. 8, 2013:
  Analysis: It's true that you won't be able to access Facebook on February 29, 30, and 31 of this year, but not because it will be 'closed.' What's the real reason? Because, with the exception of leap years — of which 2015 is not one — the month of February only has 28 days.
  Think someone is pulling our legs? Uh-huh.
  Update: A report published on the fake news site NationalReport.net claiming that Facebook will be 'shut down for maintenance' for a full week from Jan. 1 to Jan. 8, 2015 is also a hoax.
  See also: • April 1st Is Internet Cleaning Day • Leap Year History & Folklore • Balancing Eggs on the Equinox • Why Friday the 13th Is Unlucky
  Sources and further reading:
  No, Facebook Is Not Going Dark on Feb. 29 LiveScience, 6 February 2013
  Please Stop Sharing This Idiotic Facebook Shut-Down Hoax The Daily Dot, 6 February 2013
  Last updated 02/23/15
","Funny Urban Legends"
"Gerbilling Mishap Injures Two","http://urbanlegends.about.com/od/sex/fl/Gerbilling-Mishap-Injures-Two.htm","2016-03-27 19:52:48","  By David Emery
  Viral 'news story' claims two men were injured in a 'gerbilling' mishap involving a tiny rodent, a cardboard tube and an untimely-lit match.
  Description: Fake news Circulating since: 1993 Status: False
  Example: Email text contributed by a reader in 1997:
  Direct from the LA Times:
  'In retrospect, lighting the match was my big mistake. But I was only trying to retrieve the gerbil,' Eric Tomaszewski told bemused doctors in the Severe Burns Unit of Salt Lake City Hospital. Tomaszewski, and his homosexual partner Andrew 'Kiki' Farnum, had been admitted for emergency treatment after a felching session had gone seriously wrong.
  'I pushed a cardboard tube up his rectum and slipped Raggot, our gerbil, in,' he explained. 'As usual, Kiki shouted out 'Armageddon', my cue that he'd had enough. I tried to retrieve Raggot but he wouldn't come out again,so I peered into the tube and struck a match, thinking the light might attract him.'
  At a hushed press conference, a hospital spokesman described what happened next. 'The match ignited a pocket of intestinal gas and a flame shot out the tubing, igniting Mr Tomaszewski's hair and severely burning his face. It also set fire to the gerbil's fur and whiskers which in turn ignited a larger pocket of gas further up the intestine, propelling the rodent out like a cannonball.'
  Tomaszewski suffered second degree burns and a broken nose from the impact of the gerbil, while Farnum suffered first and second degree burns to his anus and lower intestinal tract.
  continue reading below our video
  5 Urban Myths That Rule the Ages
  Analysis: Albeit attributed to the Los Angeles Times , this lurid bit of potty humor did not originate in any newspaper. Neither the content nor the style conforms to even the lowest of journalistic standards. It's fake news, a joke, or more precisely a joke bordering on an urban legend , because people insist on claiming it's true. Variants of the story can be found in Internet message board postings dating back to 1993.
  I'm obliged to point out that the term 'felching' is, um, sorely misused in the text. It's an actual slang word that refers to a sexual activity, and that sexual activity has something to do with rectums, but nothing to do with gerbils. Rather than attempt to provide a clinically correct definition of the term, I will refer you to the Internet . The Internet knows more about felching than you likely will want to know yourself. Fair warning.
  The narrative does revolve around an instance of what some like to call 'gerbilling' (or 'gerbil stuffing'), which, simply defined, is — supposedly — the act of inserting a live rodent into one's own or another person's anus for sexual pleasure.
  I say 'supposedly' because despite the fact that a name for such a practice exists, there's no evidence that the practice itself does. Quite the opposite, in fact. 'Both in my professional and personal life, thousands of guys have freely admitted to doing the most out-there, dangerous, risky, stupid, kinky stuff,' sex advice columnist Dan Savage wrote in 1998 . 'But not once in all these years has anyone ever told me that he, or anyone he knows, or anyone anyone he knows knows, has ever put a gerbil in his ass. Like the doomed gerbils themselves, this story has no legs. It is an urban legend.'
  The best known gerbilling story in popular culture is, of course, the Richard Gere story , in which it's said that the actor was supposedly rushed to an L.A. emergency ward many years ago to have a stuck gerbil removed from his rectum. Virtually everyone in America, I'm tempted to say, knows somebody who knows somebody who claims to have been right there when Gere was admitted to the hospital, or knows the surgeon who performed the gerbilectomy, or a nurse who was sworn to secrecy.
  Although Gere has never out-and-out denied the story — and really, who would ever want to actually say the words, 'No I didn't put a gerbil in my butt' — he did once mention it in a magazine interview in which he said, 'I stopped reading the press a long time ago. Lots of crazy things came up about me at first, especially from the tabloids. There is an infamous 'Gere stuck a hamster up his bum' urban myth.'
  The man doesn't know a hamster from a gerbil. What are the odds he had an intimate encounter with either one?
","Funny Urban Legends"
"Will a Jan. 4 Planetary Alignment Decrease Earth's Gravity for 5 Minutes?","http://urbanlegends.about.com/od/Fake-News/ss/Jan-4-2014-Planetary-Alignment-Decreases-Gravity.htm","2015-04-25 16:32:24","  Description: Viral hoax / Prank Circulating since: Dec. 2013 (this version) Status: False (see details below)
  Text example Via News-Hound.net, Dec. 16, 2013:
  January 4th 2014 – Planetary Alignment Decreases Gravity – Float For 5 minutes! #ZeroGDay
  It has been revealed by the British astronomer Patrick Moore that, on the morning of January 4th 2014,  an extraordinary astronomical event will occur. At exactly 9:47 am, the planet Pluto will pass directly behind Jupiter, in relation to the Earth. This rare alignment will mean that the combined gravitational force of the two planets would exert a stronger tidal pull, temporarily counteracting the Earth’s own gravity and making people weigh less. Moore calls this the Jovian-Plutonian Gravitational Effect.
  Moore told scientists that they could experience the phenomenon by jumping in the air at the precise moment the alignment occurred. If they do so, he promised, they would experience a strange floating sensation.
  - Full Text -
  Analysis: This may sound familiar to connoisseurs of April Fools Day pranks. It's a loose homage to what many consider to be one of the greatest leg-pulls of all time , namely a BBC radio broadcast on April 1, 1976 during which famed amateur astronomer Patrick Moore announced that an unusual planetary alignment would briefly counteract the force of gravity on Earth at 9:47 that morning.
  Anyone who jumped in the air at exactly that moment would experience weightlessness and a floating sensation, Moore promised. He labeled the phenomenon, which was supposedly the result of the planet Pluto briefly passing behind Jupiter, the 'Jovian-Plutonian Gravitational Effect.' Though the prediction was (and is) a load of codswallop — other planets in our solar system do, in fact, exert a gravitational pull on earthly objects, but the amount is infinitesimal — hundreds of radio listeners reportedly called in to say they had indeed felt weightless for a fleeting moment.
  Let's hope the silliness doesn't go that far this time around.
  March 2014 update: News-Hound has re-published the prank article , now claiming the miraculous planetary alignment occurs on April 4, 2014. Fooled us twice? I hope not!
  Dec. 2014 update: Fake news site Daily Buzz Live has resurrected the hoax yet again with a new article claiming the planetary alignment will occur on Jan. 4, 2015.
  More astronomical folklore: • What is a Blue Moon? • Double Sunrise on Mars • NASA's $12 Billion Zero-G Space Pen • Can You Balance Eggs on End During an Equinox? • Did Astronauts Have Sex in Outer Space? • The 'Eye of God' in Outer Space • NASA and the Missing Day in Time
  Sources and further reading:
  January 4th 2014 - Planetary Alignment Decreases Gravity - Float For 5 minutes! News Hound (satire website), 16 December 2013
  No, You Won't Be Able to Float on Zero G Day Phil Plait's Bad Astronomy blog, 3 January 2014
  Planetary Alignment Decreases Gravity - April Fool's Day, 1976 Museum of Hoaxes
  Sir Patrick Moore's April Fools' Day Gravity Prank Had Us Fooled Sunday Post , 1 April 2015
  Sir Patrick Moore - Bio BBC (date unknown)
  Last updated 04/25/15
","Funny Urban Legends"
"Did Jennifer Lopez Insure Her Butt for a Billion Dollars?","http://urbanlegends.about.com/cs/celebrities/a/jennifer_lopez.htm","2016-01-15 18:23:03","  By David Emery
  Dear Urban Legends:
  Is it true that Jennifer Lopez insured her butt?
  Dear Reader:
  Thereby hangs a tale. Please bear with me.
  With the possible exception of that work in progress known as Michael Jackson's face, no celebrity body part in recent memory has achieved greater prominence than J. Lo's derriere. It's enthroned on fan websites as an object of veneration. It has inspired a new trend in below-the-waist surgical implants. Gossip columnists have worn out thesauri looking for superlatives to describe it: 'ample,' 'deluxe,' 'abundant,' 'big.'
  There's no getting around it, Jennifer Lopez's personal fame has very nearly been eclipsed by that of her own behind.
  Nor is there any getting around rumors of a comparably deluxe insurance policy. In 1999, tabloids on both sides of the Atlantic — The Sun in London and the New York Post — ran articles claiming that Jennifer Lopez had indemnified her body — her entire body, please note — to the tune of $1 billion.
  continue reading below our video
  Celebrity Breakups of 2015 We Didn't See Coming
  Although pound-for-pound in these reports the singer's boobs fetched a more generous appraisal than her hiney ($100 million per breast vs. $300 million for legs and buttocks combined, according to the Post ), it wasn't long before word on the street had it that the 'abundant butt' alone was valued at a cool billion.
  Lopez has denied the whole darned thing. I think. I'm not sure.
  'I don't know where they got it from,' she said to reporters when questioned about the tabloid allegations in 1999. 'When I heard the story I thought it was very funny.'
  Noncommittal as that was, it was nowhere near as flaccid as her agent's response: 'At this time we cannot confirm or deny this information.'
  A droopier set of denials I have never read, yet they ran under unequivocal headlines such as 'Lopez Denies Insurance for $1 Billion' and 'Lopez: I'm No Billion Dollar Babe,' so we're obliged to conclude — a posteriori, as it were — that someone at some point must have uttered the words 'It's not true' in front of a journalist.
  Either that, or in Lopez-speak 'very funny' is synonymous with 'false.'
  The closest to a straightforward disavowal I've found in print appeared in an August 2000 interview with BeatBoxBetty.com in which Lopez was asked to name the 'wildest rumors' she had heard about herself.
  'The craziest,' she said, 'was the Billion Dollar Butt one. It was on the front page of the paper, here in New York. I happened to be in New York that week. It was funny.'
  'So you haven't insured your body?' pressed the interviewer.
  'I think that's what I'm trying to say here,' Lopez replied.
  I give up. Draw your own conclusion.
","Funny Urban Legends"
"In-N-Out Burger Cup Says "Hail Satan"","http://urbanlegends.about.com/od/fauxphotos/fl/In-N-Out-Burger-Hail-Satan.htm","2016-08-23 06:44:51","  By David Emery
  There are parts of the United States where no one has ever heard of In-N-Out Burger , a west coast fast food chain known for the quality of its food and cleanliness of its restaurants (a fact), and rumored to be owned and operated by Christian fanatics (an exaggeration).
  For the benefit of the uninitiated, the rumor exists, in large part, because one of the many quirky features of In-N-Out Burger is its policy of printing biblical citations on its packaging — 'John 3:16' on the bottoms of soda cups, for example, 'Proverbs 3:5' on milkshake cups and 'Revelation 3:20' on burger wrappers.
  People find it odd and fascinating, especially the first time they encounter it, which is why there are hundreds of photos of these citations on the Internet.
  It's also why there's at least one photo of an In-N-Out cup that says 'Hail Satan' (see above).
  The devilish image has been making the Internet rounds for upwards of five years, and probably had its biggest spike in circulation when it turned up in a July 27, 2011 tweet by Weird Al Yankovic.
  continue reading below our video
  Great Singers Gone too Soon
  Yankovic didn't create the image, mind you. According to Snopes.com there are postings of it dating back to 2010, and it may even be older than that.
  It's a hoax, of course. In the original photograph (on Flickr), the cup bore the inscription 'John 3:16.'
  The 'Hail Satan' version is obviously a sarcastic spoof of the actual Bible references on In-N-Out packaging, but that begs a question: Why are those references  there in the first place? Is it really because the owners of In-N-Out are religious zealots trying to convert the whole world to Christianity, burger by burger?
  Not exactly.
  The company has never issued an official explanation, but Dean Atkins, a regional manager for the food chain, was asked about the Bible references by the Gilroy Dispatch in 2006. Atkins said the practice started during the 1980s on the orders of Rich Snyder, one of the sons of In-N-Out founder Harry Snyder and by all accounts an evangelical Christian.
  'It was just something he wanted to do,' Atkins told the Dispatch (in other words, a whim). There's little evidence that other family members in the business shared his passion for evangelizing, but the practice was kept going after Rich Snyder died in a plane crash in 1993 'out of respect for him,' said Atkins.
  In any case, citing the Bible on its packaging doesn't seem to have hurt the company's success — in fact, who knows, maybe it helped by adding a soupçon of mystique. Other companies are starting to do it, too.
  By the same token, the circulation of an image of an In-N-Out cup bearing a satanic slogan doesn't seem to have hurt business, either. Food for thought.
  Bible references:
  John 3:16. 'For God so loved the world, that he gave his only begotten Son, that whosoever believeth in him should not perish, but have everlasting life.'
  Proverbs 3:5. 'Trust in the Lord with all thine heart; and lean not unto thine own understanding.'
  Revelation 3:20. 'Behold, I stand at the door, and knock: if any man hear my voice, and open the door, I will come in to him, and will sup with him, and he with me.'
  Sources and further reading:
  The Church of In-N-Out Burger Pricenomics, 8 September 2014
  Burger with a Side of Bible Forbes, 1 April 2014
  In-N-Out Burger Has Remained Popular and Profitable While Treating Employees Well Billfold, 11 February 2014
  The Family Behind In-N-Out Burgers NBC4 News, 8 November 2011
  Crash That Killed In-N-Out Officers Is Investigated Los Angeles Times , 17 December 1993
  Last updated 10/31/15
","Funny Urban Legends"
"The Hindenburg","http://history1900s.about.com/od/1930s/a/hindenburg.htm","2016-01-26 16:52:20","  In 1936, the Zeppelin Company, with the financial aid of Nazi Germany , built the Hindenburg (the LZ 129 ), the largest airship ever made. Named after the late German president, Paul von Hindenburg , the Hindenburg stretched 804-feet-long and was 135-feet-tall at its widest point. That made the Hindenburg just 78-feet shorter than the Titanic and four times larger than the Good Year blimps.
  The Hindenburg was a rigid airship definitely in the Zeppelin design. It had a gas capacity of 7,062,100 cubic feet and was powered by four 1,100-horsepower diesel engines.
  Although it had been built for helium (a less flammable gas than hydrogen), the United States had refused to export helium to Germany (for fear of other countries building military airships). Thus, the Hindenburg was filled with hydrogen in its 16 gas cells.
  On the outside of the Hindenburg , two large, black swastikas on a white circle surrounded by a red rectangle (the Nazi emblem) were emblazoned on two tail fins.
  continue reading below our video
  What are the Seven Wonders of the World
  Also on the outside of the Hindenburg was 'D-LZ129' painted in black and the airship's name, 'hindenburg' painted in scarlet, Gothic script.
  For its appearance at the 1936 Olympic Games in Berlin in August, the Olympic rings were painted on the side of the Hindenburg .
  The inside of the Hindenburg surpassed all other airships in luxury. Though most of the airship's interior consisted of gas cells, there were two decks (just aft of the control gondola) for the passengers and crew. These decks spanned the width (but not the length) of the Hindenburg .
  Deck A (the top deck) offered a promenade and a lounge on each side of the airship which was nearly walled with windows (which opened), allowing passengers to watch the scenery throughout their trip. In each of these rooms, passengers could sit on chairs made of aluminum. The lounge even featured a baby grand piano that was made of aluminum and covered in yellow pigskin, weighing only 377 pounds.
  Between the promenade and the lounge were the passenger cabins. Each cabin had two berths and a washbasin, similar in design to a sleeping room on a train. But in order to keep weight to a minimum, the passenger cabins were separated with only a single layer of foam covered by fabric. Toilets, urinals, and one shower could be found downstairs, on Deck B.
  The Hindenburg , a giant in size and grandeur, first emerged from its shed in Friedrichshafen, Germany on March 4, 1936. After only a few test flights, the Hindenburg was ordered by the Nazi propaganda minister, Dr. Joseph Goebbels , to accompany the Graf Zeppelin over every German city with a population over 100,000 to drop Nazi campaign pamphlets and to blare patriotic music from loudspeakers. The Hindenburg's first real trip was as a symbol of the Nazi regime.
  On May 6, 1936, the Hindenburg initiated its first scheduled transatlantic flight from Europe to the United States.
  Although passengers had flown on airships for 27 years by the time the Hindenburg was completed, the Hindenburg was destined to have a pronounced affect on passenger flight in lighter-than-air crafts when the Hindenburg exploded on May 6, 1937.
","Funny Urban Legends"
"The Haunted Painting","http://paranormal.about.com/od/trueghoststories/a/The-Haunted-Painting.htm","2015-11-15 17:31:59","  Can inanimate objects be haunted? Can a spirit attach itself to a particular thing and then cause unexplained events to occur around it?
  I received an interesting story from a reader, Laura P., whose avocation is painting. An accomplished painter, Laura has sold many of her works to individuals and businesses around the US. One painting in particular, however, is unlike any other that Laura has ever done. Its subject matter, to begin with, is most unusual: it is based on a paranormal photograph -- a photograph that may have captured the image of a headless ghost.
  
  Could this ghost have attached itself to Laura's painting? Read her story... and you decide.
  In 1994, James Kidd, a commercial photographer, placed one of his photos on display at a gallery in Tombstone, Arizona where I was showing some of my oil paintings. The photo was the old stagecoach stop at Tombstone.
  He first took a photo of the stagecoach stop and an old stagecoach, and then he didn't wind his camera so he could get a double exposure photo with another old wagon in the foreground.
  When the picture was developed, however, it revealed something unexpected. Standing on a log to the left of the wagon is a figure that the photographer did not see when he took the picture. Upon close inspection, the figure appears to be a headless man! The figure's coat, pants and boots are quite plain and easy to see. But he has no head. The photographer says the photo has been examined by Kodak and other experts to prove that he did not doctor it in any way. [The original photo can be seen at Ghosts of Tombstone .]
  I couldn't get over that photo and asked him if I could do an oil painting of it. (I do most of my paintings from photos I've taken.) He said I could. Back home in Sierra Vista, Arizona, I began work on a 16 x 20-inch oil painting based on the photo.
  When I was about half way through completing the painting, I started getting a strange feeling.
  I began to ask myself: Why on earth did I want to paint this picture? And maybe I should never have started it. But I did finish it. And then some very strange, unexplained things began to happen around my home -- seemingly centered around that painting.
  I do not believe in ghosts , but I cannot for the life of me explain how or why these strange things have happened . I cannot attribute every one of these events directly to the painting, but they have all taken place since it has been in my house -- and are totally unexplained .
  THE HAUNTING BEGINS
  Office havoc. I took the framed painting with some others for a display in a business location. We hung the ghost painting on the wall behind an office desk. Three days later, people from the office called and asked me to come pick up the ghost painting. Every morning, they claimed, the painting was crooked. They would straighten it, and the next morning it would be crooked again. Also, appointments were inexplicably messed up and papers went missing. They were actually afraid of it. I took the painting back.
  Mysterious leak. In 1995, my husband and I moved into a brand new home in Tennessee. We wondered if these ghostly goings-on would stop. But they didn't. Oddly, the roof on the garage of this new home had a leak when it rained. The roofers came out three times to repair it, and although they worked on it they said they could not find the cause of the leak. It didn't make any sense. Nothing they did stopped the darn leak. Finally, my husband asked me where the ghost painting was. It was leaning against the wall between the living room and garage. We moved the painting... and the garage roof never leaked again.
  Next page: The Haunting Intensifies
  Spilled salt. One evening I was preparing dinner. We had an island bar and that is where I set the table. I picked up the salt and pepper shakers, which were two little canning jars with handles, and set them on the bar. I went to the door and called to my husband that dinner was ready. When I got back to the bar, salt was spilled all over it and on the floor. The salt shaker, standing upright, was still where I had set it down.
  We have no animals or children in the house to blame for the spill. It is completely unexplained.
  Telekinetic starfish. My husband and I were sitting in the garage talking to the little neighbor girl who had come over to visit. On the garage wall were three large dried starfish. They were hanging securely on roofing nails.
  The garage door was open, but there was no wind blowing or air movement. Suddenly, the largest starfish came sailing off the wall and landed on the concrete floor. It sailed across the floor about six to seven feet.
  Broken gate. A heavy gate that would have been hard to remove, came off its post for no apparent reason. All the hardware was completely intact.
  The chipped glass. This event really scared me because it could have injured me. We had been doing some yard work and went into the garage to rest where it was cool. My husband said he would mix us some drinks. He returned with the drinks in thick gold-colored glasses with ice cubes. We finished our drinks, and he said he was going to have another and I said I would too.
  So he mixed them in the house and brought them out. I had taken one or two sips from my drink when I looked down to see that a large chunk of glass had been broken off the top of the glass.
  It was perfectly fine the first time I drank from it. Right away I thought my husband had knocked it on something, but he swore he hadn't.
  We looked all over the garage floor for the piece of glass, but found nothing. We went into the house where my husband fixed the drinks and got down on the floor with flashlights and looked. Nothing. I poured the rest of the drink through a strainer to see if the chunk of glass had fallen in, but there was nothing. The missing piece was too large to swallow without me noticing it, but I still had this sick feeling in my stomach. We never found the missing piece of glass.
  The disbeliever. I have always taken photos of the paintings I have done. People ask to see the photos of my paintings and most always say they don't want to touch the photo of the ghost painting. The gals at the beauty shop wanted me to bring my pictures in, and one woman started bragging that she did not believe in ghosts and that it was silly of them to avoid touching the picture. 'Just let me see it,' she said. She took the photo, looked at it closely and just laughed. That night at her house, a clock that had been on the wall for 40 years, fell down and broke into a hundred pieces.
  The hazy figure plays a hand. Our neighbor wanted to show his mother-in-law the photos of my paintings and took them home with him. They left the pictures laying on the table and started playing a three-handed card game in which a dummy hand must be dealt. When they picked up the dummy hand, every card of the dummy hand was in one suit. That scared them to death, he told me. He got up and went outside to move his water sprinkler, and to this day he still swears that he could see a white hazy figure of a person come around the corner. He came running back to my house with the pictures and said he never wanted to touch them again.
  Knock knock. The last thing this ghost did was knock on our front door. My husband and I both heard it at the same time. But our two German Shepherds did not hear the knock. Nobody was at the door.
  Currently, the painting is hanging in our house. A few people have asked to buy the painting, but I am afraid to sell it. What would an unhappy ghost do in their lives?
  I still don't actually believe in ghosts... Yet if I had it to do over, I would not have created this painting.
  Coincidences? Overactive imaginations? Or is it just possible that some unknown energy surrounds the portrait of the headless ghost?
  Anyone want to buy a painting?
","Funny Urban Legends"
"Top 10 Funniest Internet Urban Legends","http://urbanlegends.about.com/od/humor/tp/top_10_funniest_urban_legends.htm","2014-12-15 19:50:28","  During a state visit to England, President G.W. Bush goes on a fateful coach ride to Buckingham Palace with the Queen of England and a farting horse. More »
","Funny Urban Legends"
"Can You Look Up Driver's License Information Online?","http://urbanlegends.about.com/od/government/fl/Can-You-Look-Up-Drivers-License-Information-Online.htm","2016-08-17 03:16:32","  By David Emery
  Now, here's a home page that would seem to confirm everyone's worst fears about the Internet! Billed as the website of the 'National Motor Vehicle License Bureau,' it purports to offer a 'free searchable database of over 121 million U.S. driver's license photos and license information.' How can that be?
  'The United States B.S. amendment to the Freedom of Information Act enacted on Sept. 3rd, 2004 provides public access to motor vehicle driver's information in an electronic format,' the blurb continues. 'Under the Motor Vehicle Operator License Identification Act (MOLIA), all US states are required to adhere to the Driver's B.S. statute and store an electronic copy of all valid drivers licenses in their state...' So, by filling out a simple web-based form, supposedly, any user can search the Bureau's centralized database containing more than 220 million driver's licenses.There's just one slight hitch: it's a joke — it ain't real!
  A reader describes what actually happens when you type in your name and conduct a 'search' on the site:
  The fact is, the so-called 'Motor Vehicle Operator License Identification Act (MOLIA)' doesn't exist. While there are a few bonafide fee-based websites that provide access to driver's license data from states that allow it 'for legitimate purposes,' it's not quite this easy to invade other people's privacy from your  computer.
  Like most popular prank websites, this one succeeds not only because of its slick design and surface plausibility, but because it plays on people's very real fears — in this case, the fear of privacy invasion. Some people have found this site so upsetting that they've written to their Congressmen about it; others are nonplussed and simply forward the URL on to their most gullible friends.
  Does this fake motor vehicle website store visitors' private information or leave cookies on their computers? The source code shows no indication of malicious activity. That could change without notice, however, and there are several other, similar sites out there whose safety is up for grabs, so proper cautionary measures are recommended.
  Big Brother has taken away our privacy. All the world can get your information off your drivers license. Check it out! Check your Driver's License I already removed mine. I suggest you all do the same. Now you can see anyone's Driver's License on the Internet, including your own! I just searched for mine and there it was... picture and all! Thanks Homeland Security! It's unbelievable!!! Just enter your name, city and state to see if yours is on file. After your license comes on the screen, click the box marked 'Please Remove.' This will remove it from public viewing, but not from law enforcement. Please notify all your friends so they can protect themselves too. Believe me they will thank you for it. http://www.license.shorturl.com/
","Funny Urban Legends"
"Did a Study Show that Staring at Breasts Is Good for Men's Health?","http://urbanlegends.about.com/od/medical/a/ogling_breasts.htm","2016-01-17 02:33:43","  By David Emery
  'Medical study' supposedly published in the New England Journal of Medicine claims staring at women's breasts every day is good for men's health.
  Description: Satire / Email hoax Circulating since: March / April 2000 Status: False (see details below)
  Example: Email text contributed by a reader in April 2000:
  continue reading below our video
  Best Vacation Reads of 2015
  Analysis: Don't get your hopes up, guys. No such study was ever published in the New England Journal of Medicine ( check for yourself ).
  A search of the thousands of peer-reviewed articles contained in the National Institutes of Health medical journal database turns up zero items documenting the health benefits of staring at women's breasts, and, for that matter, zero items authored by 'Dr. Karen Weatherby' (who does not exist, so far as I can tell).
  If the story smacks of supermarket tabloid faux-journalism, well, that's precisely what it is. The text first hit the Internet in March or April 2000, mere weeks after a strikingly similar article appeared in the consistently misinformative Weekly World News (nor is this the first time we've encountered baseless Internet rumors traceable to precisely that source). A slightly different version had already appeared in the May 13, 1997 issue of the tabloid.
  A fresh round of breast-staring mania overtook the Internet in March 2011, when Fox News republished the story before checking the facts.
  It showed up again a few months later on the Scottish news site Daily Record & Sunday Mail : ' Doctors Say Looking at Busty Women for 10 Minutes a Day is Good for Your Health .'
  It goes without saying (I hope) that it's unwise to take medical advice from tabloid 'news' stories, still less from forwarded emails. Males who wish to increase their lifespans ought to consider practicing common sense as an alternative — it's more likely to achieve the desired result than any amount of public breast ogling.
  Admittedly, I don't have any medical research to back that up. Volunteers?
  In the same vein: • Fellatio Decreases Risk of Breast Cancer in Women • Man Lies Dead at Desk for 5 Days Before Co-Workers Notice • Otto Titzling, Unsung Inventor of the Brassiere
  Sources and further reading:
  Doctors Say Looking at Busty Women for 10 Minutes a Day is Good for Your Health Daily Record & Sunday Mail , 9 July 2011
  Looking at Big Boobs Adds Years to a Man's Life Weekly World News , 21 March 2000
  Looking at Big Boobs Adds Years to a Man's Life Weekly World News , 13 May 1997
  Last updated: 04/12/13
","Funny Urban Legends"
