"X.Title.","X.Date.","X.Url.","X.Rumor.Summary.","X.The.Truth.","category"
"Injuries on children caused by cleaning “erasers”-Truth! &Fiction!","2015-03-17 21:40:50","https://www.truthorfiction.com/cleaningproducts/"," There are apparently different versions of this but they all warn that children can experience injuries on the skin from the ScotchBrite Easy Eraser or the Mr Clean Magic Eraser. One of the eRumors says that Mr. Clean Magic Eraser is being removed from store shelves because of containing formaldehyde. "," The bottom line is that there is a first-hand story of a child who experienced skin irritation from a ScotchBrite Easy Eraser but there is dispute about whether it was from chemicals or the abrasive action of the product from being rubbed on the skin. The story about Mr. Clean Magic Eraser being removed from the market is not true. Procter & Gamble Mr Clean Magic Eraser The eRumor claims that the Magic Eraser contains formaldehyde. If you review the government-required Material Safety Data Sheet, you see that one of the ingredients is “Formaldehyde-Melamine-Sodium Bisulfite Copolymer.”  That’s the name of the entire ingredient and it’s different than if the product had formaldehyde alone, according to Procter & Gamble. A company release said that “…the word ‘formaldehyde’ is in its chemical name. However, this ingredient is not formaldehyde and poses no health or safety risks. (Think of this name like ‘sodium chloride’, which is table salt. Sodium by itself can be dangerous, but sodium chloride – salt – is safe.).”  The company said that any formaldehyde found on its product would be in tiny amounts and a result of the manufacturing process and would be “actually less than what is found in indoor air.” Procter & Gamble denies that there is any danger from the product and adds “In fact, no ingredients in Magic Eraser are subject to any health-related labeling laws in North America or in the European Union.” ScotchBrite Easy Eraser The text of the eRumor about a mother’s experience with the ScotchBrite Easy Eraser is authentic.  It’s a first-hand account from the woman who runs a website named Kerflop .  Don’t know if that’s her last name but her first name is Jessica and the text of the eRumor is posted on her site.  The incident took place in 2006. She describes how her son (picture below) got “large, shiny, blistering red marks… across his cheeks and chin” from apparently rubbing a ScotchBrite Easy Eraser on his face.  She got advice over the phone from a poison center, which told her that products like the Easy Eraser and Magic Eraser “…have a pH of 8 – 10 and can cause chemical burns.”  They gave her first-aid instructions.  She then took her son to a hospital for treatment.  It is her contention that the product contained “a harmful alkaline or “base” chemical (opposite of acid on the pH scale) that can burn your skin.”  She describes his injuries as “chemical burns.” We have not found any experts who would agree with the comment from the poison control center that a pH of 8 – 10 can cause chemical burns.”  The pH scale measures the range of acidity on one hand and alkalinity on the other.  The scale ranges from 0 to 14. At the 0 end is solutions that are very acidic.  Lemon juice is about a 2, vinegar is around 3,. Pure water has a neutral pH of 7, which is and some soaps range up to a pH of 9. Although her story is about ScotchBrite’s Easy Eraser, she makes reference to the Mr. Clean Magic Eraser as well and notes that the original packaging of each did not include any warnings of harm from their use on the skin. The 3M company’s Material Safety Data Sheet shows that the product is made of polyurethane foam and melamine foam.  No other chemicals are listed. The sheet does indicate that there can be “mechanical abrasion” and Kerflop says that in January she got a note from 3M that said: “We have addressed the issue and are taking steps to change the packaging to warn other consumers of the potential reaction to using the product on the skin.” Updated 7/25/07 ","Warnings"
"China Has a New Multi-Hulled Aircraft Carrier-Truth! & Fiction!","2015-03-17 21:40:50","https://www.truthorfiction.com/china-new-aircraft-carrier/"," This is a forwarded email with images that says China has built its first aircraft carrier. The new ship is multi-hulled, a superstructure on two pontoons, and has two helipad below the stern. "," China has introduced its first aircraft carrier but, according to a June 8, 2011 BBC News article , the vessel is nothing close to what is described in this eRumor. The article said that the carrier is actually a refit of a Soviet carrier, named the Varyag, which was built in 1985 but was never completed.   The rusting hull was purchased from Russia in 1989 for $20,000,000U.S. and the semi-completed vessel now sits tied to a berth in the Chinese port of Dalian undergoing the finishing touches before her first cruise, which is anticipated in the next few months.   A life-sized model of the carrier was constructed on land several miles away so that the Chinese navy could train her crew while work was being completed on the new carrier. The BBC also said that China does plan to build 6 more carriers in the next 10 to 20 years but no designs have been released to the public at this time.   Currently, the U.S. has 11 aircraft carriers in operation and Italy has 2.   The United Kingdom, France, Thailand, Brazil, Spain, Russia and India each have one carrier. Updated 7/27/11 ","Warnings"
"CA-125 Cancer test is the best way to screen for Ovarian cancer-Fiction!","2015-03-17 21:40:49","https://www.truthorfiction.com/ca-125/",".gadsense_slot_1{ display: inline-block; width: 300px; height: 250px;} (adsbygoogle = window.adsbygoogle || []).push({}); The “CA-125” Cancer Screening Test Is The Best Way To Detect Ovarian Cancer – Fiction! Summary eRumor: This is the   first-hand account of a woman who says she was eventually diagnosed   with ovarian cancer, but laments that she wasn’t given a   “CA-125” medical test earlier than when she got it.    She urges women to get the test annually and equates it with a   common screening test in men for prostate cancer. "," Anyone who has had treatment for ovarian cancer knows what an important role the CA-125 test can play, but TruthOrFiction.com has reviewed numerous professional documents regarding the CA-125 test and has not found a single one that recommends it alone as the primary screening tool for ovarian cancer. CA-125 is a substance found in the blood of some women with ovarian cancer.  According to the American Cancer Society, however, a CA-125 test is not a reliable tool for finding ovarian cancer because of its poor accuracy.   There is a large number of false negatives because some ovarian cancers do not raise CA-125 levels and some false positives because other conditions can sometimes raise CA-125 levels. Partly in response to the email eRumor, a statement was issued by a medical panel at a conference of the National Institutes of Health in April of 1994 that said the CA-125 test “…alone is not an adequate screening test.” The Louis Busch Hagar Cancer Center of Bassett Healthcare in Cooperstown, New York, says that more than 50 percent of the women with ovarian cancer will not show results on a CA-125 test and a statement by the center calls the test a “disappointment.” It is regarded as a valuable tool, however, when sometimes combined with other tests or in targeted groups of women, such as those who have already gone through menopause.   Also, a study in the February 16, 1999 issue of the Annals of Internal Medicine and cited by the American Cancer Society found that the CA-125 test was a valuable in tracking the progress of one of the most common forms of ovarian cancer, but that was after the cancer had already been found and was being treated.  The same article says the CA-125 test does not meet the standards of a screening test. According to the American Cancer Society, ovarian cancer is the fifth most common cancer and fifth most common cause of cancer death among women and accounts for four percent of all cancers in women and causes more deaths than any other cancer of the female reproductive system. There is no question that early detection should be every woman’s goal and that she should work with her physician to that end . Last updated 2/10/01 For more information: OvarianResource.org of the Colorado Ovarian Resource University of Pennsylvania Cancer Center Summary on Screening ","Warnings"
"Girl Scout Cookies Fund Planned Parenthood-Fiction!","2015-03-17 21:40:47","https://www.truthorfiction.com/afa-gsusa-cookies/"," Pro-life activists say Girl Scout cookie sales benefit Planned Parenthood and have called for a boycott. "," Girl Scout cookies don’t fund Planned Parenthood. Also, contrary to many allegations, Girl Scouts of the USA (GSUSA), the national organization, doesn’t have a relationship with Planned Parenthood. Some regional Girl Scout councils have, however, partnered with Planned Parenthood to provide sex education in the past. The first call for a Girl Scout cookie boycott came in 2004 from Pro-Life Waco, a Texas-based pro-life organization. The group became angry when a local council offered a sex education program in partnership with a Planned Parenthood office in Waco. The confrontation led to a showdown between leaders of Pro-Life Waco and then-Girl Scouts of the USA CEO Kathy Clonginger on the “Today” show in March 2004. In a transcript of the exchange , Clogninger defended the council’s decision: The Girl Scouts in Waco, Texas, really made a decision based on local community context, they decided that in this particular situation that it would be in the best interest of girls and their families to discontinue the relationship with Planned Parenthood. Girl Scouts is the largest voice for, and advocate for girls across the country. Know that girls grow up with very complex issues facing them. And so we do, across the country, tackle the issues of human sexuality and body image and all of the thing that’s girls are facing. And we partner with many organizations. We have relationships with our church communities, with YWCAs, and with Planned Parenthood organizations across the country, to bring information-based sex education programs to girls. …It’s really impossible for girls to grow up in today’s society with out having access to good information. We will continue to partner with organizations across this nation, and local community Girl Scouts will make decisions based on their local community partnerships and the needs of their girls and their families. Clonginger didn’t acknowledge a national partnership between GSUSA and Planned Parenthood, and there’s no evidence that there ever was one. GSUSA says that the national chapter “does not take a position to develop materials” or programs regarding human sexuality, birth control or abortion. Rather, those decisions are made at the local level by parents, volunteers and council members: Parents or guardians make all decisions regarding program participation that may be of a sensitive nature. Consistent with that belief, GSUSA directs councils, including volunteer leaders, to get written parental permission for any locally planned program that could be considered sensitive. In 2014, GSUSA CEO Anna Maria Chavez denied a national relationship between GSUSA and Planned Parenthood in a YouTube video : We do not now, nor have we ever, had a relationship with Planned Parenthood. Girl Scouts of the USA believes that reproductive issues are deeply private matters, best left to families. I find it unsettling that anyone would use the Girl Scout brand to have very adult conversations. A box of Girl Scout cookies is not a political statement; it’s an investment in a little girl… Given Clonginger’s earlier remarks, Chavez’s statement has caused some confusion. The simple explanation is that Clonginger acknowledge local “relationships” between councils and Planned Parenthood while Chavez denied a national partnership between GSUSA and Planned Parenthood. There’s also been some confusion about where money from Girl Scout cookie sales go. A sale proceeds from local troops stay within local councils. GSUSA doesn’t get a cut of the revenue, but it does get licensing royalties from bakers of the cookies: Girl Scout troops and groups must pool their proceeds to pay for program supplies, activities, and group travel. Girl Scouts may not earn proceeds as individuals; however, Girl Scout councils offer a wide variety of recognition items, program- and store-related credits, and travel experiences that girls are eligible to earn individually based on their sales. All troop proceeds and other rewards earned through participation in the Girl Scout Cookie Program must be used to enhance each girl’s Girl Scout experience. Each Girl Scout council releases an annual report each year. The only way to know how your local council spends those dollars is to review its annual report, or to ask a local staff member. ","Warnings"
"Warning: Posting Smartphone Photos in Social Networks-Truth!","2015-03-17 21:38:56","https://www.truthorfiction.com/warning-posting-smartphone-photos/"," This is a forwarded link to a news report posted on YouTube.  The video warns that people can get personal information from photos posted on the Internet that were taken by a smartphone. "," The news report was real and posted November 9, 2010 on YouTube by KSHB-TV Kansas City in Missouri. Video posted on YouTube Updated 02/18/12 ","Warnings"
"CNN Top 10 Stories -Virus!","2015-03-17 21:38:43","https://www.truthorfiction.com/cnn-virus/"," A message appears to be from CNN and shows links to videos linked to the top 10 CNN stories. "," This email is a virus that began circulating August 6, 2008. The email includes graphics that appear to be from CNN and claims to be talking about the Top 10 stories as well as offering links to videos about them. If you click any of the links, however, a message appears telling you that you do not have the correct version of Flash Player as well as a box you can click to download it. That click, however, does not download Flash Player, it connects you to a web site that can infect your computer with malware.  Security experts are still trying to pin down what code is downloaded to your computer, but it could be the type that connects your computer as part of a massive network of home and business computers that are used to send out similar fake emails, spam, or to try to harvest personal and financial information. One frustration was that when you clicked the link and got the phony Flash Player warning, you could not get out of it, even if you chose “cancel.” Samples that we have gotten were titled “Top 10” when in fact 20 stories are listed. One security company estimated that more than 1,000 hacked web sites are hosting the fake Flash Player program. Adobe.com, the makers of Flash Player, warned not to download Flash Player from any source other than Adobe.com. updated 08/10/08 ","Warnings"
"Your vehicle identification number can lead to a stolen car-Truth! &Fiction!","2015-03-17 20:42:38","https://www.truthorfiction.com/vin/"," The eRumor warns that thieves can peer into your car, write down the Vehicle Identification Number, or VIN, take the number to a car dealer, have a new key made, and steal your car.  The email recommends covering up your Vehicle Identification Number so it can’t be seen. "," It is true that Vehicle Identification Numbers can be used to generate a new key for many cars.  According to law enforcement sources, however, a person cannot simply walk into a dealership and have a key made.  Responsible dealerships require proof of ownership and some states have laws that require it.  Also, the Vehicle Identification Number is required to be visible.  That’s why it is located in a place where it can be easily seen such as on top of a dashboard.  While there are some thieves who may use VIN’s to have keys illegally made, the use of Vehicle Identification Numbers for locating and recovering stolen cars has been far more valuable than hiding them. ","Warnings"
"The WTC Survivor or WTC virus-Fiction!","2015-03-17 20:42:38","https://www.truthorfiction.com/wtc/"," An alarming email warning to watch for a virus named “WTC Survivor”, “WTC”, or “World Trade Center.” "," This virus warning is a hoax. It sounds alarming and claims that the WTC virus will erase the entire hard drive on your computer.  Some versions warn not to open any files that refer to the World Trade Center. This false virus warning has circulated since 2001, the year of the Attack on America and the collapse of the World Trade Center towers in New York. It tends to circulate freshly each year on the anniversary of the attacks, September 11 . ","Warnings"
"Zabasearch-a new site that probably has your name, address, and phonenumber-Truth!","2015-03-17 20:42:38","https://www.truthorfiction.com/zabasearch/"," The email comes with the feeling of being a warning that a new site is being launched in May, 2005 that has information about you and others that you may not want to be seen on the Internet. "," ZabaSearch.com is a legitimate site that harvests personal and contact information from public records.  There’s nothing sinister about it although it is controversial and many are surprised to find that it’s legal. ZabaSearch has simply taken the time to comb through the kinds of public records that have information on them about us but that most folks don’t take the time or trouble to search for.  As with other similar site, Zabasearch.com also offers other information services such as background checks. . The folks at ZabaSearch say, “ZabaSearch simply serves as a search engine in locating available public records and does not create the records found. Information typically makes it to the public domain via a wide variety of sources, including but not limited to: phone listings, court records, real property records, subscriptions etc.”  That’s why you may find your previous addresses on Zabasearch, because those addresses are probably in court or real estate records. Somehow an eRumor got started in 2006 that the Zabasearch was connected with TruthOrFiction.com and we have received a mountain of email from people asking that their information be removed from the Zabasearch site.   We have no connection with Zabasearch and any requests made to TruthOrfiction.com will be for naught. On its site, Zabasearch reminds its readers that it does not generate or collect the information found in its pages.  It is a search engine that combs through public records so if details about you are in those records, you will appear in a search. Last updated 11/26/06 ","Warnings"
"Stolen UPS uniforms being sold on eBay-Fiction!","2015-03-17 20:42:38","https://www.truthorfiction.com/ups-ebay/"," The eRumor says that $32,000 worth of UPS uniforms have been purchased on eBay and that they may be destined for use by bad guys who wants to use them to get into various facilities.  The eRumor also includes an alleged warning for New Jersey that someone tried to get into a government building by posing as a UPS worker. "," A spokesman for UPS says there are no missing uniforms and that there was no such sale on eBay. He also denies the New Jersey story and we have not found any independent substantiation of the story. In late 2006, a new version of the eRumor started circulating that said the warning was from a staff member at the U.S. Department of Homeland Security.  They confirmed for TruthOrFiction.com that the Department of Homeland Security has not issued any such warning and considers it a hoax. UPS says that UPS drivers are not impersonated very often but if you have a question about the authenticity of a UPS employee, call 1-800-PICK UPS. UPDATE: A new version of this story surfaced in November 2015. In that version, a letter that appeared to be from the Department of Homeland Security warned that ISIS had purchased stolen UPS uniforms on Ebay. That rumor is false. Click here for the full story. ","Warnings"
"Move over for flashing lights in Texas-Truth!","2015-03-17 20:42:37","https://www.truthorfiction.com/texas-sb193/"," The email warns that there is a new law in Texas that gives new instruction about what to do when you see a police or fire vehicle with flashing lights. "," We don’t know if this particular story of a motorist’s experience is true but the warning about a new Texas law is true. It’s called the “Move Over” act (SB 193 78). It was signed by the governor on 6/18/03 and went into effect on 9/1/03. The exact wording of the bill says it “requires a vehicle operator approaching a stationary authorized emergency vehicle using flashing lights, on a highway with two or more lanes traveling in the same direction, to vacate the lane closest to the emergency situation or slow to 20 mph below the speed limit or 5 mph when the posted limit is less than 25 mph.” Last updated 1/15/04 ","Warnings"
"Pets dying from Swiffer Wetjet-Fiction!","2015-03-17 20:42:37","https://www.truthorfiction.com/swiffer/"," The email says a pet dog had to be put down because of liver failure. The owner was mystified until spotting a warning on the label of a Swiffer Wetjet floor cleaning product that seemed to indicate danger to children and pets. He is described as having called the manufacturer and was told that the cleaning ingredient in the Wetjet is only one molecule away from antifreeze, which can be toxic. "," First, there is no substantiation of       this eRumor and, like many rumors, it is written in a way that there       is no way to check it out. There are no names, places, dates, or any professional offices or       government agencies where the incident could be confirmed. The Swiffer Wetjet is a mop-looking gizmo from Procter and Gamble       that comes with special disposable absorbent pads and a spray bottle       filled with cleaning solution. According to an FAQ on their website, the makers of the Swiffer       Wetjet say the product is safe for pets and does not leave residue       on the floor. They also say that the product does not contain antifreeze or any       ingredient similar to it. Last updated 5/5/04 ","Warnings"
"Toilet paper shortage because of brush fires in California?-Fiction!","2015-03-17 20:42:37","https://www.truthorfiction.com/toiletpaper/"," The eRumor claims that because of the record Southern California brush and forest fires in 2003, the manufacturing plant responsible for 97 1/2 percent of America’s toilet paper was destroyed and we’re facing a toilet paper crisis. "," It’s a complete hoax. TruthOrFiction.com has not found any evidence of the existence of       the alleged “Clappington Paper Products” factory or       anything like it that got destroyed during the devastating 2003       Southern California fires. The eRumor is poorly constructed and is probably an attempt on       someone’s part to create a toilet paper shortage just for the fun of       it. For the record, we checked with both the San Bernardino county and       city fire departments and neither of them has a “ Sergeant        K. Jameson.” For those who remember, it prompts memories of an actual run on       toilet paper that was caused by a joke by Tonight Show host Johnny       Carson on December 19, 1973. In response to a comment on potential toilet paper shortages by a       congressman, Carson’s writers included it in his monologue. It prompted a buying spree by consumers that left empty shelves in       many markets. ","Warnings"
"The Petroleum Equipment Institute report on gasoline fires started by sparks-Truth!","2015-03-17 20:42:36","https://www.truthorfiction.com/sparks/"," A message said to have       resulted from a conversation with Robert Renkes of The Petroleum       Equipment Institute (PEI) who says there have been more than 150       cases of fires caused by sparks from static electricity igniting gasoline vapors.         The eRumor says it has happened mostly to women, mostly with Dodge        Caravans, and mostly among people who have re-entered their cars        during refueling. The email encourages caution when drivers are filling their tanks        at gas       stations. "," Robert Renkes, the Petroleum Equipment Institute, and a report on fires started by static electricity are real.  The institute is sponsoring a project called “Stop Static.” Static electricity is the build-up of an electrical charge, such as around a person,  that can be discharged when coming into contact with the ground or anything connected to the ground, such as a light switch, an elevator door, or even another person.  When that happens, people feel a “shock” as the electricity discharges.  To minimize the danger of static sparks igniting gas vapors,  the pump nozzles at gas stations have a wire that “grounds” the nozzles to the equipment.  The Petroleum Equipment Institute says there are many fires that have been started by flame, cigarettes, or electrical sparks, but until recently, there had not been much documentation about fires started by sparks from static electricity.  Further, the fires happened where there was no open flame, no cigarette, and the pump nozzle was properly grounded. In a report on their website (www.pei.org), the institute says it has collected data regarding more than 150 fires that they believe have been started by static sparking.  They recommend more research, but their conclusion is that most of the fires resulted from a motorist scooting in and out of the car during the refueling, which caused a build-up of static electricity.  Then when the motorist touched the pump handle or the area around the gas cap, the spark discharge and ignited the gas vapors. The “Stop Static” campaign recommends three rules for making refueling a vehicle safer:  1.  Turn off the engine.  2.  Extinguish any cigarette.  3.  Don’t get in and out of the car during the refueling. Some of the other findings in the PEI report include that all of the fires took place on days of dry weather, usually also cold weather, and that the drivers mostly wore shoes with rubber soles.  One of the versions of this eRumor says the incidents happened mostly to women, but there is no information in the report about that. The PEI report did not blame any of the fires on cell phones.  Although some gas companies and cell phone manufacturers say cell phones should not be used at gas stations, there have been no gasoline fires or explosions that anybody knows of caused by radio transmissions from cell phones. CLICK HERE for more details on that. last updated 05/11/02 ","Warnings"
"Small Radio Chips used to Track Products-Truth!","2015-03-17 20:42:36","https://www.truthorfiction.com/rfid/"," The eRumor says there is a threat to privacy through the intended use of small chips embedded in clothing and other products that can provide information about the products and their users wirelessly. "," The use of RFID (radio frequency ID chips) provides easy wireless information from a relatively small and inexpensive device.  Many U.S. shoppers are familiar with the MobilExxon “SpeedPass,” for example.  It is a small key chain device that allows the user to make purchases that are charged to a credit card but without having to carry the credit card or exchange the actual credit card information.  The user merely holds the device near the pump and the information for the transaction is exchanged wirelessly.  Another use of the technology, such as by Benetton and Gillette, is to attach a small inexpensive chip to a product.  According to VigilantTV, Benetton intends to imbed the chips into collars or labels on clothing.  The stated purpose is for inventory and product control.  If it works well, the ease and accuracy of keeping track of product in large stores such as Wal-Mart will be sensational.  Privacy experts, however, fear the implications of the existence of such chips beyond the check-out counter.  The chips need to be within a few feet of a special receiver or reader in order to be useful, but could the receivers be placed in public places and you or information about you be gathered as you went through your day?  To avoid that, the experts say the chips should be disabled in some way at the point of purchase.  Some have said that there could be a booming business in devices that consumers could buy to disable the chips themselves.  Promoters of the technology say it will help companies track product through the manufacturing, shipping, and sales process. Last updated 3/18/03 ","Warnings"
"Scammers Using Clever Schemes to Try to Get Your Personal Financial Information-Truth!","2015-03-17 20:42:35","https://www.truthorfiction.com/phishing/"," Various emails, telephone calls, or letters claiming to be from financial institutions, retailers, or websites and saying that they need you to verify your personal financial information.  Some of them say your credit card may have been used in a fraudulent transaction that they are calling to unravel the details.  Some claim that you must periodically verify your information in order to keep using their services. "," There are numerous emails warning of this activity.  Some even are disguised to look as thought they have come from people you might recognize, like Hillary Clinton or FBI Director Robert S. Mueller, III. We haven’t verified whether each of the specific personal stories in the eRumors is true…but the bottom line is there is a lot of activity by clever crooks to try to trick you into revealing credit card numbers, personal identification (PIN) numbers, Social Security numbers, ATM codes, and any other information that will either give them access to your money or allow them to misuse your credit cards or steal your identity financially. It’s a procedure that has come to be known as “Phishing.” It is an attempt on the part of scammers to trick you into going to their website by telling you that you are either going to lose your credit privileges or there has been fraudulent use of your credit card. If you respond to the link or telephone number provided, it asks you to confirm your information including your credit card data. It is a scam that is designed to trick you into given personal and financial information to people who will misuse it and, perhaps, steal your identity. Various emails have claimed to be from VISA, Mastercard, PayPal, Best Buy, Citibank, and other financial institutions.  One of them simply refers to your “U.S. Bank.” Another version of this eRumor that said it was from PayPal was actually considered a virus. CLICK HERE for more on that. Posted  10/07/11  Updated 11/18/13 ","Warnings"
"House destroyed by plug-in air fresheners-Fiction! But Other Info!","2015-03-17 20:42:35","https://www.truthorfiction.com/plug-in-air-fresheners/"," The email tells the story of a house that burned to the ground and the cause was found to be a Glad Plug-in air freshener. The fire investigator is quoted as saying he’s seen more home fires from plug-in type air fresheners than anything else. "," The main problem with this eRumor is       that it’s a tragic story with no validating information. No names, no location, no identification of the fire department. Whether this particular fire ever took place is impossible to prove. There have been some rumbles about plug-in air fresheners, however. WABC-TV reporter Tappy Phillips in New York says she found a couple       of house fires in which plug-in air fresheners were suspected, but       none of them involved Glade products. He quotes fire investigator Richard Wolfson who was hired by the       insurance company of a homeowner who had experienced a fire. Wolfson said his conclusion is that the plug-in air freshener was       the most likely cause. Phillips also talked with a homeowner named Karen Myers who says she       watched her plug-in air freshener go up in flames. The Consumer Product Safety Commission announced in April of 2002       that the SC Johnson company had voluntarily recalled about 2.5       million Glad Extra Outlet Scented Oil Air Fresheners. That particular model, according to the commission, had been       misassembled at the factory and were regarded as a potential fire       hazard. There have not been any reports of fires. ","Warnings"
"The Real Deal-thoughts about terrorist warfare from a veteran-Truth!","2015-03-17 20:42:35","https://www.truthorfiction.com/realdeal/"," Army Master Gunner Red       Thomas writes about chemical, biological, and nuclear weapons.        Based on his training, he describes the effects of various weapons       and gives tips for what to do if you experience them. "," SFC Red Thomas does exist and lives in retirement in Mesa, Arizona.  He did write this article, so that much is true.  Bear in mind that although he is a former military man and writes with conviction, your decisions about safety should be made by consulting the recommendations of sources like the U.S. office of Homeland Security, the Red Cross, or your local law enforcement or emergency bureau. ","Warnings"
"Scam to get your credit card number-Scam!","2015-03-17 20:42:35","https://www.truthorfiction.com/pornmail/"," This is a confusing email       that says money from a porn site is due you then it asks for your       credit card information. "," This is a scam that may have originated from someone who does not speak or write English very well. It says your credit card has been “charged” for money laundering services from your child porn website. Or that you deal with “dirty money” and need their money laundering services. Then is asks you to confirm the transaction and give your credit card information. Our guess is that what the scammer meant to say was that the money from your website is ready and we can send it to your credit card. The obvious goal is to harvest your credit card information. Last updated 9/29/03 ","Warnings"
"You may lose your bank deposit insurance-Fiction!","2015-03-17 20:42:34","https://www.truthorfiction.com/occc/"," A warning said to be from the Federal Deposit Insurance Corporation (FDIC) saying that your bank account is being viewed suspiciously by Homeland Security.  You are asked to go to a website to verify your account information or face losing deposit insurance on your account and possible further scrutiny by the authorities. "," This is another “phishing”       scam. Phishing is the attempt by crooks to trick people into revealing       their personal financial information. The U.S. Office of the Comptroller of the Currency (OCC) says no       such message has been issued by the FDIC or the office of Homeland       Security. ","Warnings"
"Warning that a message offering pictures of Osama Bin Laden’s death areviruses-Truth! and Fiction!","2015-03-17 20:42:34","https://www.truthorfiction.com/osama/"," There are at least a couple of versions of this eRumor.  One warns that an email that claims to include pictures of Osama Bin Laden’s suicide is actually designed to trick you into opening a file that contains a virus.  Another says that it’s the worst virus every known and will crash your hard drive. "," Update 5/1/11: Osama Bin Laden was shot and killed by Navy Seals in a military operation to apprehend him on May, 1, 2011.  The terrorist’s identification was confirmed by DNA and the body was buried at sea within 24 hours of death, in accordance to Muslim tradition. At this time there are no known photographs that have been released.   Faked photos haven been circulating the Internet about 2 hours after the news of his death.   Some could be virus infected. Click for more details . There is no Osama Bin Laden suicide or any suicide photos, but one of the emails claiming to have the pictures is actually carrying a virus. The goal of the email is to trick recipients into clicking the attached file. That unleashes a Trojan Hose type virus that makes it possible for the virus writers to take over your computer and use it as a messenger for reaching other computers.  It is similar to the Anna Kournikova virus that circulated before this one and tried to lure recipients into clicking the file by offering nude photos. The folks at Sophos Anti-Virus classed it as VBS/Nedal-A and say it’s been around since 2002.  For more details, go to: http://us.mcafee.com/virusInfo/default.asp?id=description&virus_k=99686 In June, 2002, a corrupted version of this Osama Bin Laden warning started circulating along with a virus warning that is an old hoax.   It claimed that if you opened the attachment to the Osama Bin Laden email you would get a virus that will destroy your hard drive.  That is not true.  Then the eRumor also talks about an “Invitation” or “Olympic Torch” virus, which does not exist and is a hoax. Updated 5/1/11 ","Warnings"
"The Mexican Mafia is targeting black men for death-Unproven!","2015-03-17 20:42:33","https://www.truthorfiction.com/mexicanmafia/"," A warning that the “Mexican Mafia” is upset over the theft of 160 kilos of cocaine stolen from them by a black gang. In retaliation, the Mexican Mafia is on a campaign to kill between 400 and 1000 black men who are caught wearing white t-shirts in public. "," This eRumor showed up in May of 2005. As with many eRumors, this one claims to have been sent by       “someone in law enforcement” and “confirmed by a       probation officer” but without identifying the sources, the       cities, or the law enforcement agencies. This eRumor got started during a time when there were several       freeway shootings in Southern California. One version of this eRumor begins with “Regarding the rash of       freeway shootings in Southern California.” Between in March and April of 2005  there were 12 unsolved       freeway shootings such that left at least  four people dead. Law enforcement agencies that TruthOrFiction has checked with in       Southern California say they don’t know of a cocaine theft between       gangs that has prompted retaliation against African American gangs. It is worth noting, however, that two of the survivors of the       shootings each described being attacked by groups of young men with       shaved heads, possibly gang members. One of the survivors was a 33-year old man who was attacked and shot       on a freeway in Orange County The other was a man in the San Fernando Valley area of Los Angeles. Gang experts are looking into the shootings to see if they are       related or whether they might be part of a violent gang initiation       ritual. ","Warnings"
"Nickelodeon-program about homosexuality?-Truth?","2015-03-17 20:42:33","https://www.truthorfiction.com/nickelodeon-gays/"," The email directs you to www.conservativepetitions.com to try to halt the planned production of a “…program that will help normalize homosexuality among our nation’s children.” It says that the program is to be produced by Linda Ellerbee. It urges signing of the petition to tell Nickelodeon that children should not be propagandized to believe that homosexuality is normal and healthy. The email is said to be from Andrea Lafferty of the Traditional Values Coalition. "," This program did take place on        Tuesday, June 18.  It was produced by Linda Ellerbee and        aired despite more than 100,000 protests from those who were        concerned about what the program would convey. The show was titled “Nick News Special Edition: My Family is        Different.”  It was about homosexual parents and mostly        featured discussions among children and parents, some of whom were        homosexual.  The protest was mounted by the Traditional        Values Coalition who said they were concerned that the program        would end up promoting homosexuality, not just talking about        it.  They said their concern was based on the fact that Linda        Ellerbee is pro-homosexual and has been supportive of many        homosexual causes.  The program featured Rosie O’Donnell, who        has recently revealed her homosexuality and also a statement from        the Rev. Jerry Falwell about his opposition to homosexuality on        grounds of Christian belief. Also see TruthOrFiction.com’s Focus       on Petitions last updated 5/26/02 ","Warnings"
