Bill Murray Isn't Even Online; Still Rules the Web	http://humor.about.com/od/bestofthebest/a/Bill-Murray-Effortless-Internet-Icon.htm
A Fairy Tale About Phil Mickelson's Gambling Debts	http://urbanlegends.about.com/od/celebrities/a/mickelson_debt.htm
'Twas a Police Officer's Night Before Christmas	http://urbanlegends.about.com/od/humor/a/Police-Officers-Night-Before-Christmas-Parody.htm
The Doppelganger Haunting - wraith or ghost?	http://paranormal.about.com/od/Doppelgangers/a/The-Doppelganger-Haunting.htm
Premature Rapture	http://urbanlegends.about.com/library/blrapture.htm
Probably Wasn't the Same Elephant	http://urbanlegends.about.com/od/humor/fl/Probably-Wasnt-the-Same-Elephant.htm
State Policemen Don't Have Balls	http://urbanlegends.about.com/od/humor/a/policemans_ball.htm
The Queen. the President and the Flatulent Horse	http://urbanlegends.about.com/od/humor/tp/top_10_funniest_urban_legends.htm
Scrotum Self-Repair	http://urbanlegends.about.com/od/humor/fl/Scrotum-Self-Repair.htm
Rectal Foreign Objects	http://urbanlegends.about.com/od/sex/a/rfo.htm
The Revocation of Independence	http://urbanlegends.about.com/od/government/a/revocation_a.htm
The Stolen Penguin	http://urbanlegends.about.com/od/animalsinsects/a/penguin.htm
The S-Word	http://urbanlegends.about.com/od/historical/fl/The-Origin-of-the-S-Word.htm
What to Do in Case of Snake Attack	http://urbanlegends.about.com/od/snakes/a/snake_attack.htm
Scrotum Self-Repair	http://urbanlegends.about.com/od/humor/fl/Scrotum-Self-Repair.htm
The Stella Awards	http://paranormal.about.com/od/shadowpeople/fl/Renovation-Stirs-Up-Shadow-People.htm
Parodies of 'Twas the Night Before Christmas	http://urbanlegends.about.com/od/historical/a/twas_the_night.htm
Superglued!	http://urbanlegends.about.com/cs/business/a/superglue.htm
Thank You for All Your Educational Posts	http://urbanlegends.about.com/od/humor/a/Thank-You-For-Educational-Posts.htm
Toilet Terror Alert	http://crime.about.com/od/serial/p/joeball.htm
Tow Truck Comedy of Errors	http://urbanlegends.about.com/od/mishapsdisasters/ig/Tow-Truck-Comedy-of-Errors/
Two Duck Hunters, Dynamite and a Dog	http://urbanlegends.about.com/od/humor/fl/Two-Duck-Hunters-a-Stick-of-Dynamite-and-a-Dog.htm
The Troll in the Closet	http://urbanlegends.about.com/od/humor/a/troll_in_the_closet.htm
Who's Afraid of Spotted Dick?	http://urbanlegends.about.com/od/fooddrink/a/spotted_dick.htm
Why the Ocean Is So Salty	http://urbanlegends.about.com/od/fish/fl/Why-Is-the-Ocean-Salty-Whale-Sperm.htm
Workers Guzzle Barrel o' Rum, Find Corpse Inside	http://urbanlegends.about.com/od/accidentsmishaps/a/barrel_bricks.htm
