"X.Title.","X.Date.","X.Url.","X.Rumor.Summary.","X.The.Truth.","category"
"The Story of Mark Eklund, the former Catholic school student killed inVietnam-Truth!","2015-03-17 21:58:02","https://www.truthorfiction.com/markeklund/"," This is the touching story       of a teacher at a Catholic school in Minnesota.  She describes       an unforgettable elementary student named Mark Eklund who had been       likeable but frustrating because of his inability to stay quiet in       class.  The teacher transferred to teaching junior-high and       later had Mark again.  One day asked everyone in the class to       write down each student’s name and also write the nicest thing they       could think of about that person.  Years later, the teacher got       word that Mark Eklund had died in Vietnam and she was asked to       attend his funeral.  Mark’s family showed her that the piece of       paper from junior-high with other student’s kind remarks about him       had been carried in his wallet until the day he died.  The       teacher then heard that other students had also saved their pieces       of paper from that day and how much it had meant to them.  The       story closes with encouragement to tell people how much we care for       them and how special they are to us while there is still the time to       do it. "," According to Saint Mary’s school in Morris, Minnesota, this is a true story written by Sister Helen Mrosla, a Franciscan nun.  According to an Associated Press article published in the Topeka Capitol-Journal in 1998, Sister Mrosla decided to write about Mark for Proteus magazine, which had asked for stories about education.  That article was later printed in Reader’s Digest but has probably reached its biggest audience via the Internet. Some  versions of the circulated email also include promises of good luck if the story is forwarded to other people, something that Sister Mrosla is not happy about.  She said it cheapens it somehow. ","Education"
"Kansas-1895 eighth grade examination-Unproven!","2015-03-17 21:56:51","https://www.truthorfiction.com/1895exam/"," The email lists questions from what it says is an exam required for eighth grade graduation in 1895 in Salina, Kansas.  It is described as an example of how much more educated an eighth grader was a hundred years ago than today. "," TruthOrFiction.com has listed this eRumor as unproven, even though there is a source for it and we have obtained an actual copy of the exam.  There has not been sufficient proof given, in our view, that the exam is what is claimed. Rather than being for eighth graders, there are several aspects of the exam that raise the question as to whether it was intended for adults, perhaps newly graduated teachers or teacher applicants. The eRumor says the exam is from the Smokey Valley Genealogical Society in Salina, Kansas, and was published in the Salina Journal newspaper.  That is true. Shirley Tower, the volunteer librarian for the Smokey Valley Genealogical Society, found the exam and posted it on their website in 1996 and the Salina Journal’s article appeared the same year.  The exam started circulating on the Internet and became the subject of numerous newspaper articles including in the Washington Post and the Boston Globe. There is no reason to doubt the authenticity of the exam, but there are questions about for whom it was intended (If the graphics are difficult to read, place your pointing device arrow over the graphic for details). First, the original exam doesn’t mention the eighth grade.  Here is an actual photograph of the title of the document: Second, the document describes itself as being administered orally and for “applicants.”  Unless eight graders were described as “applicants,” it makes one wonder if the exam was actually for newly graduated teachers: Third, some of the questions don’t seem to be oriented toward students, but rather toward a teacher or a teacher applicant, for example: ","Education"
"School email projects","2015-03-17 21:45:54","https://www.truthorfiction.com/sciencefairs/"," It has become popular for schools to launch email projects asking those who receive their messages to let them know who they are or where they are and asking that the email be forwarded to all their friends. The class then plots all the replies on a map to measure how widespread the email was circulated. "," Most of us would like to help a student project, but it pays to be cautious. If the project is really sponsored by a class of students whose only purpose is to see how widely and how quickly their email massage will spread, that’s fine. But if not, than this is one of the eRumors that could result in your email address ending up on a Spammers list. The school email projects generate a lot of return emails and if the recipient is not a class and a teacher, but is a person who is merely collecting email address for sending unsolicited messages, that is a problem. Most legitimate school projects will list the name of the school, sometimes the teacher’s name, will use an institutional email address such as from the school, may sometimes have a web page posted where you can find out whether the project is still current, and will often tell you the date when the project is over. A surprising number of these school email requests, however, do not list identifying information and use a “free” email account for the return address such as Hotmail or Yahoo. That is a warning not to reply. Not long ago, TruthOrFiction.com followed up with an email provider about a school science fair message that looked suspicious. We suggested that the provider contact the email user to find out if he or she really was a teacher as was claimed. We received a reply from the provider thanking us for the tip and informing us that the user address had been discontinued and the person was no longer a customer. Los Angeles elementary school project- Unproven! Said to be Discontinued! This was one of those that had no identifying information. It said it was from an elementary science teacher. We sent an email to the address on the message and received a reply saying the project was halted because of too much response. We don’t know if it was authentic. updated 05/03/02 Second-graders at McComb Elementary school in Caro, Michigan- Truth! but Discontinued! The school tells TruthOrFiction.com that the project was to have gone until May 1, 2001, but had to be halted because of the number of obscene emails being received. 04/28/02 Fourth-grade class at Scottsdale Christian Academy in Phoenix, Arizona- Truth! but Discontinued! This was a month long project that ended on November 12, 2001 updated 11/15/2001 Fourth graders at Riverton Elementary School in Riverton, Illinois- Truth! but Discontinued! The school confirmed the project to TruthOrFiction.com, but said it was brought to an end on April 9, 2001. updated 05/05/2001 Fifth-grade class at Tomball Intermediate School in Tomball, Texas- Truth! but Discontinued! A spokesperson for the school says it was halted in January, 2001, because of overwhelming response. Posted 02/08/01","Education"
"Holocaust Memorial made of paper clips-Truth!","2015-03-17 21:41:02","https://www.truthorfiction.com/studentmemorial/"," This email says it’s an article from the Washington Post about a group of students in Whitwell, Tennessee.  They are from the Whitwell middle school and as a part of a course on the Nazi holocaust during World War II, an idea got started to construct a memorial to the 6 million Jewish victims of the holocaust:  to collect 6 million paper clips and use them for the memorial.  The idea has gained international attention, partly because of a book published in Germany about the project. "," This article and story are true and have resulted in an interesting story. The children at Whitwell school discovered that the Norwegians, who invented the paper clip, wore paper clips during World War II to protest Nazism.  It was decided to try to collect 6 million paper clips to represent the number of Jews killed during the holocaust and to erect some kind of memorial for them.  The collection project mushroomed and the children received paper clip contributions from people like President Bill Clinton and director Steven Spielberg.  By 2001 the school had received more than 30 million paperclips. One thing led to another and the school was able to secure an actual railroad car from Germany that was used to transport holocaust victims.  It is the heart of a memorial that contains 11 million paper clips, representing all the victims of the holocaust, not just Jews. Updated 1/12/07 ","Education"
"Common Core and the Instructions on the Use of Sex Toys-Fiction!","2015-03-17 21:40:57","https://www.truthorfiction.com/sharon-mercer/"," Several emails and posts on social media have gone viral with allegations that a school teacher in Florida, Sharon Mercer, has been suspended after photos were released of her teaching her students how to use strap-on sex toys. "," The source for this fictional eRumor is a June 28, 2014, article found on the Modern Woman’s Digest website. The writer of the article is Jane Agni, a satirist who writes for the National Report. The person in the photos is not Sharon Mercer, nor were the pictures taken in a Florida grade school. The school in Duval Countyl, where the lesson was alleged to have taken place, was not even in session when this article was written. The photos were taken in Canada, and the person doing the demonstration is the owner of a Toronto sex shop for women, Carlyle Jansen . The classes were conducted by Jansen for adult students at the college level. The hoax went viral thanks to the efforts of Infowars.com, which posted the story on its website on September 15, 2014 without checking the facts. It was later removed from the website without a retraction. The site is run by radio talk show host Alex Jones, who has a history of spreading unproven conspiracy theories. We found many conservative and Tea Party websites that have posted this story, totally unaware that it was satire. Author’s bio found below the original Modern Woman’s Digest article Posted 09/22/14 ","Education"
"Ed Koch speaks out against an anti-Semitic cartoon at Rutgers-Truth!","2015-03-17 20:42:36","https://www.truthorfiction.com/rutgers/"," The message includes two letters said to have been written by former New York mayor Ed Koch in response to a controversial cartoon that was published in a student publication at Rutgers University in New Jersey. The cartoon depicted a man suspended in a “carnival-style” contraption over a burning oven. The caption says “Knock a Jew in the oven!” "," The cartoon did appear in a campus       humor publication titled the Medium. It calls itself “the       entertainment weekly of giving birth to a retarded child.” It’s logo is a monkey at a typewriter. Rutgers President Richard McCormick called for an apology from the       editors of the paper, which they did later issue. Former New York mayor Ed Koch, who is outspoken against       anti-Semitism, wrote letters to both McCormick and the governor of       New Jersey. ","Education"
"Insulting voice mail at Pacific Palisades High School inCalifornia-Fiction!","2015-03-17 20:42:34","https://www.truthorfiction.com/pacificpalisadeshigh/"," The eRumor says that parents at Pacific Palisades High School in California are suing the school because students who were absent or didn’t complete their work got failing grades. It also includes the alleged text of a school voice mail greeting that insults the parents. "," This voice mail message never       actually appeared on any high school voice mail system in Pacific       Palisades, California, but the written version of it was created as       a humorous and sarcastic response to an actual controversy at one of       the schools. In 2002 there was conflict between parents and school authorities at       Pacific Palisades Charter High School over an attendance policy. The school is a part of Palisades Charter Schools, which operate       under the Los Angeles Unified School District, but independently. The school tried to crack down on absences by deciding that any       unexcused absences of ten or more days per tem would result in       automatic failure for the student. A result was that during the first term of 2002, more than a hundred       students who had otherwise passing grades were flunked because of       absences and tardies. The parents cried foul. They said they had not know about the policy and some threatened to       take the issue to court. Then the Los Angeles Unified School District got into the fray by       saying that since the attendance policy had not been cleared with       them, the failing grades would have to be set aside. The school disagreed, saying it had the privilege of operating       autonomously because of being a charter school. In the midst of that, someone created the fictional answering       machine message, which has circulated ever since as a monument of       what teachers and administrators would like to be able to say to       some parents. ","Education"
"The Riddle That 80% of Kindergartners Got Right but Stumped Stanford Seniors-Fiction!","2015-03-17 20:42:33","https://www.truthorfiction.com/nothing-harvey/"," A simple riddle with a simple answer that was allegedly reported on Paul Harvey…and that Kindergartners answered more correctly than university seniors. "," The riddle has been around for a long time, but there is no evidence that research was ever conducted on the comparative answers of Kindergartners and Stanford University seniors. There is also no evidence that this was reported on Paul Harvey. The riddle: What is greater than God, More evil than the devil, The poor have it, The rich don’t need it, And if you eat it, you’ll die? The answer to the riddle is “nothing.” Nothing is greater than God. Nothing is more evil than the Devil. The poor have nothing. The rich need nothing. And if you eat nothing, you’ll die. posted 02/05/04 ","Education"
"Graduating student sneezes so fellow students can say God Bless you-Truth!","2015-03-17 20:42:30","https://www.truthorfiction.com/graduationsneeze/"," The email doesn’t mention a time or place, but describes a graduation ceremony where prayer had been banned because of a court decision.  All the participants were careful to stay within the guidelines until the final speech when a student merely stood before the microphone…then sneezed!  The room was filled with the voices of students who responded with “God Bless you,” a sneaky way of invoking a blessing.  Another version says the students all sneezed so the graduation speaker could say “God bless you.” "," Although written in a way that feels like inspirational fiction and without the factual details, this is based on a true incident.  It was a widely-publicized controversy surrounding the 2001 graduation ceremonies of Washington Community High School in Peoria, Illinois.  According to an Associated Press report from May 17, 2001, student-led prayer was going to be allowed at the graduation but a lawsuit was filed by the American Civil Liberties Union and the senior valedictorian, Natasha Appenheimer. On virtually the eve of graduation, they won a court injunction that banned any prayer at the event.  It was the first time in the school’s 80 year history that a prayer would not be offered.  Natasha was booed by the audience when she received her diploma.  Another student, Ryan Brown, was one of the speakers.  He paused during his speech to bow his head and pray silently.  The Peoria Journal Star newspaper said that after the silent prayer, Ryan “feigned a sneeze” so the audience could respond with a “God bless you.” last updated 5/27/02 ","Education"
"Emailed comments to Muslims from a Michigan professor-Truth!","2015-03-17 20:40:00","https://www.truthorfiction.com/wichman/"," A pointed email from Michigan State University professor Indrek Wichman to the Muslim Student’s Association listing the things he said offended him about Islam. "," The email is true and was sent by professor Wichman in February, 2006.  It was in response to the Muslim Student’s Association own protest of cartoons that had been published in Europe presenting the Prophet Muhammed to be a terrorist. Professor Wichman later told a newspaper that he thought he had sent the email to an individual, not the entire Muslim Student’s Association, and that he had used “strong language” that he would not have used publicly. There was a call from the Muslim Student’s Association and other student groups for the university to take some kind of action against the professor, something the school declined to do, citing free speech. ","Education"
"Veterans carry school desks into history class-Truth!","2015-03-17 20:39:55","https://www.truthorfiction.com/school-desks/"," The story of a social studies teacher named Martha Cothren of Little Rock’s Robinson High School. Her students showed up on the first day of school to discover there were no desks in the room and that they would have to guess how to earn them.  The students suggested ways such as getting good grades or having good behavior.  Eventually the teacher opened the door to the classroom and 27 U.S. veterans came into the room, each carrying a desk and each in full uniform.  The teacher told the students that they did not earn the desks but that veterans like these had done it for them. It was the students’ responsibility, she said, to learn to be good students and good citizens. "," The story is true. The text of the eRumor is taken from a speech given by former Arkansas governor and potential presidential candidate Mike Huckabee at the Conservative Political Action Conference in Washington, D.C. on March 2, 2007.  It describes events in Cothren’s Military History class in 2005. The Veterans of Foreign Wars chose Cothren as a Teacher of the Year in Arkansas for 2005-2006. Updated 4-10-07 ","Education"
"Complaints Move Koran to Top Shelf at Boston University Library- Fiction!","2015-03-17 20:39:31","https://www.truthorfiction.com/boston-univeristy-library-koran/"," This is a forwarded email alleging that Muslims demanded that books be moved to accommodate space on the top shelf for the Koran.  Letters to the editor complaining about the library’s decision have also been circulating on the Net. "," TruthOrFiction.Com spoke to a person at the Library who told us that no books were moved to give the Koran top shelf space. We were also told that the University library uses the Library of Congress Classification System for organizing books,  not the Dewey Decimal System, as alleged in the eRumor. Posted 03/06/14 ","Education"
"Yorkshire Stammering Student Video on YouTube-Truth!","2015-03-17 18:06:34","https://www.truthorfiction.com/yorkshire-musharaf-reading/"," An inspirational video of a stammering student in the United Kingdom has gone viral on Facebook and other social media.  It shows him overcoming his stammering challenges with the aid of his teacher who helps him to find his voice. "," The video is real and it is from a portion of a British television program called “Educating Yorkshire.” According to an October 31, 2013 article in Britain’s The Guardian , the male teen in the video is called Musharaf and his “bravery and persistence left most of the staff in tears, the reaction has been absolutely crackers.” The English teacher in the video is Matthew Burton and he is also the assistant head teacher at Thornhill Community Academy near Dewsbury, a town in the north of England. Burton aided young Musharaf with a set of head phones and an MP3 player as a tool to allow the stammering student to read out loud.  This was a similar technique that  he saw used to help the stammering King George VI  in the movie “The King’s Speech.” The article said that it was not an easy decision to allow cameras into the school and some viewers did complain “claiming it’s terrible for our students to be shown on telly,” but what the program did do was bring hope to those viewing at home who may have the same reading challenges. Posted 11/06/13 ","Education"
"Historian wrote an article comparing our economic times to the Great Depression and Obama to Hitler-Fiction!","2015-03-17 18:06:32","https://www.truthorfiction.com/timwood-history/"," A forwarded email containing an article titled “SOMETHING OF HISTORIC PROPORTIONS IS HAPPENING” claimed to have been written by historian and author Tim Wood that compares our present economic times to that of the Great Depression and Barack Obama to Adolf Hitler. "," Dr. Tim Wood told TruthorFiction.com that he is not the author of this article.   This eRumor began circulating after President Barack Obama took office in January of 2009 and its authorship remains a mystery. This article has also been forwarded crediting the Atlas Shrugs blogger and editor Pam Geller as the author.   The article was found on her blog but Geller did not write it. The anonymous article has surfaced on various blogs and and comment sections in political web pages on the internet but it should be noted that the opinionated article is so poorly written that it does not seem credible that it could be written by anyone with an advance degree. Dr. Wood is an assistant professor of history at Southwest Baptist University and author of the book AGENTS OF WRATH AND SOWERS OF DISCORD: AUTHORITY AND DISSENT IN PURITAN MASSACHUSETTS, 1630-1655 (Routledge, 2006).  He has also penned many other articles in several academic journals. Dr. Wood said that over the a period of several months he has received nearly 700+ emails on the subject from complete strangers.  A  statement has been posted on his page at the Southwest Baptist University web site: Click here for statement. A list of people who have been attributed as authors of this article: Dr. Tim Wood Pam Geller Dr. David Kaiser  – Click for official statement Pat Dollard updated 06/16/09 ","Education"
"Labor Union Tells Supporters to Vote For U.S. Flag Ban on Fox News Poll-Fiction!","2015-03-17 18:06:31","https://www.truthorfiction.com/seiu-fox-news-poll/"," This is a forwarded email that tells of a Fox News poll posted on their web site that asks if the American flag should be banned from schools. The email warns that the Service Employees International Union (SEIU) and Moveon.org have been encouraging followers to participate in the poll and to vote to support the ban.  The email also encourages true patriots to go to the link and vote to keep the flag in schools. "," This poll is on the Fox News web site and the SEIU denied encouraging supporters to participate.  A posted statement on their web site saying that they “would never encourage people to vote to ban the American flag.”  The labor union went on to say, “We also don’t often drive traffic to Fox’s website either, so that should have been a red flag as well.” This poll was sparked by a May 5, 2010 news story of students being sent home from a Morgan Hill, Ca school for wearing American Flag shirts on a day that is celebrated by Hispanics from Mexico known as “Cinco de Mayo.” Over two million votes have been tabulated but it is important to remember that these results would have no change to any existing policies.  The poll is also clearly labeled at the bottom to say that it is not a scientific poll. A spokesperson for Moveon.org told TruthOrFiction.com that the allegations are “categorically false.” Image of viewer poll taken from Fox News web site. update 07/19/10 ","Education"
"Lincoln Schools Purple Penguin Gender Claims-Truth! & Fiction!","2015-03-17 18:06:30","https://www.truthorfiction.com/purple-penguins/"," To broker gender sensitivity, Lincoln Public Schools allegedly trained its teachers to refer to students as “purple penguins” rather than as boys and girls. "," Lincoln Public Schools (LPS)   has undertaken gender sensitivity training for teachers, but it’s not   true that the district requires teachers to refer to all boys and girls   as purple penguins. The eRumor surfaced after a Lincoln   Journal Star report on October   1, 2014, that parents were concerned that LPS had attempted to promote   an agenda when it engaged its teachers in gender sensitivity training.   An LPS official told the newspaper that the district had trained staff   on behavioral and social issues — including gay and lesbian issues — for   “many years” but had only recently undertaken gender training. Handouts   that were provided to teachers by a staff member who participated in a   “district equality team” were meant to be suggestions for how teachers   could make students feel more comfortable rather than hard rules for   teachers to follow, the official said. An article published   by the National Review stated that teachers in the school district had   been told to stop using “gendered expressions” like “boys and girls” and   to opt instead for “gender inclusive” terms like “purple penguins.” The   article cites materials prepared by the non-profit organization Gender Spectrum to make the purple penguins claim. Gender Spectrum’s website states   that it “provides education, training and support to help create a   gender sensitive and inclusive environment for all children and teens.”   Resources offered by Gender Spectrum do encourage teachers to use   gender-neutral expressions like “campers” or “y’all” or “everybody” when   referring to groups of children, but the term “purple penguins” didn’t   appear on the list , or it had   been removed. A   parent who was concerned that the district had a “gender inclusiveness”   agenda rallied other parents who planned to take up the issue at an   October 14, 2014, district meeting, the Lincoln Journal Star reports. Posted 10/13/14 ","Education"
"Pell Grants for foreign students-Truth!","2015-03-17 18:06:29","https://www.truthorfiction.com/pell-grants/"," The originator complains that foreign adult students are receiving federal financial aid for schooling, including outright grants from the Pell Grant program.  The writer also refers to two other programs “WAIT” and “Caribe” that provide assistance to students. "," According to the U.S. Department of Education , Pell Grants are available to “ low-income undergraduate and certain post baccalaureate students to promote access to postsecondary education.”  It is a needs-based grant that takes factors into account such as the student’s financial status, whether independent or dependent on family, the size of family, the cost of the schooling, and whether the student is full or part time.  Pell Grants are available to students who are U.S. citizens but the are also open to non citizens with status showing refugee, asylum, Cuban-Haitian Entrant, Conditional Entrant,, Victims of human trafficking and Parolee under certain conditions. We are not sure what the “WAIT” program is that the writer is referring to.  We found some colleges with programs of that name that were degree completion courses for working adults. “CARIBE” probably refers to the Caribe Refugee Program, a project in Florida that provides classes like English and vocational training to foreigners with refugee or asylum status such as Cubans and Haitians. updated 04/01/11 ","Education"
"Harvey Milk Day In California-Truth!","2015-03-17 18:06:26","https://www.truthorfiction.com/harvey-milk-day/"," An eRumor that asks readers to call the office of California Governor Arnold Schwarzenegger requesting that he veto a bill passed by the California Assembly to proclaim Harvey Milk Day.  This bill, AB2567, will set aside May 22nd as a special day to celebrate the life of homosexual politician Harvey Milk in the public schools. "," T he text of this eRumor is from an email alert sent by Randy Thomasson of The Campaign for Children and Families, a watchdog group in California. Harvey Milk was the first openly gay person to be elected to public office in a major city and actively worked in the lesbian, gay, bisexual, and transgender civil rights movement.  Milk, along with San Francisco Mayor George Moscone, was killed by a former San Francisco Supervisor, Daniel James White, in 1978.   White’s defense attorneys argued that the defendant had been depressed by his consuming a large quantity of junk food which later became known as the “Twinkie Defense.”   White was sentenced to 7 years and 8 months for voluntary manslaughter. In September, 2008, a spokesperson for the Governor’s office told TruthorFiction.com this bill was currently in the California legislature and the Governor had not stated his position on AB2567.   The spokesperson also stated that Governor Schwarzenegger’ s number one concern was the California budget that, according to the California constitution, should have been submitted on June 15, 2008 and he had told the legislature that he would veto any bill that came across his desk that what was not related to the budget. Thomasson stated on his website that “ Governor Schwarzenegger should say no to this very inappropriate bill, which has nothing to do with academic excellence.” updated 09/15/08 ","Education"
"Student Asked to Change Paper on Jesus-Truth!","2015-03-17 18:06:25","https://www.truthorfiction.com/jesus-paper/"," Social media posts claim an 8-year-old student from North Carolina was asked if she wanted to change the topic of a paper that she chose to write on why Jesus is her hero.  Some versions of this eRumor said that the student was requested to “remove Jesus.” "," This eRumor contains true information about a second grader who attends Cerro Gordo Elementary School in Columbus County, N.C. Heather Watts told television station WECT on March 14, 2014, that a teacher asked her daughter, “Can’t you write about something different?” Watts told the television station that she met with her daughter’s teacher and principal, but the issue had not been resolved as of March 18, 2014. In an official statement , Kent Lovett, the school’s principal, said the student approached the teacher for guidance on the paper early in the writing process. The teacher asked the student if she wanted to stay with that subject, or chose another. “The student expressed her desire to keep Jesus as her hero, and the teacher replied, ‘Okay, that will be fine.’ As the conversation proceeded, the teacher assisted the student in gathering and organizing her ideas so that she could continue, which she did after returning to her seat,” Lovett said. But while the eRumor is true, some versions of it on Facebook include photos that allegedly show an “F” or other red markings on the paper, which are false.  “For the record, I remain in possession of her finished project, which is still entitled, ‘Jesus is my Hero.’ NO red markings, corrections or grades appear on this paper,” Lovett said. Lovett also noted some eRumor photos show a paper written for a high school English class. Posted 04/09/14 ","Education"
"Cheap Tomatoes-Complaint about Illegals – Unproven!, Truth! & Fiction!","2015-03-17 18:06:24","https://www.truthorfiction.com/immigrants/"," This is said to be from someone who is in charge of the English-as-a-second language department at a large Southern California high school.  It describes the writer’s outrage over the status of illegal immigrants in Southern California.  A later version adds complaints about benefits received by illegal immigrants. "," This eRumor began circulating in 2006 at a time when there were public protests by immigrants and their supporters over proposed changes in Immigration law. It is one of those forwarded emails that loses a lot of credibility because the writer didn’t identify himself or herself or what school was talking being described. It has to be classed as either opinion or fabrication because there is no way of authenticating what the person claims. In 2007 someone tacked on some additional comment at the end of the eRumor and it began circulating again.  The added text described some of the benefits enjoyed by Illegal immigrants which, in the writer’s opinion, offsets the “cheap labor” the immigrants may be providing. Let’s take those one at a time: He qualifies for Section 8 housing and subsidized rent- Fiction! Section 8 is a government program that provides subsidies for housing for low income families.  It is supposed to go to U.S. citizens, however, and proof of citizenship is required to quality.  Any illegal immigrants in Section 8 housing are there through fraud or are living with a family member who does qualify for it. He qualifies for food stamps – Fiction! To qualify for food stamps you must either be a U.S. citizen or a legal immigrant. He qualifies for free (no deductible, no co-pay) health care- Truth! & Fiction! Illegal immigrants do not qualify for programs like Medicaid, but federal rules require hospitals to provide emergency care to critically ill or injured patients who come through the emergency room regardless of citizenship or ability to pay.  Many illegal immigrants have made the emergency room their routine place of seeking medical help. His children get free breakfasts and lunches at school- Truth! Provision of education and free lunches and breakfasts at qualifying schools is without regard to the citizenship of the students or their families. He requires bilingual teachers and books- Truth! This is a part of the requirement of providing educational opportunity regardless of citizenship. He qualifies for relief from high energy bills -Fiction! To qualify for benefits under the Federal Low Income Energy Assistance Program there must be at least one person in the household who is either a U.S. citizen or a legal immigrant. If they are or become, aged, blind or disabled , they qualify for SSI. Once qualified for SSI they can qualify for Medicare- Fiction! The requirements for qualifying for SSI benefits are complicated but the bottom line is that they are not available to illegal immigrants.  For an immigrant to qualify for SSI, according to the Social Security Administration, that person must qualify under one of 8 categories to be in the United States and must have contributed into the Social Security system for a minimum number of quarters. Updated 2/27/08 ","Education"
"The University of Kentucky has removed Holocaust studies-Fiction!","2015-03-17 18:06:24","https://www.truthorfiction.com/holocaust-kentucky/"," The eRumor claims that the University of Kentucky has removed the Holocaust from its curriculum because it offended Muslims. "," This is a hoax. The original email, which started circulating in 2007, claimed that the    University of Kentucky had removed the Holocaust from its curriculum. The University of Kentucky told TruthOrFiction.com that no such decision    had been made about removing studies about the Holocaust. Then in 2008 another version of the University of Kentucky eRumor started    circulating that included a picture of General Dwight Eisenhower and a    caption that said it was him visiting the Dachau death camp in Germany.     It also said that Eisenhower anticipated a day when people would deny that    such atrocities took place and not only ordered a lot of photographs to be    taken but for local citizens to be given tours of the camp and even help    bury the dead. First, the picture circulated with the email is from Dachau but is not a    photo of Dwight Eisenhower.  The picture was included in a report on    Dachau prepared by the Office of Strategic Services Section of the Seventh    Army and is depicted as a photo during liberation of the camp. Eisenhower’s first view of the horrors of the Holocaust was not at Dachau,    but at another prisoner camp in Germany known as Ohrdruf.  He was    accompanied by Generals Omar Bradley and George Patton. In a letter to    General George Marshall on April 15, 1945 (preserved in the Eisenhower    Presidential Library), Eisenhower describes his experience.  He told    Marshall, “I made the visit deliberately, in order to be in a position to    give first-hand evidence of these things if ever, in the future,    there develops a tendency to charge these allegations merely to    ‘propaganda'”.  On April 18, Eisenhower sent pictures taken during    his visit at Ohrdruf to English Prime Minister Winston Churchill with a    short note that said “I think they tell their own story.” The eRumor is identical to one that circulated about the reported removal    of Holocaust studies from schools in Great Britain, which was also false. Click here for details on that story Updated 4/8/08 ","Education"
"UK has removed The Holocaust from School Curricula?-Fiction!","2015-03-17 18:06:24","https://www.truthorfiction.com/holocaust-uk/"," The email says that the UK has “removed The Holocaust from its school curriculum "," There has not been any governmental decision to eliminate teaching about the holocaust from schools in the UK. This email may have been prompted by a government-funded study by the Historical Association in the UK.  It found that some teachers who have multi-cultural classes have avoided teaching about controversial historical topics such as The Holocaust.  The report cited several examples of schools that backed away from teaching about The Holocaust, The Crusades, and slavery.  “In particular settings, teachers of history are unwilling to challenge highly contentious or charged versions of history in which pupils are steeped at home, in their community, or in a place of worship,” the report said. Another false story, a spinoff of this one, claims that the University of Kentucky has taken the Holocaust out of its curriculum. CLICK HERE for that eRumor. Updated 4/14/06 ","Education"
"New High School Principal’s Opening Day Speech-Fiction!","2015-03-17 18:06:23","https://www.truthorfiction.com/high-school-principal-speech/"," This is a forwarded email that contains an opening day speech made by a new high school principal.  The new administrator announced major changes to polices regarding behavior, ethnicity, language, national identity, values, service clubs and self esteem. "," This speech was never given before a student body.   It is a commentary from talk radio host Dennis Prager and was read on his nationally syndicated radio program. The commentary can be found on Prager’s website in its complete and original text . Click for text . Updated 10/30/10 ","Education"
"A Message to the Black Community-Truth","2015-03-17 18:06:20","https://www.truthorfiction.com/cosbymessage/"," A commentary by comedian Bill Cosby directed to members of the African-American community about taking responsibility for, life, children and family. "," These comments from Bill Cosby are true and are taken from a speech he made in May, 2004, before the NAACP.  It was at an event marking the 50th anniversary of the famous “Brown vs. Board of Education” decision from the United States Supreme Court, which marked the end of racial segregation in American public schools. CLICK HERE for the full text as well as an audio file of its presentation. Updated 08/12/08 ","Education"
"2nd Graders in Caro, MI want your help-Truth! But now ended!","2015-03-17 18:06:19","https://www.truthorfiction.com/caro/"," You are asked to return a message from 2nd graders at McComb Elementary School in Caro, Michigan.   They are receiving emails from February 1, 2001 to May 1, 2001 and keeping track of where they come from. "," A spokesperson for McComb Elementary School says the project has been halted and that they are not accepting any more emails.  Sadly, the effort had to be interrupted because of the number of obscene emails they were receiving. Last updated 2/11/01 ","Education"
"Founder of Oracle speaks to students-Fiction!","2015-03-17 17:58:38","https://www.truthorfiction.com/ellison-yale/"," It is said that the CEO of Oracle, Larry Ellison, was the graduation speaker for the class of 2,000 at Yale.  He told the graduates they were losers and destined for lackluster lives.  He told the undergraduates to drop out and be like him and Bill Gates…who were both drop-outs.  He got so insulting that he was eventually ushered off the platform before finishing his speech. "," No       such speech was given.  Ellison has not spoken for a Yale       graduation.  The rumor is actually a fiction piece from a       satire/humor website called “ SatireWire .” updated 07/22/10 ","Education"
"Theologian Paul Tillich upstaged by a simple preacher-Fiction!","2015-03-17 17:52:27","https://www.truthorfiction.com/tillich/"," The famous theologian and philosopher Paul Tillich was speaking at the University of Chicago on “Baptist Day.”  He spoke for more than two hours, challenging the resurrection of Jesus.  At one point, a old African-American preacher stands up.  He’s munching on an apple and asks Dr. Tillich whether the apple is bitter of sweet.  Tillich tells the man that he can’t answer the question because he hasn’t tasted the apple.  The old preacher then says, “Neither have you tasted my Jesus.” "," A      spokesperson at the Divinity School at the University of Chicago says      there’s no evidence that this exchange ever took place.       Additionally, he says there is no record of the school ever having a      “Baptist Day” in its annual schedule.  Paul Tillich      was on the faculty of the school from 1962 until his death in 1965. ","Education"
"Tennessee high school principal’s remarks about prayer at a football game-Truth!","2015-03-17 17:52:19","https://www.truthorfiction.com/jodymccloud/"," This email is about Jody McCloud who is principal at the Roane County High School in Kingston, Tennessee.  In September, 2000, he opened a football game by saying that normally there would have been a prayer, but a Supreme Court decision had ended that…so he read a statement commenting on that and inviting people to pray anyway. "," The       story is true.  TruthOrFiction.com has confirmed both the event       and the text of McCloud’s statement.  McCloud has gotten       response and requests for copies from all over the country. ","Education"
