"X.Title.","X.Date.","X.Url.","X.Rumor.Summary.","X.The.Truth.","category"
"Eating Carrots Improves Your Vision-Truth! & Fiction!","2016-01-06 11:03:59","https://www.truthorfiction.com/eating-carrots-improves-your-vision/"," Some are questioning the old adage that eating carrots improves your vision. "," Eating carrots can help improve vision in certain conditions, but the effect of carrots on eyesight has been exaggerated for decades. The reason carrots have been given too much credit for improving vision is rooted in World War II. Britain’s Royal Air Force (RAF) began using on-board Airborne Inception Radar (IA) to shoot down German planes over London during night in 1940. Because the radar technology was a secret, the Ministry told newspapers that RAF fighter pilots were so precise at night because they ate carrots, which supposedly improved their night vision, the Smithsonian magazine reports : Whether or not the Germans bought it, the British public generally believed that eating carrots would help them see better during the citywide blackouts. Advertisements with the slogan “Carrots keep you healthy and help you see in the blackout”  (like the one pictured below) appeared everywhere. So, the RAF essentially fibbed that carrots were behind its pilot’s nighttime accuracy, and the public ate it up. At some point, it became generally accepted that carrots improve overall vision — not just night vision — and that’s been repeated at countless dinner tables around the world. When it comes to night vision, Emily Chew, the deputy clinical director at the National Eye Institute, backs up the claim that carrots can help. Carrots are rich in beta-carotene, which the body uses to make vitamin A. Vitamin A helps the eye convert light into a signal that’s transmitted to the brain, which can help improve vision nighttime vision, Chew told Scientific American magazine: But exactly how many carrots would be needed to optimize night vision remains less clear. Most studies have so far looked at the benefits of beta-carotene or vitamin A supplements, not carrots specifically. One randomized control study in 2005 examined how consumption of roughly 4.5 ounces of cooked carrots six days a week stacked up against other vitamin A–rich options such as fortified rice, amaranth leaf and goat liver for helping address night blindness in pregnant women. The result: all the foods performed roughly the same, although the vitamin A supplement did best of all. The study found that a regular diet of the cooked carrots for six weeks helped to bring women’s response to darkness to normal levels. (In Western nations about 30 percent of dietary vitamin A comes from beta-carotene but in some developing countries it is the sole source of vitamin A.) When it comes to improving overall vision and eye health,  however, the answer is a balanced diet of fruits and vegetables, not carrots alone, according to the National Eye Institute : You’ve heard carrots are good for your eyes. But eating a diet rich in fruits and vegetables, particularly dark leafy greens such as spinach, kale, or collard greens is important for keeping your eyes healthy, too.i Research has also shown there are eye health benefits from eating fish high in omega-3 fatty acids, such as salmon, tuna, and halibut. But, when it comes to using carrots or any other foods to improve your eyesight, don’t expect too much. Research has found that the body protects itself against excessive amounts of vitamin A because it can become toxic at high levels. So, if you eat nothing but carrots in hopes of gaining 20/20 vision, your body will be working against you the entire time. In conclusion, carrots can improve vision in certain conditions (i.e. at night), and they’re good for overall eye health. Just don’t believe reports that eating carrots (or any other vitamin A rich food) will improve your overall vision. ","Food - Drink"
"Cold Stone Creamery Offers Discounts to Pregnant Women-Truth! & Fiction!","2015-12-30 07:56:24","https://www.truthorfiction.com/cold-stone-creamery-offers-discounts-to-pregnant-women/"," Cold Stone Creamery offers a 50% discount to women who are visibly pregnant. "," Some Cold Stone Creamery locations offer a discount to pregnant women, but not all of them do. Rumors that Cold Stone Creamery offers discounts to pregnant women have been floating around mom blogs and discussions boards for years. Legend has it that the ice creamery gives a 50% discount to “visibly pregnant” women — but that’s not entirely true. Like most franchise foodservice chains, individual Cold Stone Creamery locations are able to offer location-specific promotions and offers to their customers. An unknown number of franchise operators offer the discount to pregnant women, but not all of them. Cold Stone Creamery explained its policy in a Facebook post when the rumor went viral in December 2015: Some customers have questioned how customers can know which locations offer the pregnancy discount and which do not. Turns out, there’s no definitive list. Your best option is to use this Cold Stone Store locator to directly contact the store closest to you. ","Food - Drink"
"Legal Drinking Age Being Raised to 23 in February-Fiction!","2015-12-10 10:02:36","https://www.truthorfiction.com/legal-drinking-age-being-raised-to-23-in-february/"," Social media sites have been abuzz with a report that the legal drinking age will be raised to 23 in February 2016. "," A website that helps people prank their friends with false news reports is behind the false claim that the drinking age will be raised to 23 in February 2016. The website is called URL Online. There, users can use a simple form to create “news pranks” that appear to come from legitimate media outlets and share them on social media to trick their friends. The false report that the legal drinking age would be raised to 23 in February appeared to come from CNN: When people click through on a link to read the report, they’re directed to a web page that says, “We’re sorry, but you were tricked! It was just a joke!!!” Then, of course, readers are encouraged to share the post to “prank” their friends: Within days, nearly 1.7 million people had clicked on the link. Those who read the post but didn’t click on the link to read the entire report, however, had no way of knowing that it was a prank, which fueled confusion. This isn’t the first time that false reports have been circulated about changes to the legal drinking age, either. In February 2015, another false report that appeared at Daily Buzz Live claimed that President Obama had signed a law lowering the drinking age to 18.: In reality, the federal government doesn’t set minimum drinking ages — states do. The National Drinking Age Act of 1984 takes steps to force states to set the minimum drinking age at 21, however. Any state with a lower drinking age would 8% of its federal transportation funds, which has prompted states to make 21 the minimum drinking age. ","Food - Drink"
"Burger King Uses Horse Meat-Fiction!","2015-12-03 13:02:45","https://www.truthorfiction.com/burger-king-uses-horse-meat/"," Rumors have gone viral that Burger King adds horsemeat to its burgers. "," Add Burger King to the long list of fast food chains accused of using horsemeat, but that’s an outdated and false claim. One of Burger King’s European meat suppliers was linked to burger patties tainted with horse DNA back in 2012, but tests revealed that Burger King’s meat supply wasn’t affected. Those old horsemeat rumors were drudged up in September 2015 by the fake news website Before It’s News in a story headlined , “Burger King Admits Burgers Contain Horsemeat.” The 2015 report made it appear that the three-year-old Burger King horsemeat controversy was just unfolding, but that’s not the case. Back in 2012, one of the Burger King’s European suppliers, Silvercrest, was caught producing burgers tainted with horse DNA. It became known across Europe as the “horsemeat scandal of 2013.” But no horsemeat was found in Burger King products. The Food Safety Authority of Ireland announced in early 2013 that hamburger patties produced at a Silvercrest plant in Ireland contained tace amounts of horse DNA, according to a report : Of the 27 burger products analysed, all were positive for bovine DNA, 23 (85%) were positive for porcine DNA and 10 (37%) were positive for equine DNA. Most of the burgers positive for porcine DNA were not labelled as containing pork which was found at very low levels and again we considered its presence may be unintentional and due to cross-over during the processing of different animal species in the same plant. The 27 burgers which were tested in this study came from nine different manufacturers, six in Ireland and three in the UK. The products which tested positive for equine DNA came from three plants, two in Ireland and one in the UK. A surprising result was the detection of equine DNA in 10 beef burgers which were not labelled as containing horse meat. Given this unexpected finding, we decided that these results needed to be confirmed and the laboratory was requested to sequence the DNA detected to ensure that it was of equine and porcine origin. This was confirmed by the laboratory on 10th December. Silvercrest was one of the nine manufacturers that tested positive for horsemeat. The producer was shut down, and the company recalled 10 million burgers from supermarkets in the U.K. and Ireland. At the time, it was widely reported that Silvercrest was a Burger King supplier, which led to speculation that burgers sold at Burger King were tainted with horsemeat. Burger King quickly announced that it had dropped Silvercrest as a supplier as a “precautionary measure.” The false Before It’s News report linked to an article published by The Guardian in January 2013. That report was (incorrectly) headlined, “Burger King reveals its burgers were contaminated in horsemeat scandal.” The headline contradicts what’s reported in the story, however. Burger King said trace amounts of horse DNA had been found at its supplier’s plant — but it said no horse DNA had been found in its burgers. Then, Burger King released a statement in February 2013 that said it had conducted tests that definitively showed no horse meat burgers had been delivered to its restaurants. The burger chain did acknowledge, however, that its independent testing had found horse DNA at the processing plant : “While the Food Safety Authority of Ireland has stated that this is not a food safety issue, we are deeply troubled by the findings of our investigation and apologise to our guests, who trust us to source only the highest quality 100 percent beef burgers. Our supplier has failed us and in turn we have failed you. We are committed to ensuring that this does not happen again.” So, Burger King never used horsemeat in its burgers. A European supplier of Burger King was found to have supplied grocery stores — not Burger King — with burger patties that had horse DNA in them. Still, those rumors persist today. ","Food - Drink"
"Dick Smith Warns of Halal Certification Extortion-Fiction!","2015-12-02 14:06:17","https://www.truthorfiction.com/dick-smith-warns-of-halal-certification-extortion/"," Emails and social media posts claim that Dick Smith, the owner of the Dick Smith Foods franchise in Australia, warns that halal certification amounts to extortion by the Islamic Council of Australia. "," Dick Smith has not warned that halal certification is extortion. A series of forwarded emails and social media posts called “A Warning from Dick Smith” that first surfaced online in 2014. The emails and posts claimed that Dick Smith warned that the Islamic Council of Australia was extorting businesses by charging fees to use the halal logo on food labels, but that’s not true. Dick Smith Foods, an Aussie grocery chain, posted a statement on its website back in 2014 that explained its stance on halal certification. The company said it had decided not to pursue halal certification because of extra inspections and costs associated with it, not because it was extortion: We have received a number of letters from people asking if we will be putting the Muslim Halal logo on our food. To acquire Halal certification, payment is required to the endorsing body and involves a number of site inspections of both our growers and processors in order to ensure that our practices comply with the conditions of Halal certification. It is important to note that this does not reflect the quality of the food being processed or sold – it only means that the products are approved as being prepared in accordance with the traditions of the Muslim faith. We are aware of an increasing number of large companies both in Australia and overseas, such as Kraft and Cadbury, who have obtained accreditation to use the Halal logo. We don’t believe they have done this because of any religious commitment but rather for purely commercial reasons. Perhaps these large organisations can afford to do this. While we have a choice however, we would prefer to avoid unnecessarily increasing the cost of our products in order to pay for Halal accreditation when this money would be better spent continuing to support important charitable causes where assistance is greatly needed. Shortly after the Aussie grocery chain posted the message (which appears in its entirety above), someone added statements to make it appear that Dick Smith Foods warned that halal certification was extortion. Here are the parts that were falsely added to the original statement: We point out that we have never been asked to put a Christian symbol (or any other religious symbol) on our food requiring that we send money to a Christian organisation for the right to do so. Others would add that money paid to ANY Muslim ‘organisation’ (and you had better believe it: these people ARE ‘organised’) can easily find its way into the hands of Islamic extremist-fanatics and murderers, irrespective of assurances to the contrary. What other assurances do we accept from Muslims? Oh, that’s right, ‘Islam is a religion of PEACE’! How less Australian can companies get, than to place money into the hands of those who seek to exploit us?” This is an example of how the leaders of Muslims in Aus/NZ are bullying large commercial organisations (especially in the food industry) into paying what is no more than blatant extortion money. The amazing part is that these weak-kneed organisations (Cadbury/ Schweppes/ Nestles/ Kraft etc.) actually pay the large sums demanded by these self-appointed religious bureaucrats. Of course, the manufacturers promptly pass this levy on to unwitting consumers as cost increases. Next time you buy a block of Cadbury’s chocolate, look for the Halal Certification seal on the wrapper. So, regardless of your own religious faith, you end up subsidizing Islam. The Council also controls the Muslim voter bloc which, as yet, does not have sufficient critical mass to make a difference – but give them time. Several state jurisdictions are under pressure to adopt or permit Sharia Law in Marriage, Family and Property matters and some, under the delusion that they are being progressively liberal, are permitting this. This has already happened in some local authorities in the U.K. Google the U.K. Education Department’s current investigation into the conduct of Muslim-run schools in the Birmingham area of England. After the false Dick Smith warning went viral, Dick Smith released a statement clarifying that “hoax” social media posts and emails had misrepresented the company’s views on halal certification: Please be aware that there is a hoax email being distributed on social media networks. It has been circulating for some time now and although most people are aware that it is hoax. There are others who believe it to be true and keep sharing it. Our view on Halal certification is as stated above only. Please help us put a stop to this hoax by advising anyone who shares it that it is not Dick Smith’s view on the subject. Thank you. TruthorFiction.com previously investigated rumors about Australian food companies using Halal certification .We found a claim that said anyone who buys halal certified foods supports terrorism to be false. Companies that choose to label certified halal products typically pay an annual licensing fee to use the certification logo, an ABC affiliate in Australia reports : Processed food companies, who generally pay a set yearly fee for halal certification, were more willing to talk, but few would disclose exactly what this costs. The Byron Bay Cookie Company said its annual halal certification fee was around $1,500 a year. This represented about 0.003 per cent of its total cost of doing business, a spokesman told Fact Check. Geoff Hutchinson, a director of the Fleurieu Milk Company, which forfeited a $50,000 contract to supply yoghurt to Emirates airlines after a sustained anti-halal social media campaign, says halal certification for the contract cost about $1,000, or two per cent of the contract. A spokeswoman for Nestle said the fees the company paid were negligible in the context of its total business. “They do not influence the price at which we sell our products. We don’t pass this cost on,” she said. The point of Dick Smith’s initial message about halal certification was that the company couldn’t pursue it without passing large costs along to its consumers. So, the company’s decision not to pursue certification was not a stand against the so-called “extortion” of halal certification, as the rumor claims. ","Food - Drink"
"Video Shows Women Drinking Helium Infused Wine-Fiction!","2015-11-30 10:36:06","https://www.truthorfiction.com/video-shows-women-drinking-helium-infused-wine/"," A viral video shows what appears to be two women drinking helium infused wine and then talking and giggling in high-pitched voices. "," There’s no such thing as helium infused wine, unfortunately. A video of two women who talk in high-pitched voices after drinking what appears to be helium infused wine is a joke. The video appeared on a YouTube channel called JunkinVideo, which curates viral videos from across the web: The YouTube channel doesn’t usually post fake videos, so many people were tricked into believing that the helium infused wine video was real when it appeared there. This isn’t the first time that helium infused beverage hoaxes have appeared. The most popular one was done by Samuel Adams as an April Fool’s Day prank in 2014. The founder of Samuel Adams talked about the brewery’s new helium infused beer before taking a sip and talking in a high voice — an April Fool’s Day joke that was lost on many, as we previously reported . Since then, imitators have posted videos about helium infused wine, helium infused beer and even helium infused water. Don’t believe any of them. As it turns out, helium would make a bad addition to any beverage. Helium is 700 times less soluble than carbon dioxide, which is used to carbonate beer and other beverages, so it would form one of two big gas bubbles instead of the slow fizz that you’d expect. Also, the helium would immediately escape when the container was opened, along with a lot of water, causing a big mess, according to Science Everyday . ","Food - Drink"
"Chipotle Uses Dog and Cat Meat, Will Close All Restaurants-Fiction!","2015-11-18 08:15:43","https://www.truthorfiction.com/chipotle-uses-dog-and-cat-meat-closing-all-restaurants/"," Reports have gone viral that Chipotle is closing because of an E. coli contamination linked to its use of dog and cat meat. "," Chipotle is not closing all its stores in the U.S. The rumor that Chipotle is closing every restaurant in the U.S. went viral in early November 2015 after Chipotle temporary closed a number of locations because of an E. coli outbreak. On November 3, 2015, Chipotle announced that it would temporarily close 43 restaurants in Oregon and Washington because of an “E. coli incident.” A total of 39 people in the Pacific Northwest had been hospitalized after being exposed to E. coli while dining at Chipotle, a local ABC News affiliate in Washington State reported . A week later, on November 10, Chipotle announced that it had concluded an investigation into the E. coli outbreak and reopened all 43 restaurants in Washington and Oregon. Meat served at 11 of the restaurants tested positive for E. coli. The company said that no known cases had been reported at restaurants outside of the Pacific Northwest. In the meantime, false reports that Chipotle was closing all of its restaurants because of E. coli contamination, or because it had been discovered that Chipotle serves dog and cat meat, swept across the Internet. The fake news website Huzlers was behind a false report that Chipotle had closed 60 restaurants because of an E. coli outbreak related to Chipotle’s use of dog and cat meat: It is being reported that the popular restaurant chain ‘Chipotle Mexican Grill’, more commonly known as simply ‘Chipotle’, is currently being investigated for allegedly using dog and cat meat in their dishes causing the E. coli outbreak. The FDA suspected the chain was using dog and cat meat when an FDA inspector stumbled upon multiple live dogs and cat, as well as dog and cat corpses in one Chipotle factory located in Denver. The inspector notified the authorities and the factory was shut down. The FDA will soon force all Chipotle restaurants in the U.S. to prevent people from consuming dog and cat meat. That story tricked many people into believing that Chipotle actually used dog and cat meat, but Huzlers is “the most notorious urban satirical entertainment website in the world,” according to a disclaimer on its homepage. The website FeedNewz.com also “pranked” more than 8 million people with false report headlined, “Chipotle announced all stores will be closed by March 2016.” Once you click on the link, however, your taken to a page that says, “You got owned!” So, it’s true that Chipotle temporarily closed a number of restaurants to investigate an E. coli outbreak. But reports that Chipotle is closing all restaurants, or that it serves dog and cat met, are false. ","Food - Drink"
"Patti LaBelle Sweet Potato Pie Kills Hundreds-Fiction!","2015-11-16 09:42:48","https://www.truthorfiction.com/patti-labelle-sweet-potato-pie-kills-hundreds-fiction/"," Hundreds of people died after eating Patti LaBelle brand “Patti’s Sweet Potato Pie.” "," A fake news website is behind the false report that hundreds died after eating Patti Labelle brand sweet potato pie. The fake news website Report Quickly published a story on November 14, 2015, that said the Centers for Disease Control and Prevention had found that Patti Labelle pie that was tainted with “tetrodotoxin,” a venomous substance found in puff fish: According to the CDC, the pies were produced in the same factory that thousands of puffer fish are devenomized and prepared. The CDC and FDA are currently running an investigation on the factory to find out how the pies were tainted. In the meantime, the company has issued a recall on the pies and Walmart will be accepting returns. Within days, the fake report of Patti’s Sweet Potato Pie poising hundreds of people had been shared nearly 200,000 times on social media sites. Taken out of context, many people were tricked into believing that report was true, but it’s not. The disclaimer that appears at the bottom of Report Quickly stories states that it publishes a “combination of real shocking news and satire news.” This story falls into the ladder category. The first giveaway that the Patti LaBelle story is a hoax is that the FDA is responsible for food safety and product recalls — not the Centers for Disease Control and Prevention, as the fake news story reported. ","Food - Drink"
"Helium Infused Beer For Sale in the U.K.-Fiction!","2015-11-16 09:23:41","https://www.truthorfiction.com/helium-infused-beer-for-sale-in-the-u-k/"," Helium infused beer is for sale in the U.K. and U.S. "," Rumors about helium infused beer for sale started out as an April Fool’s Day joke, and many people have missed the punch line. The helium beer hoax started in the U.S. in 2014 and later spread to the U.K. Samuel Adams released a video on April Fool’s Day 2014 in which the company said it planned to release “HeliYUM” helium infused beer. In the video, Samuel Adams brewmaster and found Jim Cook talked up the “lighter mouthfeel” of helium beer before his voice went up an octave like he had sucked in helium after taking a drink. The April Fool’s Day joke was recycled in 2015 when Berkshire Brewing Company “introduced” its new helium infused beer “Heliump IPA.” Again, that was a helium beer hoax. Science Everyday researched the possibility of helium infused beer — and you probably shouldn’t hold your breath for it. Helium is 700 times less soluble in water than carbon dioxide, so undissolved helium would for one or two big gas bubbles instead of the consistent “slow fizz” of beer. Then, the helium would immediately escape from the beer, and it would take a lot of water with it, when the beer’s seal was broken. So, helium beer would be impossible to bottle and it wouldn’t have the fizz that you’re used to with beer. Don’t expect to see helium infused beer for sale in the U.K., U.S. or anywhere else anytime soon. ","Food - Drink"
"Beware of Bananas Injected with HIV Blood-Fiction!","2015-11-10 14:11:55","https://www.truthorfiction.com/beware-of-bananas-injected-with-hiv-blood/"," Bananas purchased at Walmart and other stores in the U.S. have been injected with HIV blood. "," Don’t worry about reports about bananas injected with HIV. Reports of HIV bananas that were bought at supermarkets in the U.S. began popping up on social media sites in the fall of 2015. One such report claimed that a bunch of bananas purchased in Grand Rapids, Michigan, was injected with HIV infected blood. In another post, a writer claimed that she had purchased HIV-laced bananas at a Walmart in Aberdeen, Washington: I bought a bundle of bananas from the Walmart in Aberdeen tonight and opened it to give my 2 yr old daughter. This is what I found on the inside! I opened the rest of the bundle and they appeared to be normal bananas. I’m not saying it’s blood but what else could it be! Turns out that red spots in bananas could be a lot of things. Things like disease, fungus and insects have all been known to cause red spots in bananas. There have been no known cases of HIV being injected into bananas, however. That claim is similar to a rumor that went viral in early 2015 that blood oranges from Libya are being injected with HIV blood (also false). Even if these accounts were true, it would be nearly impossible to contract HIV from eating an orange that was injected with infected blood before it was shipped over a long distance. HIV is a living virus, and it needs a human host to survive, the non-profit group Aid for AIDS reports : “HIV is a very fragile virus outside of the body. The HIV virus needs the human body as its host. The life span of HIV outside of the body has not been determined. However, we know that HIV needs its host cell (a human), the body temperature, and the chemistry of the blood to survive. Out of the body, HIV is out of its environment. As the blood dries, the HIV will die. In areas like a syringe or on a razor in a medicine cabinet, HIV would probably live longer because of less airflow and it’s a more moist temperature controlled area. “Just remember, outside of the body HIV can’t survive. In minutes it will die and be harmless, but Universal Precautions should always be used.” And, when it comes to bananas, studies have shown that they have high levels of a naturally occurring chemical called lectin that can actually help prevent the transmission of HIV: The study showed a lectin called BanLec was as potent as two HIV drugs, T-20 and maraviroc, that are currently being used to treat HIV. Lectins are sugar-binding proteins found in plants that can identify and attach to foreign invaders, and subsequently blocks HIV’s entry into the body. Michael E. Swanson, study author and doctoral student in the graduate program in immunology at the University of Michigan Medical School said “The problem with some HIV drugs is that the virus can mutate and become resistant, but that’s much harder to do in the presence of lectins.” So, not only does HIV not survive long enough outside the human body to transmit the virus via fruit, bananas have a natural chemical that has actually been found to prevent the transmission of HIV. That means this rumor is a hoax. ","Food - Drink"
"Jesus Has Been Removed from Starbucks Christmas Cups, Sparking a War on Christmas-Mostly Fiction!","2015-11-09 07:51:34","https://www.truthorfiction.com/jesus-removed-from-starbucks-christmas-cups-sparking-a-war-on-christmas/"," Jesus and other Christian symbols have been removed from 2015 Starbucks Christmas cups. "," Starbucks Christmas cups have never featured Jesus or other religious symbols, so the idea that they have been “removed” this year is false. The 2015 Starbucks Christmas cup was unveiled in October. The cup features a “two-toned ombre design, with a bright poppy color on top that shades intoa darker cranberry below, the company said on its website: Since 1997 Starbucks has served its holiday beverages in a unique cup, starting with a jazz-themed design in jewel tones of deeper reds, greens and blues. Every year since, the cup has told a story of the holidays by featuring symbols of the season from vintage ornaments and hand-drawn reindeer to modern vector-illustrated characters. “In the past, we have told stories with our holiday cups designs,” said Fields. “This year we wanted to usher in the holidays with a purity of design that welcomes all of our stories.” In the nearly two decades since the first red Starbucks cup, the company has grown from 1,400 stores in a handful of countries to more than 22,000 stores in 68 markets around the world. “Starbucks has become a place of sanctuary during the holidays,” he said. “We’re embracing the simplicity and the quietness of it. It’s more open way to usher in the holiday.” Since the Starbucks Christmas cup was released in 1997, it has never featured religious symbols . The fist year of Starbucks Christmas cup featured a seasonal jazz scene. Another early design featured hand-drawn reindeer. More recently, in 2009, the Starbucks Christmas cup featured pine needles and general words printed on ornaments like “wish” and “hope.“ In 2010, the Starbucks Christmas cup featured carolers. In 2011, Starbucks Christmas cups featured a boy and dog sledding down a hill. In 2014, the Starbucks Christmas cup was strikingly similar to this year’s all-red cup, but it also had abstract brush strokes in the background. So, the idea that Jesus and other Christian symbols have been “removed” from Starbucks Christmas cups this year aren’t true because religous symbols have never been featured on Starbucks Christmas cups. Rumors that Jesus and Christian symbols had been removed from Starbucks Christmas cups this year were started by a viral video posted by a former pastor named Joshua Feuerstein. Holding up the two-toned red Starbucks Christmas cup, Feuerstein said that Jesus had been removed from this year’s Starbucks Christmas cups and encouraged customers to tell baristas their name is “Merry Christmas” to trick them into writing it on the Starbucks Christmas cups: “Do you realize that Starbucks wanted to take Christ and Christmas off of their brand new cups? That’s why they’re just plain red. In fact, do you realize that Starbucks isn’t allowed to say Merry Christmas to customers? …And guess what. Starbucks, I tricked you into putting Merry Christmas on your cup. And I’m challenging all great Americans and Christians around this great nation: Go into Starbucks and take your own coffee selfie.” In response, Starbucks said its 2015 Christmas cups are intended to be a “blank canvas” that encourages “customers to tell their Christmas stories in their own way.” So, it’s true that Starbucks Christmas cups don’t say “Merry Christmas,” or feature any Christian references, but that’s not a new development. The company hasn’t featured Christian symbols on its Christmas cups since they were first unveiled in 1997. ","Food - Drink"
"Starbucks is Giving Away Free Lifetime Passes to Celebrate its Anniversary-Fiction!","2015-11-02 13:42:54","https://www.truthorfiction.com/starbucks-is-giving-away-free-lifetime-passes-to-celebrate-its-anniversary/"," Starbucks is giving away lifetime passes for free coffee to mark its 44th anniversary. "," Starbucks isn’t giving away free lifetime passes to celebrate its anniversary. The Starbucks free lifetime pass hoax went viral in November 2015. Scammers created a website that looked similar to Starbucks’ official Facebook page that said people could claim a free Starbucks lifetime pass by “sharing” the page on social media and clicking on a link to fill out a brief survey. The first giveaway that is a scam is that the address of the rogue website isn’t the same as the address for the company’s official website. Also, the offer doesn’t appear on Starbucks’ official Facebook page, which is odd since it was supposedly a social media promotion. These types of scams can be used to get you to give out personal information by filling out surveys, to infect your computer with malware, or to trick you into signing up for paid subscriptions. Click here for tips on how to avoid this type of scam from the Minnesota Attorney General’s office. And if the Starbucks’ lifetime pass giveaway offer sounded familiar to you, there’s good reason. Starbucks actually did give away lifetime passes for free coffee for life to 10 customers in 2014. That promotion, which was announced on the company’s official website , awarded 10 customers who paid using a Starbucks card or the Starbucks mobile app with one free cup of coffee a day, but the promotion ended on January 5, 2015. There’s been no indication of whether or not Starbucks plans to offer lifetime passes for free coffee again in the future. Don’t sign up for or click on any offers that don’t appear on the company’s official website ","Food - Drink"
"Barefoot Cellars Giving Away Wine on Facebook-Fiction!","2015-10-27 12:21:42","https://www.truthorfiction.com/barefoot-cellars-giving-away-wine-on-facebook/"," To commemorate its 50th anniversary, Barefoot Cellars is giving away free cases of wine on Facebook. "," Barefoot Cellars isn’t giving away free cases of wine to celebrate the company’s 50th anniversary. That rumor went viral in October 2015 when a rogue website that looks similar to Barefoot Cellars’ Facebook page claimed that the company was giving away 230 cases of wine. Users were told to “share” the page on Facebook in order to qualify for the offer. After sharing the page, the scam’s “marks” will be asked to provide their age, address and other personal information in order to receive their free case of Barefoot wine. Don’t be fooled — this is a scam. Barefoot Cellars released a statement shooting down rumors that it was giving away free cases of wine on its website: While we at Barefoot Wine love free things, especially in the name of fun, we are NOT giving away free wine. That offer that you may have seen is a scam by an unknown party circulating the Internet. We LOVE our fans and we are so sorry that you have been targeted. It’s always helpful when a company directly shoots down a scam like this. But, even if Barefoot Cellars hadn’t spoken out about it, there were a few giveaways that the wine giveaway wasn’t a valid offer. The first giveaway is that Barefoot Cellars is not celebrating its 50th anniversary. The brand was founded in 1985 and was sold to E&J Gallo in 2005 — so it was celebrating its 30th anniversary when the rumor went viral, not its 50th. The second giveaway is that the address of the rogue website that started the Barefoot wine giveaway rumor is different than the company’s official website. Also, the offer appears nowhere on the brand’s official Facebook page . Click here for more information on clickbait scams like this one. ","Food - Drink"
"Human DNA Found in Hotdogs-Truth! & Misleading!","2015-10-27 11:47:42","https://www.truthorfiction.com/human-dna-found-in-hotdogs/"," A study found that some hotdog brands contained human DNA. "," Human DNA was found in about 2% of hot dogs that were analyzed in one study, but that doesn’t mean people who eat them are cannibals. Clear Labs, a nonprofit group that analyzes food at the molecular level, undertook a “ Hot Dog Study ” that looked at 345 hotdog and sausage samples marketed under 75 different brands and sold at 10 different retailers: Each sample we analyze is assigned a Clear Score. The Clear Score is a representation of how closely a product’s label claims match its actual molecular contents. The higher the score, the more closely a product abides by its claims. To create the score, each item is molecularly analyzed through our proprietary DNA sequencing workflow. We screen for major, medium, and minor substitution, and we deduct points accordingly. We then examine products for nutrition-content accuracy, such as carbs, fat, calories, and protein. The Hot Dog study found human DNA samples in 2% of the 345 hotdogs and sausages that it looked at. Two-thirds of that human DNA was found in vegetarian hot dogs, according to the study. Overall, 14.4% of the hotdogs and sausages that were tested were listed as “problematic” because of substituted or unexpected ingredients or hygienic issues. Human DNA found in hotdogs was classified as a hygienic issue because human hair or skin dander likely got into the product during the manufacturing process. So, it’s true that human DNA was found in hotdog samples — but that doesn’t mean that people who eat hot dogs are cannibals. The FDA allows many “defects” in processed foods that most people would find even more disgusting than human DNA. Things like maggots, rodent hair, feces, cigarette butts and mold are allowed in processed foods at allowable levels because, the FDA reports : The FDA set these action levels because it is economically impractical to grow, harvest, or process raw products that are totally free of non-hazardous, naturally occurring, unavoidable defects. Products harmful to consumers are subject to regulatory action whether or not they exceed the action levels. Because hot dogs don’t appear on the FDA’s list of product defects, the agency would likely decide what action needs to be taken on a “case-by-case basis” if it confirmed the report’s findings. ","Food - Drink"
"Leftover Onions are Poisonous Because They’re Magnets for Bacteria-Mostly Fiction!","2015-10-20 08:51:03","https://www.truthorfiction.com/leftover-onions-are-poisonous-because-theyre-magnets-for-bacteria/"," Leftover onions become poisonous after just a day because they’re magnets for bacteria. "," Claims that leftover onions are magnets for bacteria and should never be eaten are mostly fictional. That rumor first surfaced in a 2008 blog post that appeared at the website DinnerWithZola.com. The blog, headlined “Watch out for those spoiled onions,” reported that cut or leftover onions are magnets for bacteria and are among the most common causes of food poisoning: …Onions are a huge magnet for bacteria, especially uncooked onions. You should never plan to keep a portion of a sliced onion. (A food expert) says it’s not even safe if you put it in a zip-lock bag and put it in your refrigerator. It’s already contaminated enough just by being cut open and out for a bit, that it can be a danger to you (and doubly watch out for those onions you put in your hotdogs at the baseball park!) The National Onion Association took exception to that claim. The trade group argued that the opposite is true: juices released from cut onions kill and inhibit the growth of some microorganisms that can cause illness: When cut, onions release compounds that do not promote pathogen growth. This is the same compound that causes our eyes to produce tears. When handled properly, cut onions can be stored in the refrigerator in a sealed container for up to 7 days. Uncut onions, meanwhile, should be stored in a dark, dry and well-ventilated place. It’s always important to make sure that you store onions and potatoes separately, too, because they can make each other spoil faster, according to the Penn State Extension : Avoid storing onions near potatoes; onions will absorb the potato’s moisture and spoil from exposure to the potato’s gas. Also avoid storing onions where they will be exposed to moisture. So, it’s true when not properly stored after they’re cut, onions can become magnets for bacteria. The claims that all onions are poisonous and should not be eaten within a day or two of being cut is false. ","Food - Drink"
