"X.Title.","X.Date.","X.Url.","X.Rumor.Summary.","X.The.Truth.","category"
"Petition in Support of The Breast Cancer Protection Act-Truth!","2015-03-17 22:02:01","https://www.truthorfiction.com/breastcancerprotection/"," A widely circulated message encourages recipients to sign an online petition in support of “The Breast Cancer Protection Act” in the U.S. Congress.  It would require insurance companies to cover a minimum of a 48 hour hospital stay for women who have undergone mastectomies.  You are linked to Lifeline television for the petition. "," According to Lifetime TV, this is true.  A petition was circulated by Lifetime in 1996, but the Breast Cancer Protection Act never came to vote.  The measure has been reintroduced b y U.S. representative Rosa DeLauro.  Their goal is to prevent women from having to leaving the hospital after a mastectomy before they are ready. Updated 8/2/01 For more information: Click here for the Lifetime TV page ","Medical"
"Visit www.thebreastcancersite.com and provide mammograms for needy women-Truth!","2015-03-17 22:02:01","https://www.truthorfiction.com/breastcancersite/"," An email request says The Breast Cancer site is having trouble meeting their “quota” of donating a free mammogram each day to underprivileged women.  You are encouraged to visit the site and click a link that will help accomplish the goal. "," This story is true.  The Breast Cancer site at www.thebreastcancersite.com was founded to fund mammograms for women who would otherwise not be able to afford them.  When you go to the site, you’ll find a prominent pink button that says, “FUND FREE MAMMOGRAMS…Click Here.”   When you do, you will see links to various corporate sites that are making donations in exchange for the visibility.  There is not a “quota” but there are goals that the site has from month to month of how many mammograms it would like to see donated. ","Medical"
"Pray for burn victim Baby Delaney in Texas-Truth!","2015-03-17 22:02:00","https://www.truthorfiction.com/babydelaney/"," Eight-month-old Baby Delaney from Florence, Texas, has been severely burned from tipping a deep fryer on herself.  She has burns over 40 percent of her body and is facing amputation of three of her fingers.  There is fear that she may not live. "," Baby Delaney’s last name is Parrish and she is real.  In May, 2001, she suffered  severe burns.  She is still receiving treatment, but is progressing.  She did lose one finger and the tip of another and had skin grafts in several places on her body.  On June 2, 2001, she was released from Parkland hospital and is now home.  Her parents, Deana and Deven, appreciate everybody’s love and prayers. You can check updates on Delaney at http://babydelaney.tripod.com/updates.htm Last updated 6/21/01 ","Medical"
"Forwarded emails will pay for the heart surgery of a boy in Buenos Aires-Fiction!","2015-03-17 21:57:55","https://www.truthorfiction.com/brian-in-buenos-aires/"," A little boy named Brian in Buenos Aires has a failing heart muscle.  An Internet service provider has offered to pay one cent per email that is forwarded with the subject “SOLIDARIDAD CON>>>BRIAN” to pay for Brian’s surgery. "," Whether there is a little boy named Brian who needs surgery, we have not been able to confirm, but this email will not help him.  There is no way to track the forwarded emails.  This email is lacking the kind of information that would allow anyone to validate it.  We don’t know the boy’s city, hospital, last name, or the name of the alleged Internet service provider. ","Medical"
"Bananas from Costa Rica infected with flesh eating bacteria-Fiction!","2015-03-17 21:57:54","https://www.truthorfiction.com/bananas/"," People are warned by this email not to buy or eat bananas for three weeks because of the discovery that they can carry the dreaded flesh-eating bacteria.  The story says that scientists have discovered the bacteria on bananas from Costa Rica, but that the Food and Drug Administration is keeping it quiet and willing to live with an estimated 15,000 people contracting the potentially fatal disease. "," According to the Centers For Disease Control, it’s a false rumor.  No truth to it.  No scientists have discovered the bacteria on bananas and the FDA is not keeping the lid on the story.  The Centers of Disease Control (below) has issued a statement debunking the rumor. For more information: The Centers for Disease Control ","Medical"
"Six-year-old Amanda Bundy needs prayer for a massive tumor-Previously Truth! Now Resolved!","2015-03-17 21:57:53","https://www.truthorfiction.com/amandabundy/"," Amanda Bundy is described as having a massive malignant tumor that has spread so widely that there is no organ untouched by it.  The prayer request says she’s hospitalized and waiting for test results. "," There really is an Amanda Bundy and there were fears about a growth that was discovered in her body. That was in 1998. After the prayer request was distributed, however, tests showed her growth was not cancer and it was successfully removed. The prayers were answered…but the emailed prayer request is still making the rounds of the Internet.  Her family has issued thanks for everyone’s concern. ","Medical"
"Amy Bruce, a sick little girl, will get help from forwarded emails-Fiction!","2015-03-17 21:57:53","https://www.truthorfiction.com/amybruce/"," An email is received alleged to be from a seven year old girl who has lung cancer from second hand smoke and a large brain tumor from beatings.  The email says she will die without help but that her family can’t pay.  Recipients of the message are asked to forward it to others and that the Make-A-Wish Foundation has agreed to donate 7 cents for each name on the list for Amy’s medical treatment. "," This is a hoax that has caused no end of wasted time and energy for the folks at the Make-A-Wish Foundation. No evidence has been found of a child named Amy Bruce with cancer. The Make-A-Wish Foundation says it does not participate in these kinds of fund appeals. They primarily try to grant a special wish to a child with a life-threatening illness. Not only is the Amy Bruce eRumor one of the most widely circulated, but has spawned several other rumors using the same text, but changing the names. Last updated 6/20/01 For more information: Make-A-Wish Foundation ","Medical"
"Ants can invade your brain, so don’t eat sweets at bedtime-Fiction!","2015-03-17 21:57:53","https://www.truthorfiction.com/antbrains/"," Two stories are told in this email. One is of a boy who died because of ants in his brain.  He fell asleep with sweets either in his mouth or nearby and the ants that were attracted got into his brain through the ears.  After complaining of discomfort, the boy was taken to the doctor who discovered through an x-ray that there were ants living in the boy’s brain.  The doctor could not do surgery because the ants were moving around, so the boy died. The other story is about a patient in a hospital in Taiwan who didn’t listen when nurses warned him not to eat sweets in bed.  He later died and an autopsy found live ants in his brain. "," These stories are both fiction, classic urban legends.  There are no documented cases of ants entering the brain and living there.. ","Medical"
"Picture the foot of an unborn baby pressing on its mother’s stomach-Unproven!","2015-03-17 21:45:55","https://www.truthorfiction.com/tummyfoot/"," A picture of a pregnant mother’s stomach with a baby’s foot pressing on the skin from the inside. The caption is “When Did You Say Life Begins?” "," We’ve not found the source for this picture or any information on its authenticity. Last updated 1/15/03 ","Medical"
"Dr. David Hager nominated for FDA panel-Truth!","2015-03-17 21:45:46","https://www.truthorfiction.com/hager/"," The eRumor is a protest of the choice of Dr. David Hager to lead the U.S. Food and Drug Administration’s Reproductive Health Drugs Advisory Committee.  It says he is a religious pro-life physician who refuses to prescribe contraceptives to unmarried women and opposes the use of RU-486, the pill that ends a pregnancy. "," Dr. David Hager is a part of the teaching staff of the University of Kentucky College of Medicine and has developed a reputation as an expert on gynecologic infections. This eRumor was circulated before Dr. Hager actually became a member of the committee. He is now a part of the panel, although he did not become the chairman of it. He is a conservatively oriented physician and is a speaker and author in the Christian community who describes himself as pro-life. He objected to this eRumor saying that he does not know who wrote it and that no one had interviewed him for it and that some of it is not accurate. He says that he does not refuse to prescribe birth control for unmarried patients. He is an advocate of abstinence but for patients who do not make that choice, he is not opposed to birth control prescription. He also says that his opposition to RU-486 was based on his concerns about the safety of the drug. He says RU-486 was approved under an “Accelerated Approval Process” reserved exclusively for anti-AIDS and anti-cancer drugs and an antihypertensive agent.  He says that normally the FDA requires one or more than one randomized, controlled trials before approving a drug, which was not done for RU-486. He also says that he does not believe that standard birth control pills are abortifacient and has never written it. He says he co-edited a book that referenced various views about birth control pills but that not all of those views were his own. Regarding his views of how to deal with stress-related disorders in women, he says “I have always offered a holistic approach to therapy.  I suggest diet/exercise changes, medications as needed, counseling when required, and meditation/prayer.” Last updated 11/30/03 ","Medical"
"Pray for little Braedon Hembree in South Carolina-Truth! But resolved!","2015-03-17 21:45:41","https://www.truthorfiction.com/braedonhembree/"," A message from a doctor asking for prayer for little Braedon Hembree from Clinton, South Carolina. The message says     20-month-old Braedon is very sick with double pneumonia and on life support. "," This story has a happy ending. Braedon survived his illness and returned home on March 24, 2000. The email (below) initially included the address and telephone number of Dr. Durham, the originator of the message. His staff still gets phone calls about it, too many. They are pleading with people to spread the word that Braedon is  fine. ","Medical"
"Picture of a Surgeon Holding Hands With a 21-week Old Fetus-Truth! &  Disputed!","2015-03-17 21:45:40","https://www.truthorfiction.com/babysamuel/"," A picture is being circulated that says it is from surgery on a 21-week-old   fetus…and the fetus is holding a doctor’s hand. "," The surgery cited in this story did take place, but the accounts of what actually happened are hotly disputed. Photo by Michael Clancy Dr. Joseph Bruner at Vanderbilt is known for his work in fetal surgery, especially on babies with spina bifida, a condition in which the spine does not close properly during development. Vanderbilt confirms that little Samuel Armus was 21 weeks-old in the womb when this surgery took place in 1999, which made the surgery very risky because if anything went wrong, the baby wouldn’t survive on its own.  Dr. Bruner and his colleagues, however, had done numerous successful spina bifida surgeries on fetuses that are not yet viable. In this particular surgery, photographer Michael Clancy was in the operating room to document surgery on such a young fetus. Clancy said that “out of the corner of my eye I saw the uterus shake, but no one’s hands were near it. It was shaking from within. Suddenly, an entire arm thrust out of the opening, then pulled back until just a little hand was showing. The doctor reached over and lifted the hand, which reacted and squeezed the doctor’s finger. As if testing for strength, the doctor shook the tiny fist.” The picture became a sensation as a forwarded email especially among opponents of abortion.  The surgeon, Dr. Bruner, told USA Today in 2000 that the picture was being treated like an urban legend and that he’d even received a report that a team of medical experts had called it a hoax.  Bruner confirmed that the surgery and the photo were real but said that it was “not true” that the baby reached out of the womb and grabbed his hand, as some of the forwarded emails alleged.  “ Samuel and his mother, Julie, were under anesthesia and could not move,” he said.  “The baby did not reach out. The baby was anesthetized. The baby was not aware of what was going on.” Michael Clancy, who owns the copyright to the photo, was stunned by Bruner’s comments and maintains that they do not fit what he saw happen during the surgery and when he took his pictures. On his website at www.michaelclancy.com , Clancy said he knows what he saw and also quoted a nurse at Vanderbilt who told him that she’d seen babies do that “all the time.” The surgery was successful and little Samuel Armas was born on December 2, 1999. Last updated 1/15/09 ","Medical"
"Postal Service stamp helps fund breast cancer research-Truth!","2015-03-17 21:41:03","https://www.truthorfiction.com/uspscancer/"," You are encouraged to go to the Post Office and purchase “Fund the Cure” stamps that will be benefiting research on breast cancer. "," This is true. The postal stamp for fighting breast cancer was the nation’s first fund-raising stamp, according to the U.S. Postal Service.  It was issued in 1999.  The U.S.P.S. announced in 2002 that the cost of the stamp was being raised from 40-cents to 45-cents and that the stamp would be on sale until at least December, 2003. This is what the U.S.P.S. calls a “semipostal stamp,” meaning that it is priced above the normal cost of First-Class postage with the net proceeds going to a worthy cause.  In the case of the breast cancer stamp, 30 percent of the net proceeds goes to the Medical Research program of the Department of Defense (for breast cancer research).  Seventy percent goes to the U.S. National Institutes of Health. ","Medical"
"Toxic tampons-Fiction!","2015-03-17 21:41:02","https://www.truthorfiction.com/tampons/"," This email is a warning to women and the writer urges that you send it to “every woman you know.”  It claims that U.S. tampon manufacturers are creating a larger market for their product by adding asbestos to the tampons which creates heavier menstrual flow.  It also claims that there are cases of toxic shock syndrome occurring because of chlorine contamination from the manufacturing process. "," The Food and Drug Administration, which regulates the safety of tampons, says there is no truth to the allegation that tampons made in the United States have asbestos in them.  The FDA says it knows of no reports of tampons tainted with asbestos.  Regarding the Rayon and dioxin concerns, the FDA says that’s old news.  U.S. tampons are made of cotton, Rayon or blends of both, according to the FDA.  Rayon comes from a process from wood pulp and there was a time when a bleaching process used on the wood pulp which, according to the FDA, “…was a potential source of trace amounts of dioxin…” but that process is no longer used.  Further, the FDA says that sophisticated testing shows that dioxin levels are at or below the detectable limit.  Additionally, Dr. Stephanie Baker, one of the names listed as having originated the email, says her name has been attached by a hoaxster and that she regards the email as false and had nothing to do with it.   The bottom line is that if you have any concerns about the safety of tampons, this email is not the document on which to base them. Additionally, we contacted Dr. Stephanie Baker and she sent us the following email: I am Stephanie Baker. A version of a bogus e-mail alerting readers to the alleged dangers of tampons has been circulating with my name on it. I am NOT the author and I disavow myself completely from the content of the e-mail. It was not my intention to further disseminate this FALSE information. When I received the e-mail, I forwarded it to a few friends, commenting on what I felt was the absurdity of the misinformation that it contained. My name became associated with it because I did not realize that the e-mail program I was using at work would drop my electronic signature file (including my office address and phone) to the bottom of the forwarded text, thereby implying that I am its author. Unfortunately however, one of my recipients not only forwarded it, but left my name at the bottom of the text. In addition, you should be aware that the content of this e-mail is constantly being altered by those who receive it, including moving the placement of my name within the text of the e-mail. One version circulating combines my name with that of a Donna Boisseau, a person unknown to me, whose name was attached to the version of the e-mail that was sent to me. If you have forwarded this e-mail to others, I would very much appreciate your forwarding this message to anyone you may have sent it to. Thank you! Stephanie Baker For more information: The Food and Drug Administration (If this link does not take you to a relevant page, go to www.fda.gov and use the search feature using the keyword “tampons.” updated 07/17/12 ","Medical"
"The Generous Gift of a Glass of Milk that Ended up Paying for Medical Care-Truth!","2015-03-17 21:40:59","https://www.truthorfiction.com/oneglassofmilk/"," A boy from a poor family who was a door-to-door salesman ran out of money.  He was hungry and decided to ask for food from the next person who answered the door.  He ended up merely asking for a glass of water, however, and the woman he asked brought him a glass of milk instead.  Many years later, the poor boy was now a famous physician named Dr. Howard Kelly and the woman who gave him the glass of milk was seriously ill.  He gave himself to her care, she recovered, and when the bill was presented, Dr. Kelly wrote, “Paid in full with one glass of milk.” "," As is often the case, someone has fictionalized the details of this story and gotten some of it wrong, but it is essentially a true event. Dr. Howard Kelly was a distinguished physician who, in 1895, founded the Johns Hopkins Division of Gynecologic Oncology at Johns Hopkins University.  According to Dr. Kelly’s biographer, Audrey Davis, the doctor was on a walking trip through Northern Pennsylvania one spring day when we stopped by a farm house for a drink of water.  A little girl answered his knock at the door and instead of water, brought him a glass of fresh milk.  He visited with her briefly, then went his way.  Sometime after that, the little girl came to him as a patient and needed surgery.  After the surgery, the bill was brought to her room and on it were the words, “Paid in full with one glass of milk.” Our thanks to Andrew Harrison, the Processing Archivist and Fine Arts Coordinator for the Johns Hopkins Medical Institutions, for help with this story. Posted 7/6/07 ","Medical"
