"X.Title.","X.Date.","X.Url.","X.Rumor.Summary.","X.The   .Truth.","category"
"Help find Sabrina Fair Allen-Truth!","2015-03-17 20:42:36","https://www.truthorfiction.com/sabrina/"," There are several versions of an eRumor that says 5-year-old Sabrina Fair Allen is missing and your help is needed to find her.  A picture is commonly with the eRumor as well as some telephone numbers you can call if you have any information about her. "," This one is true.  According to the Texas Department of Public Safety, Sabrina was last seen on April 21, 2002 in Austin, Texas.  A report on her disappearance says she was taken by her non-custodial mother, Dara Marie Llorens.  Sabrina was four at the time, but her birthdate is May 30, 1997.  She was last seen wearing a knee-length dark blue dress, earrings, and a small silver cross necklace.  They were reportedly headed for Mexico or New Mexico. Reports about the child can be given to (800) 346-3243. ","Missing Persons"
"Help Find Kathlee Hennigan","2015-03-17 20:42:30","https://www.truthorfiction.com/hennigan/"," An appeal for help in finding the missing daughter of a woman named Kathlee Hennigan. The email says the daughter, who is not named, was believed abducted by an Internet predator. It circulates with a picture and description of the girl and the contact information for the Zachary, Louisiana police department. "," Thirteen-year-old Briana Hennigan was       found missing from her home in Zachary, Louisiana on February 2,       2005. There was evidence of contact with someone on the Internet who may       have had something to do with her disappearance. The case came to an end when Briana was discovered in a motel with a       man in Dallas, Texas. ","Missing Persons"
"Help find Evan Trembley a missing 15-year old","2015-03-17 20:39:38","https://www.truthorfiction.com/evantrembley/"," An email from the mother of Evan Trembley, a missing 15-year old.  It includes a picture of him and an emotional appeal to forward the email so he can be found.  It says an Amber Alert has been issued by the Wichita Falls, Texas police department. "," This is another missing child hoax. In this case 15-year old Evan Trembley is real, however, and a television station in Wichita Falls, Texas, says he’s the one responsible for the forwarded email.  He created it as a joke to send to his friends and now he’s what we call an unintended  Internet celebrity. In various version of the eRumor his last name is spelled Trembley, Trembled, Trembly, and both Evan and Even are used for his first name. The email address has either been shut down or was nonexistent. There is no Amber Alert issued by the Wichita Falls police department and police Staff Sergeant Rick Williams doesn’t exist either.  The rank “Staff Sergeant” is a military term, not one used among police forces. Also, if you look up the telephone number listed for the police department in this email it actually returns as the personal number for someone named Tammy Trembley who, it turns out, is Evan’s mother and is none too pleased about all the telephone calls she’s gotten about this. The wording of the forwarded email is not very original.  Much of the message is identical to an appeal to help find 13-year old Ashley Flores, which is also a hoax. CLICK HERE for that story. Updated 8-31-07 ","Missing Persons"
"14 Year Old Devin Ward is Missing- Previously Truth! Now Resolved!!","2015-03-17 20:39:36","https://www.truthorfiction.com/devin-ward/"," A parents plea to help find their 14 year old son, Devin Ward, has gone viral on the Web.  He went to school, skipped his last class after lunch and has not been seen since. Everyone in his home town of Horeseheads, NY are looking for him. "," The missing person plea was posted on Facebook by the parents of Devin Ward on April 17, 2013. The following day they posted a notice that their son had been found and was safe at home. Posted 05/21/14 ","Missing Persons"
"Help Find Reachelle Marie Smith-Truth!","2015-03-17 18:06:30","https://www.truthorfiction.com/reachelle/"," The eRumor says there is an Amber Alert for missing 3-year old Reachelle Marie Smith of Minot, North Dakota.  It says she is believed to be in the company of a man named Leigh Cowen, a 22-year old who lived with Reachelle’s aunt.  The aunt also had custody of Reachelle. "," According to the North Dakota     Highway Patrol, this Amber Alert is real.  The latest update,     however, is that the 22-year old, Leigh Cowen, and the missing van are     no longer a part of the Amber Alert.  Police say Cowen committed     suicide and there is no trace of Reachelle.  The search for her is     continuing, but police say the hope of finding her alive is fading. According to Minot police, Reachelle was last seen alive on May 16,     2006. She lived with her aunt, who also had legal custody of her.      The suspect, Leigh Cowan, also lived with the aunt and the little     girl.  Cowan had claimed to have taken Reachelle to his mother’s     but when the aunt’s van disappeared and Leigh Cowan disappeared, the     aunt  notified police. Reachelle was reported missing on May 22 and     when authorities learned that Cowen’s mother did not have Reachelle, an     Amber Alert was issued.  The next day, Cowen’s body was found in a     van in a wildlife refuge northwest of Minot.  Police say there was     a hose running from the exhaust to inside of the van and that Cowan’s     death has been ruled a suicide.  Even though he was not related to     Reachelle, Cowen had told others, including his mother, that Reachelle     was his daughter. Authorities have conducted widespread searches around the Minot area     looking for Reachelle.  Cowan is considered the only suspect in her     disappearance. . Updated 6-30-06 ","Missing Persons"
"Help Find Missing Teen Paulina Scedrinaite-Truth! but Found!","2015-03-17 18:06:30","https://www.truthorfiction.com/paulina-scedrinaite-missing/"," This is a plea for help to find  missing 16 year old Paulina Scedrinaite who disappeared after her mother dropped her off at a soccer camp being held at the University of Illinois in Chicago. "," Paulina Scedrinaite was missing but is now home safe and sound and reunited with her family.  This according to a March 5, 2013 article in the Lake Forester Sun Times . No details as to the reason for her disappearance were released.  The article said that Chicago police would not comment as to how or why the Mundelein High School sophomore went missing, but “they said she seemed unharmed and healthy.” updated 03/05/13 ","Missing Persons"
"Amber Alert for Hailey Owens in Missouri–Previously Truth! Now Ended!","2015-03-17 18:06:27","https://www.truthorfiction.com/amber-alert-hailey-owens/"," This was an amber alert for Hailey Owens, age 10, who was playing outside her home when a man driving a pick-up truck abducted her. "," The amber alert for Hailey Owens was real but no longer   active because her dead body was found by police.   This   according to various press releases by   the Springfield Police Department, one of which that said investigators had a “ high   degree of confidence that it is Hailey Owens .” Owens was kidnapped near her home in Springfield, Missouri on February   18, 2014 and one day later a body of a young girl was found   dead in the basement of the home of middle school football coach,   Michael Craig Wood.   The abduction took place in front of eye   witnesses who were able to provide police with a description of the   suspect’s vehicle along with a license plate number. Wood has been charged with   kidnapping and murder and was arraigned in court on February 21, 2014,   according to a news report that day by KSHB-TV News in Kansas City.   The article said that young Hailey Owens   “had ligature marks on her wrists, suggesting she was tied up” when she   was “shot in the back of the head.”  KSHB also reported that her   body was found “stuffed into trash bags and plastic containers.”     Prosecuting Attorney Dan Patterson told KSHB that “he would consider   seeking the death penalty.” Posted 02/25/14 ","Missing Persons"
"Kelsey Brooke Jones, a missing little girl-Fiction!","2015-03-17 18:06:25","https://www.truthorfiction.com/kelsey/"," The most common email about Kelsey Brooke Jones says it’s from her mother and pleads for help in finding her.  The email says she disappeared from Southern Minnesota and urges contacting the police.  The email also refers to people to have the mother’s number, indicating that perhaps it was sent to close friends or family. "," Kelsey Brooke Jones was reported missing by her mother, Amy Wolkenhauer, in October of 1999.  Faribault Minnesota Police found Kelsey within a couple of hours, however, playing in her own neighborhood.  A spokesperson for the Minnesota State Patrol told TruthOrFiction.com that the emails have gotten out of hand and that inquiries about Kelsey are coming into their offices on a regular basis.  Most of the emails say they are from “Amy,” but others use different names.  We have received copies of a supposed follow-up email from Amy which says that Kelsey was indeed abducted and found in the custody of a stranger.  Police say that story is false, however, and that Kelsey was not kidnapped. ","Missing Persons"
"Forward an email to help Debbie Schwartz-Fiction!","2015-03-17 18:06:21","https://www.truthorfiction.com/debbieschwartz/"," An appeal from a woman in horrible stress.  She says her name is Debbie Schwartz.  Her son was hit by a car and is in the hospital in a coma, she is caring for an elderly grandmother who suffered a stroke, and she says all that stress affected a pregnancy and her daughter was born with Down’s Syndrome and chronic colitis. She says she’s worked a deal with AOL that for every forward of her email she’ll receive 12 cents so she asks for your help by sending it to all your friends.  Some versions of the eRumor are also accompanied by a picture of a woman with a young daughter. "," This is a hoax. There is no procedure on the Internet for tracing forwarded emails and     compensating anyone for the forwards.  Any email you receive that     claims that you or anyone else will be paid on a per-email basis for     forwarding it is a hoax. There are also other clues that this is a fabrication.  One is that     nowadays neither doctors nor patients would be using the term     “vegetable” to describe the outlook of a comatose child.      It’s outdated and considered insensitive.  The other is that Down’s     Syndrome is the result of genetic factors, not stress during pregnancy. Updated 6/1/06 ","Missing Persons"
"Help Find Ashley Flores-Fiction!","2015-03-17 18:06:17","https://www.truthorfiction.com/ashleyflores/"," The eRumor includes a picture and says it is of a 13-year old girl named Ashley Flores who has been missing for two weeks.  She is said to be the daughter of a deli manager for Acme markets in Philadelphia, Pennsylvania, USA.  Another version claims she is missing from Mandurah, Western Australia. "," This eRumor started circulating in 2006 and has been one of the most widely circulated emails on the Internet. It is not true, however.  It is a hoax. Ashley Flores is real and, at this writing, is alive and well and was never a missing teenager.  The email saying that she was missing was sent as a joke by one of her close friends. TruthOrFiction.com knew that it was probably an eRumor because the wording of the email was almost identical to two other widely circulated hoaxes about missing persons.  But the question was who is Ashley Flores, how did this eRumor get started, and who is the girl who is pictured in the eRumor? We checked with the Philadelphia police department, Acme Markets, as well as several organizations that document cases of missing children and there was no Ashley Flores. We did find pictures on social networking sites of a girl who looked similar to the one whose picture was circulated with the eRumor and who had the name Ashley Flores.  Following those leads we were able to find the person who actually created the Ashley Flores email and get a little of the background on the story.  That was an oddity because tracking down the creators of some of the biggest eRumors is usually virtually impossible. Her name is Vickie and both she and Ashley are from Philadelphia.  Vickie told TruthOrFiction.com that it all started on Myspace.com when someone posted a bulletin about a missing girl.  Vickie thought it would be fun to replace the picture and the identifying information with that of her best friend–Ashley Flores.  Vickie said she did it with Ashley’s permission and posted it just once on Myspace.  From there it jumped to forwarded emails and the rest is history.  She said she thought that both her and Ashley’s friends would get a kick out of seeing Ashley pictured as a missing person and they all got a chuckle out of it–without realizing how big this would all get. What impact has all of this had on Ashley?  Vickie said people who had not talked with Ashley for years started contacting her or dropping by her house because of the eRumor.  The police once came to Ashley’s school inquiring about her and that was when Vickie and Ashley explained that the whole thing had been an innocent joke and that nobody was really missing.  She said the police came to seek proof of that.  Vickie told us that in preparation for furthering her education, Ashley had applied to several colleges and that she heard from some of them who thought she was now missing and were wondering what was going on. Updated 3/15/08 ","Missing Persons"
"Amber Alert for Jewel Strong-Truth!","2015-03-17 18:06:16","https://www.truthorfiction.com/amber-alert-jewel-strong/"," Amber Alert for a missing three year old child,  Jewel Strong. "," Jewel Strong was last seen playing in the water in Panama Beach, Florida.   A representative from the National Center For Missing and Exploited Children told truthorfiction.com that she has been missing since May 28, 2006, The Strong family put up a web site with contact information to report any sightings but it is no longer found on the internet. updated 08/23/09 ","Missing Persons"
"Krystava Patients Schmidt, a missing girl-Truth! Now Resolved!","2015-03-17 17:52:19","https://www.truthorfiction.com/krystava/"," An email from the mother, Christine Schmidt, says she lives in Mounds View, Minnesota and that her 20-month old girl, Krystava Patients, has been abducted.  She says she was last seen with a “Becky Lynn Deamond” in 1997 who took the girl as well as Christine grandmother’s car. "," According to both an article in the Minneapolis Star Tribune from 4/30/1999 and the Mounds View Police department, Krystava was back into her mother’s hands within a day.  Also, they say the event took place in July, 1998, not 1997.  According to another article from the Minneapolis Star Tribune on 7/24/98, the “acquaintance,” was charged by police with false imprisonment and depriving another of parental rights, both felonies. ","Missing Persons"
"Appeal From Tracy Russell in Colorado to find her kids-Truth!","2015-03-17 16:37:00","https://www.truthorfiction.com/tracyrussell/"," Tracey Russell says her husband has taken her 6-year-old daughter and 21-month-old son and disappeared. She asks for public help in locating them. Descriptions of her children as well as her husband and his car are included. "," We’ve check with the police department in Cortez, Colorado, and this is was a true missing persons report which has been solved. A spokesperson with the Cortez PD stated that the children had been found in Kansas. Also, a website has appeared stating that the children have been reunited with their mother requesting a call to action for a national missing children information site from the US Government. Click here to see site Also included with the original emails were pictures of her son, Cody and her daughter, Crystal. ","Missing Persons"
"Help find Penny Brown-Fiction!","2015-03-16 17:08:17","https://www.truthorfiction.com/pennybrown/"," An appeal from a mother to help locate her missing 9 year old daughter, Penny Brown. "," This has been circulating long enough and without any evidence whatsoever that it is true that we are classifying it as fiction. In a classic act of Internet integrity, someone has added that she is the subject of an “Amber Alert,” a system of immediately notifying law enforcement and media of a missing child. There is no amber alert, of course, because the story is not real. Several things… 1.  There is no evidence with any missing persons organization or law enforcement agency about a girl of this age and identity. 2.  The email address given for response is no longer operating. 3.  Some versions say they are from a woman from the University of Calgary, Monzine Jang.  She is real but has nothing to do with the story and is getting weary of all the phone calls.  She doesn’t know how her name got involved.  She has been concerned enough about it, however, that she’s checked with missing persons organizations and law enforcement agencies in her area of Canada, but with no success at finding anything. 4.  Other versions say the email is from Carol R. Carreón of the Graduate School of Library and Information Science at the University of Texas at Austin.  She says she regards the email as a hoax and that it was merely forwarded to the school. 5.  Another version says she is the daughter of the manager of a Long’s Drugstore in Southern California. 6.  Still another version says she is the daughter of a store manager from Longs, South Carolina. 6.  The appeal in this eRumor is similar wording to other missing child hoaxes. 7.  If this person was really interested in getting help, she would give more information such as the location where the girl was last seen and any law enforcement agency that would want to receive any tips. ","Missing Persons"
"5-year-old Jessica Koopmans is missing in Canada-Once Truth! Now Resolved!","2015-03-16 17:08:13","https://www.truthorfiction.com/jessica/"," Little Jessica Koopans is missing after having been taken from her front yard in North Lethbridge, Alberta, Canada. "," This email got started shortly after Jessica disappeared on May 4, 2001.  Six days later, her body was found about an hour away in Ft. Macleod.  A man who had been a friend to the family has been arrested and charged with her murder.  Her mother, Sylvia Koopmans, thanks everybody for their concern and prayers.  She says she received thousands of email from all over the world. ","Missing Persons"
"Help find 7-year-old Danielle van Dam from San Diego-Truth! But now over!","2015-03-16 17:08:09","https://www.truthorfiction.com/danielle/"," Little Danielle van Dam was the object of what has become a nationwide search after her mysterious disappearance from the family home in San Diego. "," This became a nationally-followed story with a tragic end. The body of Danielle Van Dam was found about 25 miles east of San Diego near El Cajon. A neighbor of the Van Dam’s, David Westerfield, was arrested, tried, and convicted of murdering Danielle. Danielle had last seen on February 1 after her father tucked her into bed in her second story bedroom.  The next morning, when her mother went into the bedroom to awaken her, Danielle was gone. ","Missing Persons"
