Can Tanning Beds Kill?	http://urbanlegends.about.com/od/accidentsmishaps/a/fatal_tan.htm	horrors
Why Do People Think Friday the 13th Is Unlucky?	http://urbanlegends.about.com/cs/historical/a/friday_the_13th.htm	horrors
Was This "Grave Cage" Meant to Keep Zombies in the Ground?	http://urbanlegends.about.com/od/horrors/ss/Grave-Cage.htm	horrors
Beware the Hook Man!	http://urbanlegends.about.com/od/horrors/a/the_hook.htm	horrors
The Hairy-Armed Hitchhiker - An Urban Legend	http://urbanlegends.about.com/od/horrors/a/The-Hairy-Armed-Hitchhiker.htm	horrors
"I Am Teddy" Chain Letter Will Freak You Out (Or Make You Laugh)	http://urbanlegends.about.com/od/horrors/ss/I-Am-Teddy.htm	horrors
2 Jaw-Dropping Versions of a Very Creepy Urban Legend	http://urbanlegends.about.com/od/horrors/a/humans_can_lick.htm	horrors
The Killer in the Backseat	http://urbanlegends.about.com/od/horrors/a/killer_backseat.htm	horrors
Is There a Predator at Tuttle Mall in Columbus?	http://urbanlegends.about.com/od/horrors/a/Another-Close-Call-At-The-Mall.htm	horrors
The Trouble with Good Samaritans	http://urbanlegends.about.com/od/horrors/a/The-Knife-In-The-Briefcase.htm	horrors
The Killer in the Window	http://urbanlegends.about.com/od/horrors/fl/The-Killer-in-the-Window.htm	horrors
The Laundry Room Killer	http://urbanlegends.about.com/od/murderers/fl/The-Laundry-Room-Killer.htm	horrors
They Don't Call Them "Darwin Awards" for Nothing	http://urbanlegends.about.com/od/darwinawards/a/survival_of_the_silliest.htm	horrors
The Sad, Sad Ballad of the Mistletoe Bough	http://urbanlegends.about.com/od/classics/a/The-Mistletoe-Bough.htm	horrors
Chain-Letter Ghost Story About the Little Girl Clarissa	http://urbanlegends.about.com/od/ghoststories/a/Clarissa-Chain-Letter.htm	horrors
Can Necrophiliacs Spread Disease to a Living Person?	http://urbanlegends.about.com/od/sex/a/necrophiliac.htm	horrors
"The Russian Sleep Experiment" Will Keep You Awake at Night	http://urbanlegends.about.com/od/internet-scares/fl/Russian-Sleep-Experiment.htm	horrors
This Girl Literally Wore a "Killer Dress"	http://urbanlegends.about.com/od/horrors/fl/The-Poison-Dress.htm	horrors
Is the "Pet in the Microwave" Urban Legend True?	http://urbanlegends.about.com/od/dogs/a/microwaved_pet.htm	horrors
"Scary Way to Break Up" Chain Letter Haunts the Internet	http://urbanlegends.about.com/od/internet-scares/fl/A-Scary-Way-to-Break-Up.htm	horrors
Psychic Predicts Halloween Campus Massacre	http://urbanlegends.about.com/od/horrors/a/campus_massacre.htm	horrors
Who's Afraid of Slender Man?	http://urbanlegends.about.com/od/horrors/a/The-Slender-Man.htm	horrors
The Necrophilac's Gift	http://urbanlegends.about.com/od/sex/a/necrophiliac.htm	horrors
The Slender Man	http://urbanlegends.about.com/od/horrors/a/The-Slender-Man.htm	horrors
Travel Horror Stories	http://urbanlegends.about.com/od/horrors/ss/Travel-Horror-Stories.htm	horrors
The Roommate's Death	http://urbanlegends.about.com/od/horrors/a/roommate.htm	horrors
Skinned Tom	http://urbanlegends.about.com/od/ghoststories/a/skinned_tom.htm	horrors
Snake Swallows Man!	http://urbanlegends.about.com/od/snakes/ss/Snake-Eats-Man.htm	horrors
The Vanishing Hitchhiker	http://urbanlegends.about.com/od/ghoststories/fl/The-Vanishing-Hitchhiker.htm	horrors
The Stuffed Baby	http://urbanlegends.about.com/od/crime/fl/Drugs-Smuggled-in-a-Dead-Baby.htm	horrors
What Is the Charlie Charlie Challenge?	http://urbanlegends.about.com/od/horrors/fl/Charlie-Charlie-Challenge.htm	horrors
