Jeff Gordon and Stephen Rhodes in Gay Relationship	http://urbanlegends.about.com/od/Fake-News/ss/Jeff-Gordon-Stephen-Rhodes-Confirm-Homosexual-Relationship.htm	Fake-News
Fred Phelps' Deathbed Confession: 'I'm Gay'	http://urbanlegends.about.com/od/Fake-News/ss/Fred-Phelps-Deathbed-Confession-Im-Gay.htm	Fake-News
Man Responsible for Olympic Ring Mishap Found Dead	http://urbanlegends.about.com/od/Fake-News/ss/Man-Responsible-for-Olympic-Ring-Mishap-Found-Dead.htm	Fake-News
Michael Vick Hospitalized in Pit Bull Attack	http://urbanlegends.about.com/od/Fake-News/ss/Michael-Vick-Hospitalized-in-Pit-Bull-Attack.htm	Fake-News
Texas Board of Education: Slaves Were 'Unpaid Interns'	http://urbanlegends.about.com/od/Fake-News/ss/Texas-Board-of-Education-Slaves-Were-Unpaid-Interns.htm	Fake-News
George W. Bush Arrested For Cocaine Possession	http://urbanlegends.about.com/od/Fake-News/ss/George-W-Bush-Arrested-For-Cocaine-Possession.htm	Fake-News
Gerbilling Mishap Injures Two	http://urbanlegends.about.com/od/sex/fl/Gerbilling-Mishap-Injures-Two.htm	Fake-News
G.W. Bush Accidentally Votes for Obama in 2012 Election	http://urbanlegends.about.com/od/barackobama/ss/Obama-s-Son-Makes-Rare-Appearance.htm	Fake-News
G.W. Bush Has Lowest IQ of Any Modern President	http://urbanlegends.about.com/library/bliq-bush.htm	Fake-News
Illegal Immigrants Forcibly Occupy Small Texas Town	http://urbanlegends.about.com/od/Fake-News/ss/Illegal-Immigrants-Forcibly-Occupy.htm	Fake-News
Thailand 'Snake Girl' Photo	http://urbanlegends.about.com/od/supernaturalwonders/ss/Thailand-Snake-Girl-Photo.htm	Fake-News
Jeremy Meeks Killed By Wife	http://urbanlegends.about.com/od/Fake-News/ss/Jeremy-Meeks-Killed-By-Wife.htm	Fake-News
Palin Wonders If Flight 370 Flew Directly To Heaven	http://urbanlegends.about.com/od/Fake-News/ss/Palin-Wonders-If-Flight-370-Flew-Directly-To-Heaven.htm	Fake-News
Hydrogen Beer Explosion	http://history1900s.about.com/od/1930s/a/hindenburg.htm	Fake-News
Ogling Breasts Increases Men's Lifespans	http://urbanlegends.about.com/od/medical/a/ogling_breasts.htm	Fake-News
Jockey Accidentally Euthanized After Breaking Leg	http://urbanlegends.about.com/od/Fake-News/ss/Jockey-Accidentally-Euthanized-After-Breaking-Leg.htm	Fake-News
Judge Forbids Black Mothers to Name Own Children	http://urbanlegends.about.com/od/errata/a/baby_names.htm	Fake-News
KKK Starts Online Petition for Yearly 'Purge' of African Americans	http://urbanlegends.about.com/od/Fake-News/ss/KKK-Starts-Online-Petition-for-Yearly-Purge.htm	Fake-News
Legal Drinking Age to Change to 25	http://urbanlegends.about.com/od/Fake-News/ss/Legal-Drinking-Age-Change-to-25.htm	Fake-News
Justin Bieber Admits to Being Bisexual	http://urbanlegends.about.com/od/Fake-News/ss/Justin-Bieber-Admits-to-Being-Bisexual.htm	Fake-News
Kanye West: 'I Am the Next Nelson Mandela'	http://urbanlegends.about.com/od/Fake-News/ss/Kanye-West-I-Am-The-Next-Nelson-Mandela.htm	Fake-News
Kansas to Black Out 'Cosmos' Show	http://urbanlegends.about.com/od/Fake-News/ss/Fake-News-Kansas-to-Black-Out-Cosmos-Show.htm	Fake-News
Man Arrested for Having Sex with Pumpkin	http://urbanlegends.about.com/library/bl-pumpkin-sex.htm	Fake-News
Miley Cyrus Kicked Out of Derby Party After Fight With Ron Jeremy	http://urbanlegends.about.com/od/Fake-News/ss/Miley-Cyrus-Kicked-Out-of-Derby-Party.htm	Fake-News
Miley Cyrus Tested Positive for HIV	http://urbanlegends.about.com/od/Fake-News/ss/Fake-News-Miley-Cyrus-Tested-Positive-for-HIV.htm	Fake-News
Netflix Cancels Orange Is The New Black	http://urbanlegends.about.com/od/Fake-News/ss/Netflix-Cancels-Orange-Is-The-New-Black.htm	Fake-News
Obama to Remove 'In God We Trust' From All Currency	http://urbanlegends.about.com/od/Fake-News/fl/Obama-Removing-In-God-We-Trust-From-Currency.htm	Fake-News
Obama to Visit Mosque on 4th of July	http://urbanlegends.about.com/od/Fake-News/fl/Study-Finds-1-in-3-Americans-Implanted.htm	Fake-News
Monsanto Cucumbers Cause Genital Baldness	http://urbanlegends.about.com/od/fooddrink/ss/Monsanto-Cucumbers-Cause-Genital-Baldness.htm	Fake-News
Obama Announces Plans for a Third Term	http://urbanlegends.about.com/od/Fake-News/fl/Obama-Announces-Plans-for-a-Third-Term.htm	Fake-News
Obama Unveils New American Flag	http://urbanlegends.about.com/od/Fake-News/ss/Marijuana-Overdoses-Kill-37-in-Colorado.htm	Fake-News
Premature Rapture	http://urbanlegends.about.com/library/blrapture.htm	Fake-News
Unborn Baby Becomes Pregnant	http://urbanlegends.about.com/od/Fake-News/fl/Unborn-Baby-Becomes-Pregnant.htm	Fake-News
Rick Santorum on Gay Pornography	http://urbanlegends.about.com/od/government/ss/Rick-Santorum-Quote-On-Gay-Pornography.htm	Fake-News
RFID Chip to Be Implemented in All Public Schools	http://urbanlegends.about.com/od/Fake-News/ss/RFID-Chip-to-Be-Implemented-in-Public-Schools.htm	Fake-News
Sarah Palin: 'Thanksgiving Is for Real Americans'	http://urbanlegends.about.com/od/dubiousquotes/ss/Sarah-Palin-Thanksgiving-Is-For-Real-Americans.htm	Fake-News
Snoop Dogg Joins LDS Church? It's a Hoax!	http://urbanlegends.about.com/od/webhoaxes/a/snoop_dogg.htm	Fake-News
Sonia Sotomayor Advocates Castrating White Males	http://urbanlegends.about.com/od/government/a/sonia-sotomayor_castrate_white_males.htm	Fake-News
'Walking Dead' Season 6 Cancelled	http://urbanlegends.about.com/od/Fake-News/ss/Walking-Dead-Season-6-Cancelled.htm	Fake-News
Uganda Launches Child Rape Festival	http://urbanlegends.about.com/od/Fake-News/ss/Fake-News-Uganda-Child-Rape-Festival.htm	Fake-News
